time_from_pulse_us,comsol_current_drop_uA,mpi_current_drop_uA,mpi_minus_comsol_uA
162000.0,-0.0008457292038514043,0.0009050271574437829,0.0017507563612951874
162020.0,-0.0008457372010549545,0.000905765639432834,0.0017515028404877886
162040.0,-0.0008457451839125795,0.0009078035465483855,0.0017535487304609649
162060.0,-0.00084575315242426,0.0009108745705139233,0.0017566277229381835
162080.0,-0.0008457611065899771,0.000914712403052933,0.0017604735096429102
162100.0,-0.0008457690464097114,0.0009190507358889007,0.0017648197822986121
162120.0,-0.000845776971883444,0.0009278450518675556,0.0017736220237509995
162140.0,-0.0008457848830111558,0.0009423086903593627,0.0017880935733705183
162160.0,-0.0008457927797928275,0.0009580621278804817,0.001803854907673309
162180.0,-0.0008458006622284401,0.0009707258409470725,0.0018165265031755127
162200.0,-0.0008458085303179747,0.0009759203060752952,0.00182172883639327
162220.0,-0.000845816384061412,0.0009711365163920281,0.0018169529004534403
162240.0,-0.0008458242234587328,0.0009597290179196939,0.0018055532413784267
162260.0,-0.0008458320485099181,0.0009461136165182275,0.0017919456650281455
162280.0,-0.0008458398592149489,0.000934706118047564,0.0017805459772625128
162300.0,-0.0008458476555738059,0.0009299223283676383,0.0017757699839414443
162320.0,-0.00084585543758647,0.0009346264099790997,0.0017804818475655698
162340.0,-0.0008458632052529223,0.0009458438353571799,0.0017917070406101021
162360.0,-0.0008458709585731435,0.0009592323753235833,0.0018051033338967268
162380.0,-0.0008458786975471144,0.0009704498007000143,0.0018163284982471288
162400.0,-0.0008458864221748161,0.0009751538823081773,0.0018210403044829934
162420.0,-0.0008458941324562294,0.0009704557149969708,0.0018163498474532002
162440.0,-0.0008459018283913354,0.0009587012444786575,0.001804603072869993
162460.0,-0.0008459095099801146,0.0009434005178701549,0.0017893100278502695
162480.0,-0.0008459171772225481,0.0009280635822883799,0.001773980759510928
162500.0,-0.0008459248301186169,0.0009162004848502497,0.0017621253149688668
162520.0,-0.0008459324686683017,0.0009077126900297962,0.001753645158698098
162540.0,-0.0008459400928715835,0.0009000404227500823,0.0017459805156216659
162560.0,-0.0008459477027284431,0.0008930018707981222,0.0017389495735265653
162580.0,-0.0008459552982388616,0.0008864152219609299,0.0017323705201997914
162600.0,-0.0008459628794028196,0.0008800986640255193,0.0017260615434283389
162620.0,-0.0008459704462202982,0.000873245105426558,0.0017192155516468563
162640.0,-0.0008459779986912781,0.0008659290650175291,0.0017119070637088073
162660.0,-0.0008459855368157405,0.0008592911462126946,0.001705276683028435
162680.0,-0.000845993060593666,0.0008544719524263165,0.0017004650130199826
162700.0,-0.0008460005700250356,0.0008526120870726572,0.0016986126570976928
162720.0,-0.0008460080651098302,0.0008552248369260439,0.001701232902035874
162740.0,-0.0008460155458480306,0.0008614552404208354,0.001707470786268866
162760.0,-0.0008460230122396178,0.0008688915284624527,0.0017149145407020705
162780.0,-0.0008460304642845727,0.0008751219319563176,0.0017211523962408905
162800.0,-0.0008460379019828762,0.0008777346818078513,0.0017237725837907275
162820.0,-0.0008460453253345091,0.0008749821509326695,0.0017210274762671787
162840.0,-0.0008460527343394524,0.0008684184234629223,0.0017144711578023749
162860.0,-0.0008460601289976869,0.0008605842971286464,0.0017066444261263332
162880.0,-0.0008460675093091935,0.0008540205696598789,0.0017000880789690724
162900.0,-0.0008460748752739531,0.0008512680387866567,0.0016973429140606099
162920.0,-0.0008460822268919466,0.0008540933955479082,0.0017001756224398548
162940.0,-0.0008460895641631548,0.0008608307847459127,0.0017069203489090677
162960.0,-0.0008460968870875587,0.0008688721847558303,0.001714969071843389
162980.0,-0.0008461041956651393,0.0008756095739528215,0.0017217137696179609
163000.0,-0.0008461114898958773,0.0008784349307120465,0.001724546420607924
163020.0,-0.0008461187697797535,0.0008778763713533216,0.0017239951411330751
163040.0,-0.0008461260353167491,0.0008765444221136644,0.0017226704574304134
163060.0,-0.0008461332865068448,0.0008749546762470967,0.0017210879627539415
163080.0,-0.0008461405233500216,0.0008736227270076405,0.0017197632503576621
163100.0,-0.0008461477458462603,0.0008730641676493178,0.0017192119134955782
163120.0,-0.0008461549539955417,0.0008752813708564749,0.0017214363248520166
163140.0,-0.0008461621477978469,0.0008808513292544772,0.0017270134770523242
163160.0,-0.0008461693272531567,0.0008881515660110322,0.0017343208932641889
163180.0,-0.0008461764923614519,0.0008955596042938473,0.001741736096655299
163200.0,-0.0008461836431227135,0.0009014529672706297,0.0017476366103933432
163220.0,-0.0008461907795369225,0.0009058260102452383,0.0017520167897821608
163240.0,-0.0008461979016040595,0.0009098297265165044,0.0017560276281205639
163260.0,-0.0008462050093241056,0.0009135765962461465,0.0017597816055702521
163280.0,-0.0008462121026970416,0.0009171790995958829,0.0017633912022929246
163300.0,-0.0008462191817228485,0.0009207497167274325,0.001766968898450281
163320.0,-0.000846226246401507,0.0009247956873943072,0.0017710219337958143
163340.0,-0.0008462332967329981,0.0009292489445763446,0.0017754822413093428
163360.0,-0.0008462403327173029,0.0009333590082753808,0.0017795993409926837
163380.0,-0.0008462473543544019,0.0009363753984932521,0.001782622752847654
163400.0,-0.0008462543616442763,0.0009375476352317946,0.001783801996876071
163420.0,-0.0008462613545869069,0.0009334180752287951,0.0017796794298157019
163440.0,-0.0008462683331822745,0.0009235706629167726,0.0017698389960990471
163460.0,-0.00084627529743036,0.0009118172998355749,0.0017580925972659348
163480.0,-0.0008462822473311446,0.00090196988752505,0.0017482521348561944
163500.0,-0.0008462891828846086,0.0008978403275250457,0.0017441295104096543
163520.0,-0.0008462961040907334,0.0008991406065670338,0.0017454367106577672
163540.0,-0.0008463030109494997,0.0009022412719739624,0.001748544282923462
