time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
5.695000000000000284e+01,1.710562622969802993e+00,1.127192465093661278e-01,-1.597843376460436948e+00
5.700000000000000000e+01,1.713834252040812967e+00,1.127315953478954247e-01,-1.601102656692917625e+00
5.705000000000000426e+01,1.717105881111823384e+00,1.127439441864247216e-01,-1.604361936925398746e+00
5.710000000000000142e+01,1.720377510182833358e+00,1.127562930249540046e-01,-1.607621217157879423e+00
5.715000000000000568e+01,1.723649139253843776e+00,1.127686418634833015e-01,-1.610880497390360544e+00
5.720000000000000284e+01,1.726920768324853750e+00,1.127809907020125985e-01,-1.614139777622841221e+00
5.725000000000000000e+01,1.730192397395863502e+00,1.127933395405418954e-01,-1.617399057855321676e+00
5.730000000000000426e+01,1.733464026466873920e+00,1.128056883790711784e-01,-1.620658338087802797e+00
5.735000000000000142e+01,1.736735655537883893e+00,1.128180372176004753e-01,-1.623917618320283474e+00
5.740000000000000568e+01,1.740007284608894311e+00,1.128303860561297722e-01,-1.627176898552764595e+00
5.745000000000000284e+01,1.743278913679904285e+00,1.128427348946590691e-01,-1.630436178785245271e+00
5.750000000000000000e+01,1.746550542750914037e+00,1.128550837331883522e-01,-1.633695459017725726e+00
5.755000000000000426e+01,1.749822171821924455e+00,1.128699441764344502e-01,-1.636952227645489977e+00
5.760000000000000142e+01,1.753093800892934429e+00,1.128848558769233734e-01,-1.640208945016011111e+00
5.765000000000000568e+01,1.756365429963944846e+00,1.128997675774122966e-01,-1.643465662386532466e+00
5.770000000000000284e+01,1.759637059034954820e+00,1.129146792779012198e-01,-1.646722379757053600e+00
5.775000000000000000e+01,1.762908688105964794e+00,1.129295909783901430e-01,-1.649979097127574734e+00
5.780000000000000426e+01,1.766180317176975212e+00,1.129445026788790662e-01,-1.653235814498096090e+00
5.785000000000000142e+01,1.769451946247984964e+00,1.129594143793679895e-01,-1.656492531868617002e+00
5.790000000000000568e+01,1.772723575318995382e+00,1.129743260798569127e-01,-1.659749249239138358e+00
5.795000000000000284e+01,1.775995204390005355e+00,1.129892377803458359e-01,-1.663005966609659492e+00
5.800000000000000000e+01,1.779266833461015551e+00,1.130041494808347591e-01,-1.666262683980180848e+00
5.805000000000000426e+01,1.782547969872861904e+00,1.130190611813236823e-01,-1.669528908691538138e+00
5.810000000000000142e+01,1.785829106284707812e+00,1.130339728818126055e-01,-1.672795133402895207e+00
5.815000000000000568e+01,1.789110242696554387e+00,1.130457542173162050e-01,-1.676064488479238168e+00
5.820000000000000284e+01,1.792391379108400296e+00,1.130541443240662830e-01,-1.679337234784334054e+00
