time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
8.100000000000000000e+01,3.231547934250236676e+00,1.438506847264220123e-01,-3.087697249523814857e+00
8.105000000000001137e+01,3.234451293290239615e+00,1.438470294037623998e-01,-3.090604263886477021e+00
8.110000000000000853e+01,3.237354652330241667e+00,1.438433740811028150e-01,-3.093511278249138741e+00
8.115000000000000568e+01,3.240258011370243718e+00,1.438397187584432302e-01,-3.096418292611800460e+00
8.120000000000000284e+01,3.243161370410245770e+00,1.438360634357836176e-01,-3.099325306974462180e+00
8.125000000000000000e+01,3.246064729450247821e+00,1.438324081131240328e-01,-3.102232321337123899e+00
8.130000000000001137e+01,3.248968088490250761e+00,1.438210018996889383e-01,-3.105147086590561933e+00
8.135000000000000853e+01,3.251871447530252812e+00,1.438094375047941631e-01,-3.108062010025458566e+00
8.140000000000000568e+01,3.254774806570254864e+00,1.437978731098994156e-01,-3.110976933460355642e+00
8.145000000000000284e+01,3.257678165610256915e+00,1.437863087150046404e-01,-3.113891856895252275e+00
8.150000000000000000e+01,3.260581524650258967e+00,1.437747443201098652e-01,-3.116806780330148907e+00
8.155000000000001137e+01,3.263484883690261906e+00,1.437631799252151177e-01,-3.119721703765046872e+00
8.160000000000000853e+01,3.266388242730263958e+00,1.437516155303203425e-01,-3.122636627199943504e+00
8.165000000000000568e+01,3.269291601770266009e+00,1.437400511354255950e-01,-3.125551550634840581e+00
8.170000000000000284e+01,3.272194960810268061e+00,1.437284867405308197e-01,-3.128466474069737213e+00
8.175000000000000000e+01,3.275098319850270112e+00,1.437169223456360445e-01,-3.131381397504633846e+00
8.180000000000001137e+01,3.278001678890273052e+00,1.437053579507412970e-01,-3.134296320939531810e+00
8.185000000000000853e+01,3.280905037930275103e+00,1.436937935558465218e-01,-3.137211244374428443e+00
8.190000000000000568e+01,3.283808396970277155e+00,1.436846017705290801e-01,-3.140123795199748269e+00
8.195000000000000284e+01,3.286711756010279206e+00,1.436779803122733845e-01,-3.143033775698005794e+00
8.200000000000000000e+01,3.289615115050281258e+00,1.436713588540176612e-01,-3.145943756196263763e+00
8.205000000000001137e+01,3.292518474090284197e+00,1.436647373957619378e-01,-3.148853736694522176e+00
8.210000000000000853e+01,3.295421833130286249e+00,1.436581159375062144e-01,-3.151763717192780145e+00
8.215000000000000568e+01,3.298325192170288300e+00,1.436514944792505188e-01,-3.154673697691037670e+00
8.220000000000000284e+01,3.301228551210290352e+00,1.436448730209947955e-01,-3.157583678189295640e+00
8.225000000000000000e+01,3.304131910250292403e+00,1.436382515627390721e-01,-3.160493658687553165e+00
8.230000000000001137e+01,3.307035269290295343e+00,1.436316301044833488e-01,-3.163403639185812022e+00
8.235000000000000853e+01,3.309938628330297394e+00,1.436250086462276532e-01,-3.166313619684069547e+00
8.240000000000000568e+01,3.312841987370299446e+00,1.436183871879719298e-01,-3.169223600182327516e+00
8.245000000000000284e+01,3.315745346410301497e+00,1.436117657297162065e-01,-3.172133580680585485e+00
8.250000000000000000e+01,3.318648705450303549e+00,1.436051442714605109e-01,-3.175043561178843010e+00
8.255000000000001137e+01,3.321552064490306488e+00,1.435957884765432513e-01,-3.177956276013763404e+00
8.260000000000000853e+01,3.324455423530308540e+00,1.435863768788315231e-01,-3.180869046651476850e+00
8.265000000000000568e+01,3.327358782570310591e+00,1.435769652811197949e-01,-3.183781817289190741e+00
8.270000000000000284e+01,3.330262141610312643e+00,1.435675536834080668e-01,-3.186694587926904632e+00
8.275000000000000000e+01,3.333165500650314694e+00,1.435581420856963664e-01,-3.189607358564618522e+00
8.280000000000001137e+01,3.336068859690317634e+00,1.435487304879846382e-01,-3.192520129202332857e+00
8.285000000000000853e+01,3.338972218730319685e+00,1.435393188902729100e-01,-3.195432899840046748e+00
8.290000000000000568e+01,3.341875577770321737e+00,1.435299072925611819e-01,-3.198345670477760638e+00
8.295000000000000284e+01,3.344778936810323788e+00,1.435204956948494537e-01,-3.201258441115474529e+00
8.300000000000000000e+01,3.347682295850325840e+00,1.435110840971377255e-01,-3.204171211753187976e+00
8.305000000000001137e+01,3.350585654890328779e+00,1.435016724994260251e-01,-3.207083982390902754e+00
8.310000000000000853e+01,3.353489013930330831e+00,1.434922609017142969e-01,-3.209996753028616645e+00
8.315000000000000568e+01,3.356392372970332882e+00,1.434865896160650856e-01,-3.212905783354267797e+00
8.320000000000000284e+01,3.359295732010334934e+00,1.434849703351816497e-01,-3.215810761675153451e+00
8.325000000000000000e+01,3.362199091050336985e+00,1.434833510542981860e-01,-3.218715739996038661e+00
8.330000000000001137e+01,3.365102450090339925e+00,1.434817317734147224e-01,-3.221620718316925203e+00
8.335000000000000853e+01,3.368005809130341976e+00,1.434801124925312588e-01,-3.224525696637810857e+00
8.340000000000000568e+01,3.370909168170344028e+00,1.434784932116477951e-01,-3.227430674958696066e+00
8.345000000000000284e+01,3.373812527210346079e+00,1.434768739307643592e-01,-3.230335653279581720e+00
8.350000000000000000e+01,3.376715886250348131e+00,1.434752546498808956e-01,-3.233240631600467374e+00
8.355000000000001137e+01,3.379619245290351071e+00,1.434736353689974320e-01,-3.236145609921353472e+00
8.360000000000000853e+01,3.382522604330353122e+00,1.434720160881139683e-01,-3.239050588242239126e+00
8.365000000000000568e+01,3.385425963370355174e+00,1.434703968072305047e-01,-3.241955566563124780e+00
8.370000000000000284e+01,3.388329322410357225e+00,1.434687775263470411e-01,-3.244860544884009990e+00
8.375000000000000000e+01,3.391232681450359276e+00,1.434671582454636052e-01,-3.247765523204895644e+00
8.380000000000001137e+01,3.394136040490362216e+00,1.434555529682448316e-01,-3.250680487522117357e+00
8.385000000000000853e+01,3.397039399530364268e+00,1.434437438951623178e-01,-3.253595655635201922e+00
8.390000000000000568e+01,3.399942758570366319e+00,1.434319348220798040e-01,-3.256510823748286487e+00
8.395000000000000284e+01,3.402846117610368371e+00,1.434201257489972903e-01,-3.259425991861371052e+00
8.400000000000000000e+01,3.405749476650370422e+00,1.434083166759147765e-01,-3.262341159974455618e+00
8.405000000000001137e+01,3.408545848752875251e+00,1.433965076028322350e-01,-3.265149341150042961e+00
8.410000000000000853e+01,3.411342220855377416e+00,1.433846985297497212e-01,-3.267957522325627640e+00
8.415000000000000568e+01,3.414138592957879581e+00,1.433728894566672074e-01,-3.270765703501212318e+00
8.420000000000000284e+01,3.416934965060382190e+00,1.433610803835846936e-01,-3.273573884676797441e+00
8.425000000000000000e+01,3.419731337162884355e+00,1.433492713105021799e-01,-3.276382065852382119e+00
