% Model:              0902gakkai715uA_tes.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 7 2026, 10:49
% Table:              プローブテーブル 1 - 
% 時間 (ms)                                         温度 (K), 吸収体                                       温度 (K), StyCast                                   温度 (K), TES                                       アンペアメーターを通る電流 # (µA)                              TES R(T) (mΩ), TES R
28.130000000000003                                0.1690491426563739                                0.16887671436873608                               0.16870274095946375                               138.95247093807112                                16.167982554476023
28.14                                             0.16904874746608106                               0.16887646574374382                               0.16870264018404754                               138.9559284235021                                 16.167483250853355
28.150000000000002                                0.16904835261169981                               0.16887621732991884                               0.1687025394939638                                138.95938301728802                                16.166984389635974
28.160000000000004                                0.1690479580929515                                0.16887596912708688                               0.16870243888914202                               138.96283472180968                                16.16648597041526
28.17                                             0.16904756390954873                               0.1688757211350653                                0.1687023383695099                                138.96628353944877                                16.16598799278461
28.18                                             0.16904717006120235                               0.16887547335367425                               0.16870223793499428                               138.96972947258044                                16.165490456335952
28.19                                             0.16904677654762812                               0.16887522578273914                               0.16870213758552477                               138.97317252358062                                16.164993360662248
28.200000000000003                                0.16904638336854377                               0.16887497842207816                               0.1687020373210269                                138.9766126948254                                 16.164496705357852
28.21                                             0.1690459905236652                                0.16887473127151006                               0.16870193714143267                               138.98004998868637                                16.16400049001658
28.220000000000002                                0.16904559801269511                               0.16887448433086152                               0.16870183704666628                               138.98348440753387                                16.16350471423257
28.23                                             0.16904520583537702                               0.16887423759994843                               0.16870173703665936                               138.98691595373614                                16.16300937760055
28.240000000000002                                0.1690448139914023                                0.16887399107859946                               0.16870163711133748                               138.99034462966                                   16.162514479715828
28.25                                             0.16904442248049298                               0.1688737447666317                                0.16870153727063097                               138.99377043767004                                16.16202002017394
28.26                                             0.16904403130237436                               0.16887349866386764                               0.16870143751446723                               138.99719338012915                                16.16152599857082
28.270000000000003                                0.16904364045674983                               0.16887325277012952                               0.1687013378427763                                139.00061345939838                                16.161032414503357
28.28                                             0.1690432499433486                                0.16887300708524083                               0.16870123825548575                               139.0040306778349                                 16.16053926756758
28.290000000000003                                0.16904285976188077                               0.16887276160902379                               0.16870113875252377                               139.00744503779592                                16.16004655736069
28.3                                              0.16904246991205976                               0.16887251634129996                               0.1687010393338202                                139.01085654163904                                16.159554283480723
28.310000000000002                                0.16904208039361102                               0.16887227128189355                               0.16870093999930227                               139.0142651917176                                 16.15906244552595
28.32                                             0.16904169120625928                               0.16887202643062682                               0.16870084074890007                               139.01767099038204                                16.158571043094035
28.330000000000002                                0.16904130234970915                               0.16887178178732315                               0.16870074158254272                               139.02107393998136                                16.158080075783904
28.340000000000003                                0.16904091382367795                               0.16887153735180355                               0.16870064250015773                               139.02447404286374                                16.157589543194778
28.35                                             0.16904052562790192                               0.16887129312389562                               0.16870054350167468                               139.02787130137503                                16.157099444926384
28.36                                             0.16904013776207652                               0.16887104910341927                               0.16870044458702277                               139.03126571785847                                16.156609780578624
28.37                                             0.16903975022594023                               0.16887080529020065                               0.16870034575613296                               139.03465729465634                                16.15612054975141
28.380000000000003                                0.16903936301920744                               0.1688705616840608                                0.16870024700893177                               139.03804603411052                                16.155631752045927
28.39                                             0.1690389761415905                                0.1688703182848255                                0.16870014834534908                               139.04143193856046                                16.15514338706398
28.400000000000002                                0.16903858959281276                               0.1688700750923199                                0.16870004976531555                               139.04481501033894                                16.154655454405727
28.410000000000004                                0.16903820337260406                               0.16886983210636836                               0.16869995126875803                               139.04819525178212                                16.154167953673678
28.42                                             0.16903781748067165                               0.1688695893267925                                0.16869985285560946                               139.0515726652227                                 16.153680884470408
28.43                                             0.16903743191674306                               0.16886934675341875                               0.16869975452579677                               139.05494725299138                                16.153194246398105
28.44                                             0.16903704668052957                               0.16886910438607286                               0.16869965627924924                               139.0583190174184                                 16.15270803906066
28.450000000000003                                0.1690366617717697                                0.16886886222457703                               0.16869955811589815                               139.06168796082972                                16.152222262061233
28.46                                             0.1690362771901702                                0.16886862026875835                               0.16869946003567243                               139.06505408555                                   16.151736915003116
28.470000000000002                                0.16903589293545293                               0.16886837851844183                               0.16869936203850147                               139.0684173939043                                 16.15125199749115
28.48                                             0.16903550900735598                               0.16886813697345235                               0.1686992641243161                                139.0717778882149                                 16.150767509130294
28.490000000000002                                0.1690351254055796                                0.1688678956336159                                0.16869916629304413                               139.0751355708003                                 16.150283449525226
28.5                                              0.16903474212986008                               0.16886765449875774                               0.1686990685446174                                139.07849044397744                                16.149799818280815
28.51                                             0.16903435917991236                               0.16886741356870258                               0.1686989708789663                                139.08184251006512                                16.14931661500407
28.520000000000003                                0.16903397655546798                               0.16886717284327774                               0.16869887329601754                               139.08519177137538                                16.148833839300714
28.53                                             0.1690335942562367                                0.168866932322311                                 0.1686987757957052                                139.08853823021963                                16.14835149077698
28.540000000000003                                0.16903321228195553                               0.168866692005625                                 0.16869867837795657                               139.0918818889093                                 16.14786956904013
28.55                                             0.16903283063234037                               0.1688664518930475                                0.16869858104270466                               139.09522274975402                                16.14738807369783
28.560000000000002                                0.16903244930712014                               0.1688662119844047                                0.16869848378987679                               139.09856081506095                                16.146907004357686
28.57                                             0.16903206830601336                               0.16886597227952635                               0.16869838661940462                               139.10189608713492                                16.14642636062793
28.580000000000002                                0.16903168762874485                               0.16886573277823483                               0.16869828953121843                               139.10522856827825                                16.14594614211672
28.590000000000003                                0.16903130727503687                               0.16886549348035731                               0.16869819252524917                               139.10855826079268                                16.14546634843362
28.6                                              0.16903092724462201                               0.16886525438572514                               0.168698095601427                                 139.11188516697618                                16.144986979187145
28.61                                             0.16903054753721466                               0.16886501549416383                               0.16869799875968072                               139.11520928912796                                16.144508033987822
28.62                                             0.16903016815254857                               0.16886477680549733                               0.16869790199994436                               139.11853062954296                                16.14402951244517
28.630000000000003                                0.16902978909035335                               0.16886453831955625                               0.16869780532214693                               139.12184919051617                                16.143551414170105
28.64                                             0.1690294103503407                                0.16886430003616892                               0.1686977087262183                                139.12516497433913                                16.143073738773342
28.650000000000002                                0.16902903193224242                               0.16886406195516432                               0.1686976122120894                                139.12847798330182                                16.142596485865923
28.660000000000004                                0.16902865383578625                               0.16886382407636513                               0.16869751577969241                               139.13178821969288                                16.14211965505943
28.67                                             0.1690282760606979                                0.16886358639960344                               0.16869741942895747                               139.13509568579963                                16.14164324596617
28.68                                             0.169027898606709                                 0.16886334892470717                               0.16869732315981426                               139.13840038390677                                16.141167258198788
28.69                                             0.16902752147353045                               0.16886311165150467                               0.16869722697219677                               139.1417023162956                                 16.14069169136896
28.700000000000003                                0.1690271446609105                                0.16886287457982313                               0.168697130866034                                 139.14500148524962                                16.140216545091107
28.71                                             0.1690267681685547                                0.16886263770949245                               0.1686970348412572                                139.1482978930462                                 16.13974181897804
28.720000000000002                                0.16902639199620587                               0.16886240104034272                               0.1686969388977971                                139.15159154196317                                16.139267512643784
28.730000000000004                                0.1690260161435881                                0.16886216457220102                               0.1686968430355856                                139.15488243427646                                16.138793625702732
28.740000000000002                                0.16902564061042658                               0.16886192830489544                               0.1686967472545559                                139.15817057226033                                16.138320157769584
28.75                                             0.1690252653964486                                0.1688616922382594                                0.1686966515546365                                139.16145595818702                                16.137847108459276
28.76                                             0.1690248905013892                                0.1688614563721185                                0.1686965559357607                                139.16473859432668                                16.13737447738759
28.770000000000003                                0.16902451592496787                               0.16886122070630535                               0.1686964603978585                                139.16801848294642                                16.13690226416976
28.78                                             0.16902414166692928                               0.16886098524064702                               0.16869636494086226                               139.1712956263129                                 16.136430468422006
28.79                                             0.16902376772697725                               0.16886074997497533                               0.16869626956470293                               139.17457002669246                                16.135959089761116
28.8                                              0.1690233941048652                                0.16886051490911877                               0.1686961742693137                                139.17784168634938                                16.13548812780452
28.810000000000002                                0.16902302080030476                               0.16886028004290812                               0.1686960790546247                                139.18111060754256                                16.135017582168995
28.82                                             0.1690226478130387                                0.16886004537617352                               0.16869598392056862                               139.1843767925305                                 16.134547452472127
28.830000000000002                                0.1690222751427939                                0.16885981090874602                               0.1686958888670775                                139.18764024357048                                16.134077738331904
28.840000000000003                                0.16902190278929669                               0.16885957664045678                               0.168695793894081                                 139.19090096291993                                16.133608439367038
28.85                                             0.16902153075227877                               0.16885934257113502                               0.1686956990015142                                139.19415895283248                                16.133139555196696
28.86                                             0.16902115903147413                               0.16885910870061333                               0.16869560418930693                               139.1974142155603                                 16.132671085439807
28.87                                             0.16902078762660291                               0.16885887502872032                               0.16869550945739237                               139.2006667533532                                 16.132203029715505
28.880000000000003                                0.16902041653740513                               0.16885864155528932                               0.16869541480570258                               139.20391656846027                                16.13173538764403
28.89                                             0.1690200457636256                                0.16885840828015083                               0.16869532023416897                               139.20716366312965                                16.131268158846133
28.900000000000002                                0.16901967530496667                               0.16885817520313703                               0.16869522574272403                               139.2104080396036                                 16.130801342941872
28.910000000000004                                0.16901930516118302                               0.16885794232407783                               0.16869513133130137                               139.21364970012556                                16.13033493955261
28.92                                             0.1690189353319949                                0.16885770964280833                               0.16869503699983138                               139.21688864693664                                16.129868948299237
28.93                                             0.16901856581714123                               0.16885747715915816                               0.1686949427482472                                139.22012488227796                                16.129403368804695
28.94                                             0.16901819661635137                               0.16885724487295595                               0.16869484857648154                               139.22335840838568                                16.128938200690005
28.950000000000003                                0.16901782772936066                               0.16885701278403945                               0.16869475448446666                               139.22658922749764                                16.128473443578265
28.96                                             0.169017459155896                                 0.16885678089224085                               0.16869466047213583                               139.22981734184833                                16.128009097092807
28.970000000000002                                0.16901709089569597                               0.16885654919738677                               0.16869456653942067                               139.2330427536677                                 16.127545160855924
28.980000000000004                                0.16901672294849268                               0.16885631769931708                               0.16869447268625357                               139.23626546518742                                16.127081634492274
28.990000000000002                                0.16901635531401676                               0.16885608639785896                               0.16869437891256947                               139.2394854786344                                 16.12661851762467
29                                                0.1690159879920092                                0.16885585529285094                               0.16869428521829932                               139.2427027962385                                 16.12615580987857
29.01                                             0.16901562098220005                               0.16885562438412                                  0.1686941916033758                                139.24591742022415                                16.125693510878556
29.020000000000003                                0.16901525428431813                               0.16885539367150365                               0.1686940980677326                                139.2491293528151                                 16.12523162024972
29.03                                             0.16901488789810934                               0.16885516315483295                               0.16869400461130307                               139.25233859623197                                16.12477013761687
29.04                                             0.16901452182329885                               0.16885493283394032                               0.16869391123401933                               139.2555451526956                                 16.124309062606894
29.05                                             0.16901415605962464                               0.16885470270866376                               0.1686938179358139                                139.25874902442362                                16.12384839484548
29.060000000000002                                0.16901379060682303                               0.16885447277883248                               0.16869372471662214                               139.26195021363156                                16.123388133959022
29.07                                             0.16901342546462664                               0.16885424304428276                               0.16869363157637535                               139.26514872253483                                16.122928279575195
29.080000000000002                                0.16901306063277227                               0.1688540135048477                                0.16869353851500773                               139.26834455334526                                16.122468831320546
29.090000000000003                                0.1690126961110091                                0.16885378416036245                               0.16869344553245216                               139.27153770827502                                16.122009788823153
29.1                                              0.16901233189904563                               0.16885355501066335                               0.16869335262864174                               139.27472818953393                                16.121551151711465
29.11                                             0.1690119679966559                                0.1688533260555796                                0.16869325980351038                               139.2779159993281                                 16.12109291961324
29.12                                             0.16901160440352742                               0.16885309729494802                               0.16869316705699167                               139.28110113986358                                16.120635092157322
29.130000000000003                                0.16901124111943566                               0.16885286872860542                               0.1686930743890187                                139.2842836133451                                 16.12017766897314
29.14                                             0.16901087814410687                               0.16885264035638362                               0.16869298179952472                               139.28746342197442                                16.119720649690272
29.150000000000002                                0.16901051547727763                               0.16885241217812058                               0.16869288928844464                               139.29064056795116                                16.119264033938542
29.160000000000004                                0.16901015311868373                               0.16885218419364934                               0.16869279685571165                               139.29381505347303                                16.118807821347723
29.17                                             0.1690097910680644                                0.16885195640280654                               0.16869270450125892                               139.29698688073805                                16.118352011548968
29.18                                             0.16900942932515522                               0.16885172880542643                               0.16869261222501983                               139.3001560519413                                 16.11789660417275
29.19                                             0.16900906788970294                               0.1688515014013461                                0.16869252002693078                               139.30332256927824                                16.117441598851574
29.200000000000003                                0.1690087067614366                                0.16885127419039866                               0.1686924279069223                                139.3064864349378                                 16.11698699521558
29.21                                             0.16900834594010017                               0.16885104717242214                               0.16869233586493185                               139.309647651111                                  16.116532792897583
29.220000000000002                                0.16900798542542048                               0.16885082034725288                               0.1686922439008904                                139.3128062199855                                 16.11607899153014
29.230000000000004                                0.16900762521714982                               0.16885059371472522                               0.16869215201473342                               139.31596214374633                                16.11562559074556
29.240000000000002                                0.16900726531503266                               0.1688503672746781                                0.16869206020639532                               139.31911542457883                                16.11517259017681
29.25                                             0.16900690571878743                               0.16885014102694415                               0.16869196847580914                               139.32226606466747                                16.114719989458283
29.26                                             0.16900654642817578                               0.16884991497136256                               0.1686918768229113                                139.32541406619237                                16.114267788223405
29.270000000000003                                0.1690061874429197                                0.16884968910777076                               0.16869178524763367                               139.32855943133177                                16.113815986105863
29.28                                             0.16900582876277215                               0.1688494634360032                                0.16869169374991266                               139.33170216226415                                16.113364582740573
29.29                                             0.16900547038746727                               0.16884923795589712                               0.16869160232968158                               139.3348422611659                                 16.112913577762875
29.300000000000004                                0.16900511231675175                               0.16884901266729213                               0.16869151098687413                               139.33797973020938                                16.11246297080726
29.310000000000002                                0.16900475455035588                               0.16884878757002364                               0.16869141972142693                               139.34111457156808                                16.112012761509835
29.32                                             0.16900439708802922                               0.16884856266392942                               0.16869132853327296                               139.3442467874128                                 16.11156294950674
29.330000000000002                                0.169004039929507                                 0.16884833794884488                               0.16869123742234768                               139.34737637991137                                16.111113534433645
29.340000000000003                                0.16900368307453867                               0.16884811342461203                               0.16869114638858457                               139.35050335123245                                16.11066451592779
29.35                                             0.16900332652286293                               0.16884788909106452                               0.16869105543192037                               139.3536277035415                                 16.110215893626584
29.36                                             0.16900297027421526                               0.1688476649480435                                0.16869096455228758                               139.35674943899957                                16.10976766716649
29.37                                             0.1690026143283443                                0.16884744099538618                               0.1686908737496239                                139.3598685597697                                 16.109319836185893
29.380000000000003                                0.16900225868499313                               0.16884721723292953                               0.16869078302386184                               139.36298506801174                                16.10887240032227
29.39                                             0.16900190334390083                               0.16884699366051217                               0.1686906923749374                                139.3660989658866                                 16.10842535921511
29.400000000000002                                0.1690015483048127                                0.1688467702779747                                0.16869060180278503                               139.36921025554955                                16.10797871250264
29.410000000000004                                0.1690011935674683                                0.16884654708515154                               0.16869051130734108                               139.37231893915535                                16.10753245982429
29.42                                             0.16900083913161307                               0.16884632408188532                               0.16869042088853928                               139.3754250188553                                 16.10708660081878
29.43                                             0.1690004849969903                                0.16884610126801292                               0.16869033054631477                               139.3785284968031                                 16.106641135127024
29.44                                             0.1690001311633416                                0.16884587864337522                               0.1686902402806044                                139.38162937514724                                16.106196062388445
29.450000000000003                                0.16899977763041812                               0.16884565620781122                               0.16869015009134186                               139.38472765603757                                16.105751382244467
29.46                                             0.1689994243979521                                0.16884543396115667                               0.16869005997846326                               139.38782334161897                                16.10530709433502
29.470000000000002                                0.1689990714657045                                0.16884521190325602                               0.16868996994190402                               139.39091643403845                                16.104863198302517
29.480000000000004                                0.1689987188334064                                0.16884499003394554                               0.16868987998159968                               139.3940069354364                                 16.10441969378771
29.490000000000002                                0.1689983665008036                                0.16884476835306647                               0.16868979009748514                               139.3970948479539                                 16.103976580432683
29.5                                              0.16899801446764834                               0.168844546860458                                 0.168689700289497                                 139.40018017373006                                16.103533857879796
29.51                                             0.1689976627336734                                0.16884432555595982                               0.16868961055756962                               139.40326291490433                                16.103091525772154
29.520000000000003                                0.16899731129863738                               0.16884410443941514                               0.16868952090163938                               139.4063430736118                                 16.102649583752463
29.53                                             0.1689969601622809                                0.1688438835106573                                0.16868943132164288                               139.40942065198698                                16.102208031464173
29.54                                             0.16899660932434593                               0.16884366276953391                               0.16868934181751424                               139.41249565216228                                16.10176686855055
29.550000000000004                                0.16899625878458568                               0.1688434422158819                                0.16868925238919083                               139.4155680762698                                 16.101326094656894
29.560000000000002                                0.16899590854273686                               0.16884322184954204                               0.16868916303660686                               139.4186379264365                                 16.100885709426205
29.57                                             0.16899555859856336                               0.1688430016703577                                0.16868907375970024                               139.42170520479027                                16.100445712503756
29.580000000000002                                0.16899520895179057                               0.16884278167816757                               0.16868898455840567                               139.42476991345782                                16.100006103534888
29.590000000000003                                0.16899485960217625                               0.16884256187281285                               0.16868889543265891                               139.42783205456328                                16.099566882165238
29.6                                              0.16899451054947373                               0.16884234225413505                               0.16868880638239778                               139.43089163022796                                16.09912804804
29.61                                             0.16899416179341903                               0.16884212282197483                               0.16868871740755742                               139.4339486425728                                 16.098689600805596
29.62                                             0.16899381333376282                               0.1688419035761746                                0.1686886285080731                                139.437003093717                                  16.09825154010868
29.630000000000003                                0.1689934651702517                                0.16884168451657552                               0.16868853968388278                               139.44005498577752                                16.097813865595676
29.64                                             0.16899311730263944                               0.16884146564302102                               0.16868845093492135                               139.44310432087036                                16.097376576914193
29.650000000000002                                0.16899276973066962                               0.1688412469553518                                0.16868836226112632                               139.44615110110902                                16.09693967371159
29.660000000000004                                0.16899242245409105                               0.1688410284534061                                0.16868827366243427                               139.44919532860624                                16.09650315563611
29.67                                             0.16899207547265652                               0.16884081013703298                               0.16868818513878067                               139.45223700546947                                16.096067022334704
29.68                                             0.16899172878610774                               0.16884059200607074                               0.1686880966901031                                139.45527613381077                                16.095631273457347
29.69                                             0.1689913823942052                                0.1688403740603624                                0.1686880083163371                                139.45831271573635                                16.095195908652503
29.700000000000003                                0.16899103629668638                               0.1688401562997525                                0.1686879200174197                                139.46134675335068                                16.094760927569013
29.71                                             0.16899069049330653                               0.1688399387240798                                0.16868783179328786                               139.46437824875846                                16.094326329857044
29.720000000000002                                0.1689903449838068                                0.16883972133318983                               0.16868774364387742                               139.4674072040607                                 16.09389211516592
29.730000000000004                                0.16898999976794687                               0.1688395041269244                                0.1686876555691276                                139.4704336213582                                 16.093458283146322
29.740000000000002                                0.16898965484548112                               0.1688392871051283                                0.16868756756897313                               139.47345750274926                                16.09302483344876
29.75                                             0.16898931021614724                               0.16883907026764194                               0.16868747964335143                               139.47647885033024                                16.0925917657239
29.76                                             0.16898896587970202                               0.1688388536143128                                0.16868739179219983                               139.479497666198                                  16.092159079623478
29.770000000000003                                0.16898862183589436                               0.1688386371449812                                0.16868730401545484                               139.48251395244506                                16.091726774798904
29.78                                             0.1689882780844817                                0.16883842085949063                               0.16868721631305414                               139.48552771116277                                16.091294850901996
29.79                                             0.16898793462520584                               0.16883820475768518                               0.16868712868493427                               139.4885389444418                                 16.09086330758529
29.800000000000004                                0.16898759145782463                               0.16883798883941126                               0.16868704113103228                               139.49154765436984                                16.090432144501055
