interface,side,boundary_id,parent_element,element_type,face_type,face_node_count,face_area_m2,element_volume_m3,centroid_to_face_h_m,local_kA_over_h_W_K,local_face_block_diagonal_W_K,local_matrix_trace_W_K,local_face_block_trace_fraction,face_temperature_K,element_temperature_K,abs_element_face_deltaT_K,abs_normal_gradient_K_m,abs_normal_flux_W_m2,abs_face_heatflow_proxy_W,case
Stycast_to_substrate,side_b,28,372020,504,303,3,6.750936991007226e-11,1.6043153339390577e-16,1.7823251824999908e-06,1.0192509517875861e-10,1.4056736384242391e-11,2.2550494315805583e-11,0.6233449337024094,0.1670530886492059,0.16705308864921664,1.074140776324839e-14,1.7746059616108904e-08,4.77535816633721e-14,3.223814209043431e-24,historical
Stycast_to_substrate,side_b,28,369805,504,303,3,6.541893746143806e-11,1.5546375953321806e-16,1.7823251824999908e-06,9.87689773454026e-11,1.82200365620036e-11,2.6450784674120453e-11,0.6888278282281036,0.16705308864819782,0.16705308864846058,2.627620343531589e-13,1.4620258452969444e-08,3.93422382814336e-14,2.5737274257260988e-24,historical
Stycast_to_substrate,side_b,28,377491,504,303,3,6.502642009375939e-11,1.545309680812415e-16,1.7823251824999908e-06,9.817635783031519e-11,1.5379388319676696e-11,2.356075147220292e-11,0.6527545752444003,0.16705308865010773,0.16705308865024876,1.410260797030105e-13,7.521357753817537e-09,2.0239522434057765e-14,1.316103688294108e-24,historical
Stycast_to_substrate,side_b,28,377985,504,303,3,6.24096569043316e-11,1.4831240417569964e-16,1.7823251824999908e-06,9.422559014431865e-11,1.5150875359187405e-11,2.300300787121391e-11,0.6586475753089357,0.16705308865005253,0.1670530886501399,8.737455203799982e-14,3.868452246299516e-09,1.040977288765722e-14,6.496703543707003e-25,historical
Stycast_to_substrate,side_b,28,244032,504,303,3,6.238910066854828e-11,1.4826355364677513e-16,1.7823251824999908e-06,9.419455450746524e-11,2.204938305270558e-11,2.989892926166101e-11,0.7374639693528825,0.16705308864978077,0.16705308865019575,4.149736110292679e-13,7.55763644826322e-09,2.033714622408943e-14,1.268816263085702e-24,historical
Stycast_to_substrate,side_b,28,244778,504,303,3,6.361068383922482e-11,1.5116656491026155e-16,1.7823251825000179e-06,9.603889079894203e-11,1.7519944765926096e-11,2.5523185665838035e-11,0.6864325243449519,0.16705308865091764,0.1670530886510484,1.307565167252278e-13,1.8126231641104107e-08,4.8776601772312694e-14,3.1027129940903554e-24,historical
Stycast_to_substrate,side_b,28,124344,504,303,3,5.817050753334284e-11,3.4481914846090216e-16,4.445798606749987e-06,3.5209274955485264e-11,3.3348601518245055e-11,3.628270776453549e-11,0.919132103774284,0.1670530886539183,0.16705308865798985,4.071548653783452e-12,1.1990932988269088e-06,3.226688121545282e-12,1.876980856820977e-22,historical
Stycast_to_substrate,side_b,28,122116,504,303,3,6.027145602713149e-11,1.4323111181746402e-16,1.7823251825000179e-06,9.099735192775215e-11,2.658467892291309e-11,3.41677915835592e-11,0.7780625463574024,0.1670530886326901,0.16705308863954998,6.859873780129533e-12,1.1707582061595193e-06,3.150440087282897e-12,1.898816111867834e-22,historical
Stycast_to_substrate,side_b,28,45334,504,303,3,7.402470921259879e-11,4.3879859877659453e-16,4.445798606749987e-06,4.480545985733909e-11,3.036391501460073e-11,3.409770333604565e-11,0.8904973662112361,0.16705308866303867,0.1670530886631042,6.553091402849986e-14,9.668198096773188e-09,2.6016540986530844e-14,1.9258668812456035e-24,historical
Stycast_to_substrate,side_b,28,145446,504,303,3,9.812392489162626e-11,7.558859222343223e-16,5.77753531874999e-06,4.570211688554435e-11,3.966270367596786e-11,4.347121341642988e-11,0.9123900751520638,0.1670530886618092,0.16705308866191398,1.0477729794899915e-13,6.425013715488228e-09,1.7289326407555892e-14,1.696496565841825e-24,historical
Stycast_to_substrate,side_b,28,346187,504,303,3,5.503981761276908e-11,1.3079847062859393e-16,1.7823251825000179e-06,8.309866698912746e-11,1.990902926005699e-11,2.6833918175817704e-11,0.7419352302415041,0.16705308863788726,0.16705308863848534,5.980771433655718e-13,3.413069301395924e-08,9.184364705898349e-14,5.055057583017986e-24,historical
Stycast_to_substrate,side_b,28,247840,504,303,3,5.534759062377117e-11,1.3152987274593063e-16,1.7823251824999908e-06,8.356334016681693e-11,2.3149928873816522e-11,3.0113540554384565e-11,0.7687548009178172,0.1670530886248978,0.16705308862359394,1.3038459201197838e-12,5.7413963711015297e-08,1.5449753150851952e-13,8.551066126316726e-24,historical
Stycast_to_substrate,side_b,28,88238,504,303,3,4.892058885286365e-11,3.358017365975665e-16,5.148165800000017e-06,2.55707322727882e-11,3.597289386360162e-11,3.810378821966732e-11,0.9440765746497133,0.167053088658762,0.1670530886590589,2.969013923603825e-13,1.9227831315312016e-08,5.174094039962572e-14,2.531197272150612e-24,historical
Stycast_to_substrate,side_b,28,396362,504,303,3,4.743428017960565e-11,2.8117767564623834e-16,4.445798606749987e-06,2.8710882610091687e-11,4.1472580261222955e-11,4.386515381206391e-11,0.945456168668832,0.16705308865923849,0.16705308865925342,1.4932499681208355e-14,3.2574036287776617e-09,8.765477720822962e-15,4.157841261176075e-25,historical
Stycast_to_substrate,side_b,28,103346,504,303,3,6.544366187682834e-11,1.5552251546411515e-16,1.7823251824999908e-06,9.880630606577504e-11,2.4961487339222368e-11,3.319534617803691e-11,0.7519574341941244,0.1670530885574689,0.1670530885617767,4.3078041134236855e-12,4.732678929042628e-06,1.273535503731797e-11,8.334482689435998e-22,historical
Stycast_to_substrate,side_b,28,226363,504,303,3,5.2151423187228735e-11,3.0913963272774873e-16,4.445798606749987e-06,3.1566061156789876e-11,3.187553900251159e-11,3.450604409891075e-11,0.9237668308526217,0.16705308878693884,0.16705308877758157,9.357264962872591e-12,6.725545229389014e-07,1.8098038679572076e-12,9.438384740371976e-23,historical
Stycast_to_substrate,side_b,28,146153,504,303,3,5.657655584036326e-11,1.344504269511955e-16,1.7823251824999908e-06,8.541882181091156e-11,1.5872819015317338e-11,2.29910541662266e-11,0.6903910930119156,0.16705308858922496,0.16705308858833928,8.856804178947186e-13,1.137990265162656e-06,3.0622635241367978e-12,1.7325232327123314e-22,historical
Stycast_to_substrate,side_b,28,47677,504,303,3,4.2229318835904395e-11,1.003551712014052e-16,1.7823251824999908e-06,6.37574805899872e-11,1.664179960088662e-11,2.1954922983385535e-11,0.757998541533503,0.1670530886643382,0.16705308866432764,1.0574874309554616e-14,5.047902760661215e-09,1.3583603454773691e-14,5.736263212321307e-25,historical
Stycast_to_substrate,side_b,28,272318,504,303,3,6.094563261567538e-11,3.6126934476035764e-16,4.445798606749987e-06,3.6888994562602385e-11,2.9016247434451742e-11,3.2090330314668616e-11,0.9042053213515319,0.1670530885374969,0.16705308855067333,1.317643216758313e-11,3.0622219788336684e-06,8.240255611722672e-12,5.022075911713074e-22,historical
Stycast_to_substrate,side_b,28,88440,504,303,3,4.947560908543425e-11,1.1757549865666028e-16,1.7823251825000179e-06,7.469787041083741e-11,2.0972011171438915e-11,2.7196833705675436e-11,0.7711195868753823,0.16705308866360005,0.16705308866373314,1.3308798507694064e-13,6.491245785688976e-09,1.7467552934541896e-14,8.642178206685248e-25,historical
Stycast_to_substrate,side_b,28,380684,504,303,3,6.130820860650244e-11,1.4569488545777696e-16,1.7823251824999908e-06,9.25626325024348e-11,1.5174596889616265e-11,2.2888149598152488e-11,0.6629892392367597,0.16705308865078425,0.16705308865068869,9.556244684461035e-14,3.73885812946251e-09,1.0061042894895848e-14,6.168245165992437e-25,historical
Stycast_to_substrate,side_b,28,183783,504,303,3,4.5976288980900234e-11,2.725350953264286e-16,4.445798606749987e-06,2.7828393954333064e-11,2.9974208450606607e-11,3.229324128013435e-11,0.928188291493851,0.16705308922204232,0.16705308919453393,2.7508384459196122e-11,5.932625777839226e-06,1.596434001061869e-11,7.339811097175528e-22,historical
Stycast_to_substrate,side_b,28,333627,504,303,3,1.5185550940062136e-09,1.1698007585451512e-14,5.77753531874999e-06,7.072809458046185e-10,5.916387428847661e-11,1.1810395310552817e-10,0.5009474512306336,0.1670530886601841,0.16705308866025181,6.772360450213455e-14,8.477662478737646e-09,2.2812881070534283e-14,3.464261675861776e-23,historical
Stycast_to_substrate,side_b,28,191553,504,303,3,4.6815580657095354e-11,1.1125411778466742e-16,1.7823251824999908e-06,7.068178122058534e-11,1.6852950150632015e-11,2.2743098585680776e-11,0.7410138107233444,0.16705308899359816,0.16705308899024557,3.3525959786118165e-12,4.04505629915041e-06,1.0885003797635805e-11,5.095877732410083e-22,historical
Stycast_to_substrate,side_b,28,297474,504,303,3,5.911650007960669e-11,1.404864357241945e-16,1.7823251824999908e-06,8.925360887348495e-11,2.0124099835327894e-11,2.7561900574784916e-11,0.7301419501432527,0.16705308853659726,0.16705308854009737,3.500116863008884e-12,4.217106043793037e-06,1.1347979337484436e-11,6.708528214077738e-22,historical
Stycast_to_substrate,side_b,28,395444,504,303,3,9.233948015871538e-11,5.473636429835143e-16,4.445798606750014e-06,5.589097094075039e-11,3.6385411318034625e-11,4.1042992229763836e-11,0.8865194602368296,0.16705308865559063,0.1670530886554955,9.511835763476029e-14,5.265840023605982e-09,1.4170059553122283e-14,1.3084559329533503e-24,historical
Stycast_to_substrate,side_b,28,227013,504,303,3,5.3984250534626845e-11,1.2828998558167232e-16,1.7823251825000179e-06,8.150498043790464e-11,1.6464677536355828e-11,2.3256759239514595e-11,0.7079523577120487,0.16705308865430077,0.16705308865442817,1.2739809207573671e-13,4.5594379214213246e-09,1.22691738802695e-14,6.623421566053685e-25,historical
Stycast_to_substrate,side_b,28,122771,504,303,3,1.0621931909488737e-10,8.182478234723849e-16,5.77753531874999e-06,4.94726208938239e-11,4.100424765702231e-11,4.512696606484097e-11,0.9086417996305157,0.16705308866397509,0.16705308866401203,3.6942671144402084e-14,7.215974332391151e-09,1.9417753970004645e-14,2.0625406050459397e-24,historical
Stycast_to_substrate,side_b,28,145915,504,303,3,4.162987950150416e-11,9.893064343996188e-17,1.7823251824999908e-06,6.285245197997318e-11,1.5460454458572596e-11,2.069815879023702e-11,0.7469482969598744,0.1670530885429928,0.16705308854904766,6.054851064973832e-12,3.341335286800929e-06,8.991332776664093e-12,3.7430810005045095e-22,historical
Stycast_to_substrate,side_b,28,285023,504,303,3,6.08187217261393e-11,1.4453165239994382e-16,1.7823251824999908e-06,9.18236092092797e-11,1.9272572135966353e-11,2.6924539570072973e-11,0.7157995064616853,0.1670530886384692,0.16705308863814627,3.229361222878424e-13,2.873647232818302e-08,7.732812284680081e-14,4.702997585024293e-24,historical
Stycast_to_substrate,side_b,28,290887,504,303,3,4.1672734582948316e-11,2.4702478046444496e-16,4.445798606749987e-06,2.522355111371449e-11,3.0384369788488785e-11,3.248633238129831e-11,0.9352970175845525,0.1670530885325933,0.16705308854372725,1.113395486918023e-11,3.385279476624572e-06,9.109583954828128e-12,3.796212743106372e-22,historical
Stycast_to_substrate,side_b,28,185751,504,303,3,5.5013568119274834e-11,1.3073609045088274e-16,1.7823251824999908e-06,8.30590357182939e-11,1.3815404572178672e-11,2.0736990882036438e-11,0.6662203137749538,0.16705308862379353,0.16705308862416174,3.6820546611693317e-13,1.289231192079201e-07,3.469243784013605e-13,1.9085547923420327e-23,historical
Stycast_to_substrate,side_b,28,188719,504,303,3,5.430412639728901e-11,1.2905014932206777e-16,1.7823251824999908e-06,8.198792640215735e-11,1.9188024246271847e-11,2.602035144645158e-11,0.7374237156542532,0.1670530886189612,0.16705308862050247,1.5412671139358736e-12,1.404353623503318e-07,3.7790313396300193e-13,2.05216995526585e-23,historical
Stycast_to_substrate,side_b,28,195531,504,303,3,4.471461639916019e-11,1.062613157787337e-16,1.7823251824999908e-06,6.750976254758536e-11,2.774308209405116e-11,3.3368895639683214e-11,0.8314054619493706,0.16705308903803437,0.1670530890199024,1.8131968149148747e-11,4.217305544809582e-06,1.1348516182749898e-11,5.074445478113233e-22,historical
Stycast_to_substrate,side_b,28,197056,504,303,3,5.774441928904272e-11,1.3722577686359934e-16,1.7823251824999908e-06,8.718205250497684e-11,2.0893986264122807e-11,2.8159157306204175e-11,0.7419961484259096,0.1670530890251074,0.1670530890102072,1.4900192191191763e-11,4.091066847670312e-06,1.100881542306995e-11,6.356976536654313e-22,historical
Stycast_to_substrate,side_b,28,167269,504,303,3,4.5584663241928677e-11,2.702136431068473e-16,4.445798606750014e-06,2.7591351870503883e-11,3.384298147301494e-11,3.614226079555695e-11,0.93638252638516,0.1670530886069291,0.16705308861318746,6.258354945387623e-12,2.066380672673833e-06,5.560506407324925e-12,2.5347381203249335e-22,historical
Stycast_to_substrate,side_b,28,178831,504,303,3,6.192833434422655e-11,1.4716857308266013e-16,1.7823251824999908e-06,9.349889327519159e-11,1.3927492456813704e-11,2.171906689641302e-11,0.6412564832199986,0.16705308860700727,0.16705308860828855,1.2812806371442775e-12,4.693058016338706e-07,1.2628737538486478e-12,7.820766806288753e-23,historical
Stycast_to_substrate,side_b,28,270129,504,303,3,4.194343658260003e-11,9.96757910156798e-17,1.7823251824999908e-06,6.332585789943654e-11,2.062897839014914e-11,2.590613321510218e-11,0.7962970860554102,0.16705308864346213,0.16705308865106375,7.6016137828816e-12,6.832755212290539e-07,1.8386534310961107e-12,7.711944358455966e-23,historical
Stycast_to_substrate,side_b,28,45499,504,303,3,8.411427793624749e-11,4.986068528756675e-16,4.445798606749987e-06,5.0912444555204885e-11,4.035897848713832e-11,4.460168220007205e-11,0.9048757019095823,0.16705308866183552,0.16705308866199967,1.641464741908294e-13,1.0870341889076143e-08,2.9251437802990554e-14,2.4604635693956044e-24,historical
Stycast_to_substrate,side_b,28,42740,504,303,3,5.719853240239217e-11,2.5539367118908354e-16,3.348779161750008e-06,4.5962367581879806e-11,2.9249162742460526e-11,3.30793600409505e-11,0.8842118682541502,0.16705308866228508,0.1670530886625139,2.2881696537524476e-13,7.339343742241949e-09,1.9749733649748552e-14,1.1296557801037576e-24,historical
Stycast_to_substrate,side_b,28,123193,504,303,3,5.5517319555529255e-11,1.319332222782927e-16,1.7823251824999908e-06,8.381959552140069e-11,2.1892283816200095e-11,2.887725010965014e-11,0.7581152545021652,0.16705308855373566,0.16705308856290874,9.173078963087278e-12,2.4590124255335373e-06,6.617054896365217e-12,3.673611511979873e-22,historical
Stycast_to_substrate,side_b,28,127753,504,303,3,5.0030052582928516e-11,2.9656471742508244e-16,4.445798606749987e-06,3.028204415132576e-11,3.090500882243902e-11,3.342851250171615e-11,0.9245104406261696,0.16705308862189572,0.16705308863296128,1.106556513086332e-11,1.473268117232144e-06,3.964476107384666e-12,1.9834294811621858e-22,historical
Stycast_to_substrate,side_b,28,104753,504,303,3,5.773740224375596e-11,1.372091013215705e-16,1.7823251824999908e-06,8.7171458227328e-11,1.87193214283766e-11,2.598360961398722e-11,0.7204280585519501,0.16705308855590428,0.16705308856210455,6.200262525624112e-12,3.8459548863647884e-06,1.0349233841914465e-11,5.975378772453074e-22,historical
Stycast_to_substrate,side_b,28,106767,504,303,3,5.39199992240271e-11,1.2813729660981846e-16,1.7823251824999908e-06,8.140797433405745e-11,1.620234981985895e-11,2.2986347681030378e-11,0.704868387300608,0.16705308856001974,0.16705308856519108,5.171335581977132e-12,3.585896753386013e-06,9.649433009556559e-12,5.202974203875912e-22,historical
Stycast_to_substrate,side_b,28,66734,504,303,3,4.6572583564129034e-11,1.1067665133391031e-16,1.7823251824999908e-06,7.031490619476676e-11,2.6715756756248478e-11,3.2575332272479044e-11,0.8201223101205026,0.16705308865344767,0.16705308865340907,3.860800568133982e-14,1.3934503452941573e-08,3.74969127216586e-14,1.7463281011262982e-24,historical
Stycast_to_substrate,side_b,28,39509,504,303,3,7.765922740544528e-11,4.603430466672153e-16,4.445798606749987e-06,4.700535041716092e-11,2.9347875141129273e-11,3.326498767589269e-11,0.882245183045651,0.1670530886631971,0.16705308866320506,7.965850201685498e-15,1.1036880145542921e-08,2.969958225884727e-14,2.3064466124865485e-24,historical
Stycast_to_substrate,side_b,28,121078,504,303,3,5.256372108669891e-11,1.24914191704973e-16,1.7823251824999908e-06,7.936027668230643e-11,2.2035558839504005e-11,2.8648915229696227e-11,0.7691585759122529,0.16705308865740395,0.16705308865720042,2.0353163598940682e-13,2.0428643965253136e-08,5.4972255191858276e-14,2.8895462894116747e-24,historical
Stycast_to_substrate,side_b,28,357382,504,303,3,3.821785671852346e-11,2.2654519220291067e-16,4.445798606750014e-06,2.313239272737176e-11,3.1048836669458756e-11,3.2976536063406414e-11,0.9415433024790375,0.16705308865324564,0.16705308865332835,8.271161533457416e-14,1.207800949691435e-08,3.2501198875626706e-14,1.2421261618089372e-24,historical
Stycast_to_substrate,side_b,28,142241,504,303,3,5.169276770925705e-11,1.2284442885510902e-16,1.7823251825000179e-06,7.80453183882155e-11,1.4665818154064013e-11,2.1169594686415395e-11,0.6927774655730713,0.16705308888621992,0.1670530888789755,7.2444272802840715e-12,2.0371076240218353e-06,5.481734389785318e-12,2.833660224550184e-22,historical
Stycast_to_substrate,side_b,28,228196,504,303,3,4.431885434582702e-11,1.05320813546823e-16,1.7823251824999908e-06,6.691224423260393e-11,2.2107214421666338e-11,2.7683234774383375e-11,0.7985777168686661,0.16705308896802062,0.16705308895414853,1.3872097914813253e-11,3.287787730609892e-06,8.847239515807383e-12,3.9209951946371255e-22,historical
Stycast_to_substrate,side_b,28,312938,504,303,3,5.227968994349335e-11,4.215314945229655e-16,6.047255085750013e-06,2.32636968114759e-11,4.294846248065609e-11,4.4887103881612426e-11,0.9568107266160586,0.16705308858146772,0.16705308858919163,7.723904849044061e-12,6.239079621266997e-07,1.6788988916052213e-12,8.777231349959562e-23,historical
Stycast_to_substrate,side_b,28,326267,504,303,3,4.979752340240518e-11,2.9518634688268463e-16,4.445798606749987e-06,3.0141299567869506e-11,2.993252252011464e-11,3.244429748410376e-11,0.9225819278343204,0.16705308863260002,0.16705308863280044,2.0042301152045638e-13,8.583579015654459e-08,2.309789611638521e-13,1.1502180224020164e-23,historical
Stycast_to_substrate,side_b,28,113593,504,303,3,6.242445810249576e-11,1.48347578239992e-16,1.7823251824999908e-06,9.424793687238992e-11,1.410026084341899e-11,2.1954255582784775e-11,0.6422563857949972,0.1670530886158459,0.16705308861925294,3.4070524179696804e-12,2.0539870173328704e-06,5.527155824421715e-12,3.4502970718757875e-22,historical
Stycast_to_substrate,side_b,28,38602,504,303,3,7.39058599611878e-11,5.69324954917805e-16,5.77753531874999e-06,3.442233129385473e-11,3.89709064595177e-11,4.183943406733892e-11,0.9314396173905116,0.16705308866821178,0.16705308866820212,9.658940314238862e-15,2.962184780046852e-09,7.971061512019277e-15,5.891081558493106e-25,historical
Stycast_to_substrate,side_b,28,129189,504,303,3,4.95396633925345e-11,2.936578219858583e-16,4.445798606749987e-06,2.998522281398598e-11,2.927853880124177e-11,3.177730736907392e-11,0.9213662586697328,0.16705308869985788,0.1670530887033891,3.531230863274004e-12,3.299804619050171e-07,8.879576241586868e-13,4.3989121807656003e-23,historical
Stycast_to_substrate,side_b,28,140035,504,303,3,5.757577166981349e-11,1.3682499699863857e-16,1.7823251824999908e-06,8.692742970721547e-11,2.1238689164617403e-11,2.8482641640218692e-11,0.7456713261675658,0.1670530888843824,0.16705308888285775,1.5246415241421118e-12,2.5424936405152857e-06,6.841697837008204e-12,3.939160324974412e-22,historical
Stycast_to_substrate,side_b,28,56231,504,303,3,5.8114328423998556e-11,1.381048413522242e-16,1.7823251824999908e-06,8.774053829499516e-11,2.1481002796147087e-11,2.879271432072996e-11,0.746056886365915,0.16705308866528276,0.1670530886652696,1.3156142841808105e-14,5.575215985715453e-09,1.5002571704601142e-14,8.718643792457787e-25,historical
Stycast_to_substrate,side_b,28,199818,504,303,3,5.0930811602646166e-11,1.2103369077941205e-16,1.7823251825000179e-06,7.689492328318337e-11,1.537473050110586e-11,2.178264077470453e-11,0.7058249116865589,0.1670530887670217,0.16705308876457778,2.443933944107357e-12,6.733432854566939e-07,1.811926380566836e-12,9.228288112651408e-23,historical
Stycast_to_substrate,side_b,28,245063,504,303,3,3.945833300249812e-11,9.377010742643105e-17,1.7823251824999908e-06,5.95738688160194e-11,2.7232787064304577e-11,3.2197276132306176e-11,0.8458102776271711,0.16705308892935558,0.16705308892017562,9.179962345839954e-12,2.8361212914596065e-06,7.631832228040314e-12,3.011393774732119e-22,historical
Stycast_to_substrate,side_b,28,245417,504,303,3,3.369311339841292e-11,8.006944598242593e-17,1.7823251824999908e-06,5.086958735619264e-11,1.5333036290053908e-11,1.9572168569736623e-11,0.783410189597618,0.167053088927932,0.1670530889191079,8.824108110871975e-12,2.8020665246504827e-06,7.54019289384297e-12,2.5405257421815847e-22,historical
Stycast_to_substrate,side_b,28,73999,504,303,3,5.416719477804083e-11,1.2872474042437912e-16,1.7823251825000179e-06,8.178118816206522e-11,1.972131477425474e-11,2.653641378776024e-11,0.7431793509095443,0.1670530886587732,0.16705308865899182,2.1863066912430895e-13,8.95705565736378e-09,2.410289935062649e-14,1.305586443840899e-24,historical
Stycast_to_substrate,side_b,28,75609,504,303,3,5.485132708892493e-11,1.303505354188468e-16,1.7823251824999908e-06,8.28140855360845e-11,2.015841958180479e-11,2.7059593376478466e-11,0.7449638766311796,0.16705308865792234,0.16705308865778085,1.414979244884762e-13,1.4057981850900483e-08,3.782918568186215e-14,2.0749810373434963e-24,historical
Stycast_to_substrate,side_b,28,83933,504,303,3,6.616610809386699e-11,1.5723936091162093e-16,1.7823251825000179e-06,9.989704946230184e-11,1.8266835573247965e-11,2.6591589695106524e-11,0.6869403365008107,0.1670530886593525,0.16705308865930563,4.6879167214797235e-14,9.720018206710881e-09,2.615598579316658e-14,1.7306397832923092e-24,historical
Stycast_to_substrate,side_b,28,99897,504,303,3,5.233210934443576e-11,3.1021069174904217e-16,4.445798606750014e-06,3.167542634646257e-11,2.954693791285467e-11,3.218655677505989e-11,0.9179900204718214,0.16705308856755896,0.16705308857986143,1.2302464602598207e-11,2.860668414458429e-06,7.697887063202765e-12,4.028466675126446e-22,historical
Stycast_to_substrate,side_b,28,136349,504,303,3,5.806950760343759e-11,3.4422044799736296e-16,4.445798606749987e-06,3.5148142012808416e-11,3.0047056917259323e-11,3.297606875166003e-11,0.9111776526044131,0.1670530888816537,0.16705308887646272,5.1909865295129975e-12,2.3988941412041792e-06,6.4552802003319745e-12,3.748549426754977e-22,historical
Stycast_to_substrate,side_b,28,131645,504,303,3,5.200996116707935e-11,1.2359821803857647e-16,1.7823251824999908e-06,7.852421447955457e-11,2.7340739093797605e-11,3.388442363376045e-11,0.8068822238002271,0.16705308885569192,0.1670530888418475,1.384442560592447e-11,1.7027267622526957e-06,4.581935553616269e-12,2.383062902136424e-22,historical
Stycast_to_substrate,side_b,28,61893,504,303,3,6.561551970527048e-11,1.559309241780375e-16,1.7823251824999908e-06,9.906577561118058e-11,2.6072400491912416e-11,3.4327881792844084e-11,0.7595109028063425,0.16705308866042543,0.16705308866074836,3.229361222878424e-13,1.7753578261580376e-09,4.77738138872171e-15,3.1347036265126185e-25,historical
Stycast_to_substrate,side_b,28,118980,504,303,3,5.178589116689713e-11,1.230657305666195e-16,1.7823251825000179e-06,7.818591542379712e-11,1.8397639776108368e-11,2.491313272809149e-11,0.7384715514064436,0.16705308866215118,0.16705308866222915,7.796541190430162e-14,5.734506301639561e-09,1.543121238733396e-14,7.991190852637513e-25,historical
Stycast_to_substrate,side_b,28,165763,504,303,3,7.487991854516213e-11,1.7794715264878756e-16,1.7823251825000179e-06,1.1305308929500947e-10,1.5435916298632908e-11,2.4857007073217113e-11,0.6209885306451385,0.16705308864699067,0.16705308864726473,2.740585536287199e-13,2.4799154683285377e-08,6.673303730343995e-14,4.99696439755285e-24,historical
Stycast_to_substrate,side_b,28,124556,504,303,3,4.5643138216193016e-11,1.0846788620139824e-16,1.7823251825000179e-06,6.891163720146854e-11,2.259508334432769e-11,2.833771977778345e-11,0.7973500874986441,0.16705308862384224,0.167053088625937,2.0947688028627454e-12,3.5687100035921846e-08,9.603184497066354e-14,4.383194773152016e-24,historical
Stycast_to_substrate,side_b,28,51189,504,303,3,5.6869361966991286e-11,3.371063069328157e-16,4.445798606749987e-06,3.442172136612517e-11,3.0804970683700144e-11,3.367344746421057e-11,0.9148148765118524,0.16705308866408017,0.16705308866411847,3.83026943495679e-14,8.964701697209273e-09,2.4123474385088325e-14,1.3718865967070304e-24,historical
Stycast_to_substrate,side_b,28,45619,504,303,3,4.9804328543110365e-11,1.1835667861318519e-16,1.7823251824999908e-06,7.519416836259513e-11,1.7127506225019375e-11,2.3393686921902287e-11,0.7321422348772132,0.1670530886681263,0.16705308866812874,2.4424906541753444e-15,1.3578772332197486e-09,3.6539661619603505e-15,1.819833312156813e-25,historical
Stycast_to_substrate,side_b,28,380649,504,303,3,4.744271370393136e-11,2.812276673138368e-16,4.445798606749987e-06,2.871598722907163e-11,2.9724318902202404e-11,3.211731783795837e-11,0.925491943386139,0.16705308865050383,0.16705308865049986,3.969047313034935e-15,1.2162770443963012e-08,3.272928549847783e-14,1.5527661216385162e-24,historical
Stycast_to_substrate,side_b,28,70934,504,303,3,4.495764661234107e-11,1.0683886093748138e-16,1.7823251824999908e-06,6.78766875780333e-11,1.7581224822078974e-11,2.3237615453581718e-11,0.756584721749886,0.16705308866387947,0.16705308866389418,1.4710455076283324e-14,1.812892087060159e-09,4.878383832753665e-15,2.193206563922972e-25,historical
Stycast_to_substrate,side_b,28,199346,504,303,3,4.638229166116485e-11,1.1022443526633812e-16,1.7823251824999908e-06,7.00276050342433e-11,1.6052234394449227e-11,2.1887868147302803e-11,0.7333850097423632,0.1670530891814548,0.16705308916852257,1.2932238613316827e-11,5.848263632445633e-06,1.5737326539093254e-11,7.299332695032133e-22,historical
Stycast_to_substrate,side_b,28,76071,504,303,3,4.705210284169582e-11,2.82850037699454e-16,4.508566365000002e-06,2.8083070175863522e-11,3.238388115686348e-11,3.47241370048521e-11,0.9326043481610037,0.1670530886464531,0.16705308864617957,2.7353119769202294e-13,9.190278356783266e-08,2.473048764140236e-13,1.1636214478285515e-23,historical
Stycast_to_substrate,side_b,28,110187,504,303,3,5.6981072694409754e-11,1.3541173438547952e-16,1.7823251824999908e-06,8.602955805248844e-11,2.0468446468911712e-11,2.7637576306619065e-11,0.7406020789170872,0.1670530886360968,0.16705308863709423,9.974243653232406e-13,9.381600346823541e-08,2.5245323637281344e-13,1.4385056213698292e-23,historical
Stycast_to_substrate,side_b,28,340857,504,303,3,5.1597643643149985e-11,3.0585697629373302e-16,4.445798606749987e-06,3.1230871091256824e-11,3.299729398395605e-11,3.5599866574894105e-11,0.9268937543498139,0.16705308864514734,0.16705308864482704,3.2029934260435766e-13,2.7792020319056646e-08,7.478665915736229e-14,3.8588153884633e-24,historical
Stycast_to_substrate,side_b,28,375384,504,303,3,5.312366224866096e-11,4.092317798706471e-16,5.777535318750017e-06,2.4742832333275957e-11,5.2895421625972695e-11,5.495732432041237e-11,0.9624817488854013,0.1670530886546966,0.1670530886544463,2.5029978090174154e-13,5.999609846083766e-09,1.614459011922065e-14,8.576597526365468e-25,historical
Stycast_to_substrate,side_b,28,157085,504,303,3,5.866381320864835e-11,1.3941065544433311e-16,1.7823251824999908e-06,8.8570145933895e-11,1.4767022520744163e-11,2.2147868015235377e-11,0.6667469081261466,0.16705308865349347,0.16705308865364182,1.4835355166553654e-13,1.1897354238498479e-08,3.2015066414545097e-14,1.878125876005345e-24,historical
Stycast_to_substrate,side_b,28,380027,504,303,3,5.953333786547619e-11,3.5289764071668103e-16,4.445798606750014e-06,3.6034164919772435e-11,2.9452240861080484e-11,3.2455087937728194e-11,0.9074768466993745,0.16705308865747018,0.1670530886574637,6.467049118441537e-15,6.75030014591027e-09,1.8164652674635784e-14,1.0814024048881178e-24,historical
