time_ms,COMSOL_L_A,COMSOL_R_A,Elmer_L_A,Elmer_R_A
36.22100100000322,-6.911879084589035e-09,2.2622906767795804e-08,-4.0236878012708246e-07,-4.029246516556312e-07
36.32100100000323,-7.037411891766401e-09,2.24973626159305e-08,-4.020731915498131e-07,-4.0249480756600125e-07
36.42100100000323,-7.162944698943758e-09,2.2371818464065203e-08,-4.017791651572515e-07,-4.0212520938895943e-07
36.52100100000323,-7.288477506121115e-09,2.2246274312199907e-08,-4.0141704099795226e-07,-4.019152839135733e-07
36.62100100000323,-7.414010313298471e-09,2.2120730160334612e-08,-4.0103657024476917e-07,-4.0168918499262907e-07
36.721001000003234,-7.539543120475829e-09,2.1995186008469316e-08,-4.0079574576611056e-07,-4.0134997832992495e-07
36.82100100000324,-7.665075927653194e-09,2.186964185660401e-08,-4.004107142172031e-07,-4.010853591476728e-07
36.921001000003244,-7.790608734830552e-09,2.1744097704738718e-08,-4.0017670884532003e-07,-4.0076325465406904e-07
37.021001000003245,-7.916141542007907e-09,2.1618553552873423e-08,-3.998816432981562e-07,-4.004511801016712e-07
37.12100100000325,-8.041674349185265e-09,2.1493009401008127e-08,-3.9956635554595126e-07,-4.0026133773377113e-07
37.22100100000325,-8.167207156362622e-09,2.136746524914283e-08,-3.991467885270468e-07,-3.998303660368563e-07
37.32100100000326,-8.292739963539988e-09,2.1241921097277526e-08,-3.9880173230798905e-07,-3.9940514071765327e-07
37.42100100000326,-8.418272770717345e-09,2.111637694541223e-08,-3.9833862181787414e-07,-3.990728961815438e-07
37.52100100000326,-8.543805577894701e-09,2.0990832793546935e-08,-3.980593987997134e-07,-3.9878562844674324e-07
37.62100100000326,-8.669338385072059e-09,2.086528864168164e-08,-3.9772763153164995e-07,-3.9841413127468853e-07
37.72100100000326,-8.794871192249416e-09,2.0739744489816343e-08,-3.974903684230758e-07,-3.9798455821486636e-07
37.82100100000327,-8.920403999426782e-09,2.0614200337951038e-08,-3.972041531292601e-07,-3.9758106952533074e-07
37.92100100000327,-9.045936806604137e-09,2.0488656186085742e-08,-3.9677937477345976e-07,-3.972404082362496e-07
38.021001000003274,-9.171469613781495e-09,2.0363112034220446e-08,-3.964520159488959e-07,-3.967803088170737e-07
38.121001000003275,-9.297002420958852e-09,2.023756788235515e-08,-3.961774228823493e-07,-3.9649163274233e-07
38.22100100000328,-9.42253522813621e-09,2.0112023730489855e-08,-3.958942303299061e-07,-3.9617048992214837e-07
38.321001000003285,-9.548068035313575e-09,1.9986479578624553e-08,-3.9544498744490775e-07,-3.959756576065571e-07
38.42100100000329,-9.673600842490931e-09,1.9860935426759257e-08,-3.9521649501032645e-07,-3.955255248241094e-07
38.52100100000329,-9.799133649668288e-09,1.9735391274893962e-08,-3.9487837916280465e-07,-3.9526840606341927e-07
38.62100100000329,-9.924666456845646e-09,1.9609847123028666e-08,-3.9455895947909485e-07,-3.9486965578214425e-07
38.72100100000329,-1.0050199264023003e-08,1.948430297116337e-08,-3.9430836553183625e-07,-3.9460831603377257e-07
38.8210010000033,-1.0175732071200369e-08,1.9358758819298065e-08,-3.9403696316847093e-07,-3.9426435704756086e-07
38.9210010000033,-1.0301264878377725e-08,1.923321466743277e-08,-3.937835428645777e-07,-3.9392816959476595e-07
39.0210010000033,-1.0426797685555082e-08,1.9107670515567474e-08,-3.933082508422855e-07,-3.9377677521766933e-07
39.121001000003304,-1.055233049273244e-08,1.8982126363702178e-08,-3.9293362345089403e-07,-3.934144039322387e-07
39.221001000003305,-1.0677863299909797e-08,1.8856582211836882e-08,-3.925155713297617e-07,-3.931527429336249e-07
39.321001000003314,-1.0803396107087162e-08,1.8731038059971577e-08,-3.9225790363911083e-07,-3.926756087952463e-07
39.421001000003315,-1.0928928914264518e-08,1.860549390810628e-08,-3.9196844349158213e-07,-3.9251745084114653e-07
39.52100100000332,-1.1054461721441876e-08,1.8479949756240985e-08,-3.917189223494983e-07,-3.922717872832638e-07
39.62100100000332,-1.1179994528619233e-08,1.835440560437569e-08,-3.912256278383293e-07,-3.9173682772879886e-07
39.72100100000332,-1.130552733579659e-08,1.8228861452510394e-08,-3.910335185662627e-07,-3.913001277858002e-07
39.82100100000333,-1.1431060142973956e-08,1.8103317300645092e-08,-3.907235006253649e-07,-3.910673180493589e-07
39.92100100000333,-1.1556592950151312e-08,1.7977773148779796e-08,-3.903666090871512e-07,-3.9064267702990855e-07
40.02100100000333,-1.168212575732867e-08,1.78522289969145e-08,-3.898895898979198e-07,-3.9049762956411683e-07
40.12100100000333,-1.1807658564506027e-08,1.7726684845049205e-08,-3.895845893496378e-07,-3.9021907856747655e-07
40.221001000003334,-1.1933191371683384e-08,1.760114069318391e-08,-3.893504984571071e-07,-3.89888891198087e-07
40.32100100000334,-1.205872417886075e-08,1.7475596541318604e-08,-3.892327265029173e-07,-3.8957246145015015e-07
40.42100100000334,-1.2184256986038105e-08,1.735005238945331e-08,-3.8871334606202664e-07,-3.893663546961448e-07
40.521001000003345,-1.2309789793215463e-08,1.7224508237588016e-08,-3.8835682228977064e-07,-3.8903079132456735e-07
40.621001000003346,-1.243532260039282e-08,1.709896408572272e-08,-3.8808726080926596e-07,-3.8867259234627626e-07
40.72100100000335,-1.2560855407570178e-08,1.6973419933857425e-08,-3.878010724909966e-07,-3.882062776550696e-07
40.821001000003356,-1.2686388214747542e-08,1.684787578199212e-08,-3.8753242368388474e-07,-3.878108077120623e-07
40.92100100000336,-1.2811921021924899e-08,1.6722331630126823e-08,-3.871614255265864e-07,-3.8739040404128376e-07
41.02100100000336,-1.2937453829102256e-08,1.6596787478261528e-08,-3.867061645685039e-07,-3.8701355181670026e-07
41.12100100000336,-1.3062986636279614e-08,1.6471243326396232e-08,-3.8632579644638635e-07,-3.865293537151106e-07
41.22100100000337,-1.318851944345698e-08,1.6345699174530927e-08,-3.8597756163425193e-07,-3.8630503554449116e-07
41.32100100000337,-1.3314052250634337e-08,1.622015502266563e-08,-3.8573371106379213e-07,-3.8599443458631633e-07
41.42100100000337,-1.3439585057811693e-08,1.6094610870800335e-08,-3.853761813076386e-07,-3.8573987924743177e-07
41.52100100000337,-1.356511786498905e-08,1.596906671893504e-08,-3.8515063668871424e-07,-3.855723801357103e-07
41.621001000003375,-1.3690650672166407e-08,1.5843522567069744e-08,-3.850004268664861e-07,-3.8537665252271944e-07
41.72100100000338,-1.3816183479343773e-08,1.5717978415204442e-08,-3.845962748226777e-07,-3.850519667924319e-07
41.821001000003385,-1.394171628652113e-08,1.5592434263339146e-08,-3.843428221701219e-07,-3.845996896368177e-07
41.921001000003386,-1.4067249093698486e-08,1.546689011147385e-08,-3.839292059744392e-07,-3.842489957137248e-07
42.02100100000339,-1.4192781900875844e-08,1.5341345959608555e-08,-3.836096679233367e-07,-3.8415066468515673e-07
42.12100100000339,-1.4318314708053201e-08,1.521580180774326e-08,-3.8327972390738026e-07,-3.8384045755116957e-07
42.2210010000034,-1.4443847515230567e-08,1.5090257655877954e-08,-3.827461690602662e-07,-3.834603300092044e-07
42.3210010000034,-1.4569380322407924e-08,1.4964713504012658e-08,-3.8227621384823206e-07,-3.831748329819807e-07
42.4210010000034,-1.469491312958528e-08,1.4839169352147362e-08,-3.820377004908385e-07,-3.8272640629061195e-07
42.5210010000034,-1.4820445936762637e-08,1.4713625200282067e-08,-3.8170196233348387e-07,-3.824030617522931e-07
42.6210010000034,-1.4945978743939995e-08,1.4588081048416771e-08,-3.813942407751526e-07,-3.818726895267715e-07
42.72100100000341,-1.507151155111736e-08,1.4462536896551467e-08,-3.812260614506548e-07,-3.816822512254939e-07
42.82100100000341,-1.519704435829472e-08,1.4336992744686172e-08,-3.8079694231671064e-07,-3.8142874297328886e-07
42.921001000003415,-1.5322577165472074e-08,1.4211448592820876e-08,-3.807082423293328e-07,-3.809974594898345e-07
43.021001000003416,-1.544810997264943e-08,1.408590444095558e-08,-3.803690038682258e-07,-3.8059349212124505e-07
43.12100100000342,-1.557364277982679e-08,1.3960360289090285e-08,-3.7995455613368517e-07,-3.803208249647321e-07
43.221001000003426,-1.5699175587004156e-08,1.3834816137224981e-08,-3.7960631651541804e-07,-3.802105492831337e-07
43.32100100000343,-1.582470839418151e-08,1.3709271985359685e-08,-3.7927098031325236e-07,-3.7996646946091635e-07
43.42100100000343,-1.5950241201358867e-08,1.358372783349439e-08,-3.789811913397815e-07,-3.7971980739145744e-07
43.52100100000343,-1.6075774008536225e-08,1.3458183681629094e-08,-3.786788344486026e-07,-3.7926906810482365e-07
43.62100100000343,-1.6201306815713582e-08,1.3332639529763798e-08,-3.7830323191539593e-07,-3.790802646376056e-07
43.72100100000344,-1.6326839622890946e-08,1.3207095377898494e-08,-3.781937962083447e-07,-3.7868443463693864e-07
43.82100100000344,-1.6452372430068307e-08,1.3081551226033199e-08,-3.779017979060981e-07,-3.7839579592946677e-07
43.92100100000344,-1.657790523724566e-08,1.2956007074167903e-08,-3.773875491804913e-07,-3.7807274689920494e-07
44.021001000003444,-1.6703438044423018e-08,1.2830462922302608e-08,-3.7712092827260385e-07,-3.7776632559233833e-07
44.121001000003446,-1.6828970851600376e-08,1.2704918770437312e-08,-3.7685048436881434e-07,-3.772515903417402e-07
44.221001000003454,-1.6954503658777743e-08,1.2579374618572006e-08,-3.764698339935805e-07,-3.7689883576876525e-07
44.321001000003456,-1.7080036465955097e-08,1.245383046670671e-08,-3.7621371130333115e-07,-3.7664813100113685e-07
44.42100100000346,-1.7205569273132454e-08,1.2328286314841415e-08,-3.7596177276664794e-07,-3.761569322009424e-07
44.52100100000346,-1.7331102080309812e-08,1.2202742162976121e-08,-3.7572268045263976e-07,-3.7608541281775325e-07
44.62100100000346,-1.745663488748717e-08,1.2077198011110825e-08,-3.7546597375415257e-07,-3.7577040937255006e-07
44.72100100000347,-1.7582167694664533e-08,1.195165385924552e-08,-3.7514448662201677e-07,-3.7549095405710786e-07
44.82100100000347,-1.770770050184189e-08,1.1826109707380224e-08,-3.7465901932715344e-07,-3.7522952772836224e-07
44.92100100000347,-1.7833233309019248e-08,1.1700565555514929e-08,-3.743527368581213e-07,-3.74921840488201e-07
45.0,-1.793240297135693e-08,1.1601386930987223e-08,-3.7423673141229884e-07,-3.746778110599649e-07
45.02100100000347,-1.7953368138746786e-08,1.1580422626861584e-08,-3.7420589266284345e-07,-3.746129385676111e-07
45.121001000003474,-1.8053197515378328e-08,1.1480597360816288e-08,-3.739877837899484e-07,-3.7433701090760444e-07
45.22100100000348,-1.815302689200988e-08,1.1380772094770987e-08,-3.7361295868125325e-07,-3.738013503563431e-07
45.321001000003484,-1.825285626864142e-08,1.1280946828725691e-08,-3.733513201336204e-07,-3.735389257335936e-07
45.421001000003486,-1.8352685645272963e-08,1.1181121562680397e-08,-3.7303118755296536e-07,-3.732753353540084e-07
45.52100100000349,-1.8452515021904508e-08,1.1081296296635102e-08,-3.724958668249528e-07,-3.7305540893922814e-07
45.62100100000349,-1.855234439853605e-08,1.0981471030589806e-08,-3.720933994133958e-07,-3.727103552089836e-07
45.7210010000035,-1.8652173775167598e-08,1.0881645764544505e-08,-3.7188400786223284e-07,-3.7230160934305346e-07
45.8210010000035,-1.8752003151799143e-08,1.0781820498499209e-08,-3.7148667966348877e-07,-3.7212098756331355e-07
45.9210010000035,-1.8851832528430684e-08,1.0681995232453915e-08,-3.7117484441248107e-07,-3.71654746785259e-07
46.0210010000035,-1.8951661905062226e-08,1.0582169966408618e-08,-3.7086455901343563e-07,-3.713525469318743e-07
46.1210010000035,-1.9051491281693768e-08,1.0482344700363324e-08,-3.707175840413665e-07,-3.7111579156615506e-07
46.22100100000351,-1.915132065832532e-08,1.0382519434318021e-08,-3.7032929068439905e-07,-3.708824404378313e-07
46.32100100000351,-1.925115003495686e-08,1.0282694168272727e-08,-3.7003304515780835e-07,-3.705421903697206e-07
46.421001000003514,-1.9350979411588402e-08,1.0182868902227432e-08,-3.6966802157402064e-07,-3.70031068985463e-07
46.521001000003515,-1.9450808788219947e-08,1.0083043636182136e-08,-3.6937340576985575e-07,-3.6973568319463037e-07
46.62100100000352,-1.955063816485149e-08,9.983218370136842e-09,-3.692273148700345e-07,-3.695170607950142e-07
46.721001000003525,-1.9650467541483037e-08,9.88339310409154e-09,-3.6885538673084176e-07,-3.6938555100798584e-07
46.82100100000353,-1.975029691811458e-08,9.783567838046245e-09,-3.6842934584684637e-07,-3.6910240853139866e-07
46.92100100000353,-1.9850126294746124e-08,9.683742572000949e-09,-3.680238996393143e-07,-3.687151364799757e-07
47.02100100000353,-1.9949955671377666e-08,9.583917305955654e-09,-3.6765487234158094e-07,-3.6837851295529363e-07
47.12100100000353,-2.0049785048009207e-08,9.48409203991036e-09,-3.6731755651795176e-07,-3.6802461502339224e-07
47.22100100000354,-2.014961442464076e-08,9.384266773865057e-09,-3.6710408447262685e-07,-3.677687366626561e-07
47.32100100000354,-2.02494438012723e-08,9.284441507819761e-09,-3.667001796952185e-07,-3.6749769949181326e-07
47.42100100000354,-2.0349273177903842e-08,9.184616241774466e-09,-3.66365858526298e-07,-3.6713575093881546e-07
47.521001000003544,-2.0449102554535384e-08,9.084790975729172e-09,-3.661801820551379e-07,-3.669943384951844e-07
47.621001000003545,-2.054893193116693e-08,8.984965709683878e-09,-3.6585215587548684e-07,-3.6661834515409474e-07
47.721001000003554,-2.0648761307798477e-08,8.885140443638575e-09,-3.6561039564171984e-07,-3.6627409546845235e-07
47.821001000003555,-2.0748590684430022e-08,8.785315177593279e-09,-3.6535350270372685e-07,-3.660654243731838e-07
47.92100100000356,-2.0848420061061564e-08,8.685489911547984e-09,-3.6521982369505483e-07,-3.6584143931590266e-07
48.02100100000356,-2.0948249437693105e-08,8.58566464550269e-09,-3.6494696781960126e-07,-3.653761543878306e-07
48.12100100000357,-2.1048078814324654e-08,8.485839379457387e-09,-3.648105030595633e-07,-3.6495385784032753e-07
48.22100100000357,-2.11479081909562e-08,8.386014113412091e-09,-3.6429227022257587e-07,-3.6447771019443927e-07
48.32100100000357,-2.124773756758774e-08,8.286188847366797e-09,-3.639592972696278e-07,-3.642905313061106e-07
48.42100100000357,-2.1347566944219282e-08,8.186363581321502e-09,-3.6366332847970564e-07,-3.6395765120437215e-07
48.52100100000357,-2.1447396320850827e-08,8.086538315276208e-09,-3.6333602541221716e-07,-3.6361361816110763e-07
48.62100100000358,-2.1547225697482375e-08,7.986713049230905e-09,-3.628553610935943e-07,-3.633096576127531e-07
48.72100100000358,-2.1647055074113917e-08,7.886887783185609e-09,-3.6251083750300263e-07,-3.6310200979936696e-07
48.821001000003584,-2.1746884450745458e-08,7.787062517140314e-09,-3.621980618765048e-07,-3.6293478792331804e-07
48.921001000003585,-2.1846713827377003e-08,7.68723725109502e-09,-3.6184344876915306e-07,-3.626818302623696e-07
49.02100100000359,-2.1946543204008545e-08,7.587411985049724e-09,-3.6157897009578906e-07,-3.6229400050236354e-07
49.121001000003595,-2.2046372580640093e-08,7.487586719004421e-09,-3.6122452017227553e-07,-3.6199502738033383e-07
49.2210010000036,-2.2146201957271638e-08,7.387761452959127e-09,-3.6105710191319633e-07,-3.6178266875900493e-07
49.3210010000036,-2.224603133390318e-08,7.287936186913832e-09,-3.6096177606778027e-07,-3.6144178150451854e-07
49.4210010000036,-2.234586071053472e-08,7.188110920868537e-09,-3.607363955776576e-07,-3.611084360909632e-07
49.5210010000036,-2.2445690087166263e-08,7.088285654823242e-09,-3.603426354555745e-07,-3.607879349674112e-07
49.62100100000361,-2.2545519463797815e-08,6.98846038877794e-09,-3.6014425064187093e-07,-3.6044295028740095e-07
49.72100100000361,-2.2645348840429356e-08,6.888635122732645e-09,-3.5982159524790454e-07,-3.602955786255436e-07
49.82100100000361,-2.2745178217060898e-08,6.788809856687349e-09,-3.5938509775426414e-07,-3.6001062512957724e-07
49.92100100000361,-2.2845007593692443e-08,6.688984590642054e-09,-3.59161702671992e-07,-3.5965024189292386e-07
50.021001000003615,-2.2944836970323985e-08,6.58915932459676e-09,-3.588674528917158e-07,-3.592930084704202e-07
50.12100100000362,-2.3044666346955533e-08,6.489334058551457e-09,-3.58415371553856e-07,-3.5897033154666524e-07
50.221001000003625,-2.3144495723587075e-08,6.3895087925061624e-09,-3.582188115412049e-07,-3.5872995201295015e-07
50.321001000003626,-2.324432510021862e-08,6.289683526460867e-09,-3.5788063520956754e-07,-3.584143985820986e-07
50.42100100000363,-2.334415447685016e-08,6.189858260415572e-09,-3.5759706650838655e-07,-3.5802516702411686e-07
50.52100100000363,-2.3443983853481703e-08,6.090032994370277e-09,-3.572156022400375e-07,-3.577202774515979e-07
50.62100100000364,-2.3543813230113254e-08,5.990207728324975e-09,-3.5698585384899e-07,-3.5736799315145076e-07
50.72100100000364,-2.3643642606744796e-08,5.8903824622796795e-09,-3.5671204414672937e-07,-3.571005861934104e-07
50.82100100000364,-2.3743471983376338e-08,5.790557196234384e-09,-3.5638086542531984e-07,-3.5688004777767457e-07
50.92100100000364,-2.384330136000788e-08,5.69073193018909e-09,-3.5603535797397597e-07,-3.56594934124312e-07
51.02100100000364,-2.3943130736639424e-08,5.5909066641437945e-09,-3.556713246896106e-07,-3.5623311744201126e-07
51.12100100000365,-2.4042960113270973e-08,5.4910813980984926e-09,-3.5538833714974225e-07,-3.559051746812548e-07
51.22100100000365,-2.4142789489902518e-08,5.391256132053197e-09,-3.550968422844417e-07,-3.556019344702101e-07
51.321001000003655,-2.424261886653406e-08,5.291430866007902e-09,-3.5497493016152103e-07,-3.5511145603700544e-07
51.421001000003656,-2.43424482431656e-08,5.191605599962607e-09,-3.545441814432784e-07,-3.5479532986459265e-07
51.52100100000366,-2.4442277619797142e-08,5.0917803339173115e-09,-3.541382296234571e-07,-3.5473913160749874e-07
51.621001000003666,-2.4542106996428694e-08,4.99195506787201e-09,-3.538688538066385e-07,-3.545002552382114e-07
51.72100100000367,-2.4641936373060236e-08,4.892129801826714e-09,-3.535453566549647e-07,-3.5425230136034965e-07
51.82100100000367,-2.4741765749691777e-08,4.79230453578142e-09,-3.534142207897771e-07,-3.5388574499235423e-07
51.92100100000367,-2.4841595126323322e-08,4.692479269736125e-09,-3.533435566214398e-07,-3.535757390959668e-07
52.02100100000367,-2.4941424502954864e-08,4.592654003690829e-09,-3.528431103755271e-07,-3.5335262928319687e-07
52.12100100000368,-2.5041253879586412e-08,4.4928287376455274e-09,-3.5252326231060985e-07,-3.530817775623438e-07
52.22100100000368,-2.5141083256217954e-08,4.393003471600232e-09,-3.522916248367052e-07,-3.528719984400208e-07
52.32100100000368,-2.52409126328495e-08,4.293178205554937e-09,-3.520133263778288e-07,-3.5272377608394677e-07
52.421001000003685,-2.534074200948104e-08,4.193352939509642e-09,-3.5168129967110885e-07,-3.524599032845492e-07
52.521001000003686,-2.5440571386112585e-08,4.093527673464347e-09,-3.5134386247096514e-07,-3.5202705201472107e-07
52.621001000003695,-2.5540400762744134e-08,3.9937024074190444e-09,-3.510119144348764e-07,-3.5167586299620843e-07
52.721001000003696,-2.5640230139375675e-08,3.89387714137375e-09,-3.5082879093793285e-07,-3.5132196264463884e-07
52.8210010000037,-2.5740059516007217e-08,3.794051875328454e-09,-3.504524062877877e-07,-3.5113128384262667e-07
52.9210010000037,-2.583988889263876e-08,3.6942266092831595e-09,-3.501036657628043e-07,-3.508439756097308e-07
53.0210010000037,-2.59397182692703e-08,3.594401343237865e-09,-3.4991351653424754e-07,-3.5040224997715083e-07
53.12100100000371,-2.6039547645901852e-08,3.4945760771925623e-09,-3.4965533893401794e-07,-3.5013710747430825e-07
53.22100100000371,-2.6139377022533397e-08,3.394750811147268e-09,-3.4932105783135503e-07,-3.499241267496448e-07
53.32100100000371,-2.623920639916494e-08,3.2949255451019717e-09,-3.490589499650465e-07,-3.4963360829204674e-07
53.42100100000371,-2.633903577579648e-08,3.1951002790566773e-09,-3.487599720987378e-07,-3.4942980909523575e-07
53.521001000003714,-2.6438865152428022e-08,3.095275013011381e-09,-3.484839570738556e-07,-3.493456478315571e-07
53.62100100000372,-2.653869452905957e-08,2.99544974696608e-09,-3.481447924796866e-07,-3.489402144107531e-07
53.721001000003724,-2.6638523905691115e-08,2.895624480920784e-09,-3.4779691260322394e-07,-3.486580923893164e-07
53.821001000003726,-2.6738353282322657e-08,2.7957992148754896e-09,-3.476529475201237e-07,-3.48243197739864e-07
53.92100100000373,-2.6838182658954202e-08,2.695973948830195e-09,-3.4739538172878326e-07,-3.478161432103209e-07
54.021001000003736,-2.693801203558575e-08,2.5961486827848924e-09,-3.4690682163639034e-07,-3.4754164131444343e-07
54.12100100000374,-2.703784141221729e-08,2.496323416739598e-09,-3.4654090024812106e-07,-3.4729066962648587e-07
54.22100100000374,-2.7137670788848833e-08,2.396498150694302e-09,-3.462797354566408e-07,-3.4704173036310417e-07
54.32100100000374,-2.7237500165480375e-08,2.2966728846490074e-09,-3.461203344042789e-07,-3.467043113145919e-07
54.42100100000374,-2.733732954211192e-08,2.1968476186037113e-09,-3.4589988437080683e-07,-3.4629003488207007e-07
54.52100100000375,-2.743715891874347e-08,2.0970223525584103e-09,-3.4564396506471485e-07,-3.460199981807912e-07
54.62100100000375,-2.7536988295375013e-08,1.997197086513114e-09,-3.454431566006467e-07,-3.457778460083183e-07
54.72100100000375,-2.7636817672006555e-08,1.8973718204678197e-09,-3.4512429089066034e-07,-3.454800211525309e-07
54.821001000003754,-2.7736647048638096e-08,1.7975465544225253e-09,-3.4487034210689224e-07,-3.452822080053208e-07
54.921001000003756,-2.7836476425269638e-08,1.6977212883772292e-09,-3.4459033328837875e-07,-3.450988235936337e-07
55.0,-2.7915340634511042e-08,1.6188603264578579e-09,-3.4439251861381296e-07,-3.4490120023107417e-07
55.021001000003764,-2.7931088615376727e-08,1.6031145664246867e-09,-3.4433993179649254e-07,-3.448486642719094e-07
55.121001000003766,-2.8006075429637296e-08,1.52813832705347e-09,-3.440696105072138e-07,-3.443967718902137e-07
55.22100100000377,-2.8081062243897865e-08,1.4531620876822533e-09,-3.4368784759768027e-07,-3.441413302372222e-07
55.32100100000377,-2.8156049058158437e-08,1.3781858483110367e-09,-3.4344655636109594e-07,-3.438446623987878e-07
55.42100100000377,-2.8231035872419005e-08,1.30320960893982e-09,-3.431049374797465e-07,-3.434964062199559e-07
55.52100100000378,-2.830602268667958e-08,1.2282333695685981e-09,-3.4287567408721495e-07,-3.4329113596584656e-07
55.62100100000378,-2.838100950094015e-08,1.1532571301973815e-09,-3.427012029608666e-07,-3.431028123530931e-07
55.72100100000378,-2.8455996315200718e-08,1.0782808908261648e-09,-3.42461807385509e-07,-3.4281100998057186e-07
55.82100100000378,-2.8530983129461287e-08,1.0033046514549481e-09,-3.41994987259497e-07,-3.4245521743971616e-07
55.921001000003784,-2.860596994372186e-08,9.283284120837314e-10,-3.4173227806560697e-07,-3.421906467330647e-07
56.02100100000379,-2.868095675798243e-08,8.533521727125095e-10,-3.4134875266807717e-07,-3.4184814861725876e-07
56.121001000003794,-2.8755943572243003e-08,7.783759333412928e-10,-3.409504622972322e-07,-3.4155982162520273e-07
56.221001000003795,-2.8830930386503572e-08,7.033996939700761e-10,-3.4083902713624736e-07,-3.411795281260915e-07
56.3210010000038,-2.890591720076414e-08,6.284234545988596e-10,-3.405048369031435e-07,-3.4096740664438913e-07
56.4210010000038,-2.898090401502471e-08,5.534472152276429e-10,-3.400626753350148e-07,-3.406356667823274e-07
56.52100100000381,-2.9055890829285285e-08,4.784709758564208e-10,-3.3984179244428794e-07,-3.403786000249066e-07
56.62100100000381,-2.9130877643545857e-08,4.0349473648520415e-10,-3.3966362633275804e-07,-3.4013524742850464e-07
56.72100100000381,-2.9205864457806425e-08,3.285184971139875e-10,-3.393263651606162e-07,-3.3987762191467355e-07
56.82100100000381,-2.9280851272066994e-08,2.535422577427708e-10,-3.390351448221904e-07,-3.395955555845012e-07
56.92100100000381,-2.9355838086327563e-08,1.7856601837155433e-10,-3.3888740828442467e-07,-3.3927725487649884e-07
57.02100100000382,-2.9430824900588138e-08,1.0358977900033228e-10,-3.386825266177252e-07,-3.391117034797701e-07
57.12100100000382,-2.9505811714848707e-08,2.86135396291156e-11,-3.384137623120196e-07,-3.388022641128178e-07
57.221001000003824,-2.958079852910928e-08,-4.6362699742101076e-11,-3.380653327578491e-07,-3.3857225081155196e-07
57.321001000003825,-2.9655785343369848e-08,-1.2133893911331775e-10,-3.376655953383871e-07,-3.3835499269266735e-07
57.42100100000383,-2.9730772157630416e-08,-1.9631517848453443e-10,-3.3738073320933046e-07,-3.380655096265955e-07
57.521001000003835,-2.980575897189099e-08,-2.712914178557563e-10,-3.369852901719114e-07,-3.3769563681821605e-07
57.62100100000384,-2.9880745786151564e-08,-3.4626765722697316e-10,-3.367836179572845e-07,-3.3727860469551403e-07
57.72100100000384,-2.995573260041213e-08,-4.2124389659818963e-10,-3.3650907659755927e-07,-3.370414862539602e-07
57.82100100000384,-3.00307194146727e-08,-4.962201359694065e-10,-3.362482908920018e-07,-3.3667506338201647e-07
57.92100100000384,-3.010570622893327e-08,-5.71196375340623e-10,-3.3602646778378015e-07,-3.365502539533823e-07
58.02100100000385,-3.0180693043193845e-08,-6.461726147118448e-10,-3.357233118790224e-07,-3.3625018286461013e-07
58.12100100000385,-3.0255679857454414e-08,-7.211488540830617e-10,-3.355020676981961e-07,-3.3591102748835506e-07
58.22100100000385,-3.033066667171498e-08,-7.961250934542782e-10,-3.35274133240809e-07,-3.357415295792657e-07
58.321001000003854,-3.040565348597555e-08,-8.711013328254951e-10,-3.3495149351543425e-07,-3.354805355918302e-07
58.421001000003855,-3.048064030023612e-08,-9.460775721967115e-10,-3.3462318229702625e-07,-3.35163610048079e-07
58.521001000003864,-3.0555627114496695e-08,-1.0210538115679334e-09,-3.3436393921372704e-07,-3.350375498621617e-07
58.621001000003865,-3.0630613928757264e-08,-1.0960300509391503e-09,-3.3408703715827e-07,-3.348506647415559e-07
58.72100100000387,-3.070560074301783e-08,-1.1710062903103667e-09,-3.3359035264086197e-07,-3.345321042881491e-07
58.82100100000387,-3.078058755727841e-08,-1.2459825296815836e-09,-3.334085421609692e-07,-3.340980489572188e-07
58.92100100000387,-3.085557437153898e-08,-1.3209587690528e-09,-3.331958790326239e-07,-3.338480790263695e-07
59.02100100000388,-3.093056118579955e-08,-1.3959350084240223e-09,-3.3286943396142665e-07,-3.335389267427084e-07
59.12100100000388,-3.100554800006012e-08,-1.4709112477952388e-09,-3.326567900781307e-07,-3.332560061142416e-07
59.22100100000388,-3.108053481432069e-08,-1.5458874871664557e-09,-3.3246174844446226e-07,-3.32949405277888e-07
59.32100100000388,-3.115552162858126e-08,-1.6208637265376722e-09,-3.3233358312138124e-07,-3.327104352219049e-07
59.42100100000388,-3.123050844284183e-08,-1.6958399659088886e-09,-3.320362961883004e-07,-3.3228713194210667e-07
59.52100100000389,-3.13054952571024e-08,-1.770816205280111e-09,-3.317143601707967e-07,-3.3198404032414096e-07
59.62100100000389,-3.138048207136297e-08,-1.8457924446513274e-09,-3.313726019334997e-07,-3.319378113475209e-07
59.721001000003895,-3.145546888562354e-08,-1.9207686840225443e-09,-3.309509943799974e-07,-3.3161381210244445e-07
59.821001000003896,-3.153045569988411e-08,-1.9957449233937607e-09,-3.307455006625233e-07,-3.3130332785150486e-07
59.9210010000039,-3.1605442514144684e-08,-2.0707211627649776e-09,-3.3042391451432304e-07,-3.309422612220018e-07
60.021001000003906,-3.168042932840526e-08,-2.145697402136199e-09,-3.3015730476135805e-07,-3.305666614632143e-07
60.12100100000391,-3.175541614266583e-08,-2.220673641507416e-09,-3.298021449489369e-07,-3.30346314106534e-07
60.22100100000391,-3.1830402956926397e-08,-2.295649880878633e-09,-3.2956492549920556e-07,-3.300554701770274e-07
