case,side,parent_element,element_type,face_area_m2,edge_min_m,edge_max_m,element_depth_m,element_volume_m3,element_aspect_ratio,face_node_count,K_ff_trace_W_K,K_fi_fro_W_K,K_ii_trace_W_K,K_condensed_trace_W_K,K_condensed_fro_W_K,condensation
historical,substrate_side,313826,504,2.623850452352001e-11,7.728671650864435e-06,7.85961570705972e-06,1.7823251824999908e-06,6.235406315121295e-17,1.547222939803399,3,1.5167058312979087e-11,3.673899787740108e-12,3.3012233147172857e-12,1.1078410450175316e-11,7.835190292896248e-12,solve
historical,substrate_side,307942,504,5.1565502997099405e-11,1.0184066402488869e-05,1.1781840441909874e-05,4.445798606749987e-06,3.056664551744911e-16,1.9572167760030952,3,2.942926584699998e-11,1.9103409234623187e-12,2.6009514245715436e-12,2.8026162963424976e-11,2.0094926884125195e-11,solve
historical,substrate_side,200773,504,4.057672155929848e-11,8.909261066638502e-06,1.0202313916570875e-05,1.7823251824999908e-06,9.642788354457112e-17,1.457262802585131,3,1.4771138528072945e-11,4.251427212700544e-12,5.105200226875496e-12,1.1230702787719462e-11,8.04908155813025e-12,solve
historical,substrate_side,201801,504,4.0177679295605886e-11,9.291129561171543e-06,1.0202313916570875e-05,1.7823251824999908e-06,9.547958611062237e-17,1.360395621018095,3,1.3839588956087356e-11,3.6860284540116375e-12,5.054994331060085e-12,1.1151790538530252e-11,7.938605736437258e-12,solve
historical,substrate_side,196691,504,4.4059284071888446e-11,9.653551235873076e-06,1.044843999121754e-05,1.7823251824999906e-06,1.0470396203233017e-16,1.6060870962312375,3,1.550813457287859e-11,4.929913955263252e-12,5.543362262795508e-12,1.1123782539922535e-11,7.899213050603643e-12,solve
historical,substrate_side,139121,504,4.49928630755262e-11,9.814074930662896e-06,1.1057973565878485e-05,1.7823251824999908e-06,1.0692255052304639e-16,1.785239728996764,3,1.7225813628951084e-11,5.829093531702096e-12,5.660821425537709e-12,1.1223445978199109e-11,8.038953193600178e-12,solve
historical,substrate_side,213962,504,5.621050824474187e-11,1.1080909559580608e-05,1.1929896785012019e-05,4.445798606750014e-06,3.332007989855767e-16,1.8791803149836968,3,2.963405121674875e-11,2.3125416702506883e-12,2.835244359068408e-12,2.7747847313532797e-11,1.970490564709722e-11,solve
historical,substrate_side,86018,504,3.210996042616774e-11,8.05381749710069e-06,9.211650381815546e-06,4.445798606749987e-06,1.9033922310060484e-16,2.4635513637700104,3,2.952613937465847e-11,1.592031351560507e-12,1.619618591097116e-12,2.796122536448112e-11,2.0004259544136676e-11,solve
historical,substrate_side,85623,504,4.468798407754675e-11,8.684877708536853e-06,1.218451113047541e-05,4.445798606750014e-06,2.648983698005659e-16,2.18498666473558,3,3.060621361950857e-11,1.3086727565198082e-12,2.2540510436650618e-12,2.9846415216331134e-11,2.2564325323206988e-11,solve
historical,substrate_side,51243,504,4.131511905467816e-11,8.988205375702187e-06,1.1080456144888577e-05,1.782325182499991e-06,9.818263614551743e-17,1.525351427168084,3,1.4573715896723532e-11,4.028725856906771e-12,5.1981024357300524e-12,1.1451301086552586e-11,8.354120264768899e-12,solve
historical,substrate_side,76062,504,4.759345795952367e-11,9.494680578229927e-06,1.1736289987632339e-05,1.7823251824999908e-06,1.1310269152468532e-16,1.8896949568109278,3,2.4533627552053056e-11,8.862162459220555e-12,5.988017834749672e-12,1.1417780936191836e-11,8.308113524152569e-12,solve
historical,substrate_side,78098,504,3.54101613029533e-11,8.15701583800583e-06,9.700892294108327e-06,1.7823251824999908e-06,8.41498962755209e-17,1.4235624017143031,3,1.4001465830762734e-11,3.4575344780865225e-12,4.455164354600475e-12,1.1318165347176177e-11,8.170672900646585e-12,solve
historical,substrate_side,80604,504,3.6488976446073325e-11,8.15701583800583e-06,1.0007664983905042e-05,1.7823251825000179e-06,8.671362880464742e-17,1.6678712593342069,3,1.5685623381361928e-11,4.43503719067301e-12,4.590896545417424e-12,1.1401154174081127e-11,8.285248657976947e-12,solve
historical,substrate_side,226116,504,5.609444742266207e-11,1.0476310445969508e-05,1.2530641777584976e-05,1.7823251825000179e-06,1.3330472831977654e-16,1.3706028135979949,3,1.4119104398337904e-11,4.444251162880681e-12,7.057578205033772e-12,1.132050014274797e-11,8.173906795731148e-12,solve
historical,substrate_side,293660,504,4.910773206779111e-11,9.905135754163035e-06,1.1611904499407054e-05,1.7823251825000179e-06,1.1670126335984892e-16,1.396149741784684,3,1.4535793560164052e-11,4.491922088228799e-12,6.178537724578116e-12,1.1270075206377432e-11,8.103926454549348e-12,solve
historical,substrate_side,263865,504,4.5052737626552536e-11,9.230113192910748e-06,1.1619381268194654e-05,1.7823251824999906e-06,1.0706483841649251e-16,2.06765151922165,3,2.3827773109027733e-11,8.35929394903765e-12,5.668354601204341e-12,1.1500069526127198e-11,8.420844846516367e-12,solve
historical,substrate_side,57798,504,3.49286050081724e-11,8.124727037247751e-06,1.0250458557616409e-05,1.7823251824999906e-06,8.300550972754797e-17,1.8623278761189794,3,1.8595186861060204e-11,5.579785178189236e-12,4.394576874614524e-12,1.1510545148546929e-11,8.435145430879038e-12,solve
historical,substrate_side,190510,504,3.725149474416727e-10,2.797348201044339e-05,3.1610830394295634e-05,5.77753531874999e-06,2.869624354142086e-15,1.3098828564891523,3,4.329397427078248e-11,1.0039665614426751e-11,1.4458520767144546e-11,3.632266045017722e-11,2.5976483550760784e-11,solve
historical,substrate_side,138227,504,5.7228317855615324e-11,1.113415654261261e-05,1.1721746796681074e-05,1.7823251824999908e-06,1.3599929608823687e-16,1.5095853561481576,3,1.5038436704092834e-11,5.3257872443732175e-12,7.200237231419191e-12,1.109912069814815e-11,7.86444588610041e-12,solve
historical,substrate_side,45749,504,3.4906723360975784e-11,7.691839801294521e-06,1.0007593533235505e-05,4.445798606749987e-06,2.0691768277924517e-16,2.6001831656148098,3,3.044063482552201e-11,1.5970453943557795e-12,1.7606866330376239e-12,2.8992021572161494e-11,2.142142831060889e-11,solve
historical,substrate_side,296100,504,4.1777050149304976e-11,9.782197028597265e-06,9.874963640554121e-06,1.7823251824999908e-06,9.928038470889562e-17,1.5209505841976072,3,1.6177761290439288e-11,5.17796843809546e-12,5.2562207518104964e-12,1.107688017986614e-11,7.833026448471384e-12,solve
historical,substrate_side,291750,504,4.065777883009361e-11,9.502759398621583e-06,9.874963640554121e-06,1.7823251824999908e-06,9.662051076452124e-17,1.4580437954290795,3,1.526359932370852e-11,4.622175478408373e-12,5.115398527313537e-12,1.1087090682373057e-11,7.847458736591377e-12,solve
historical,substrate_side,206289,504,4.7985849878417364e-11,9.398030006511451e-06,1.2492456241038823e-05,1.7823251824999908e-06,1.1403518485595654e-16,1.6811093310490322,3,1.6248887971758603e-11,5.195497138970468e-12,6.037387010877674e-12,1.1777882473450116e-11,8.79645066954533e-12,solve
historical,substrate_side,63883,504,4.341266062733607e-11,9.335908266871301e-06,1.1217595539526708e-05,4.445798606749987e-06,2.5733859484309597e-16,2.1430847927500967,3,2.9816651429387736e-11,1.7783965431801342e-12,2.1897240391403193e-12,2.8372316797140325e-11,2.0574951675840334e-11,solve
historical,substrate_side,75983,504,4.8760621111556574e-11,9.452997477460435e-06,1.149260972545248e-05,4.445798606749987e-06,2.890398685360321e-16,2.2903737910515383,3,3.129566927483749e-11,2.6737573077146363e-12,2.459473864731438e-12,2.8388958923866534e-11,2.0597894669282562e-11,solve
historical,substrate_side,296323,504,4.603436442513196e-11,1.002710998018642e-05,1.091782718851069e-05,1.7823251824999906e-06,1.093976093003926e-16,1.4836753888900267,3,1.5755688098488174e-11,5.165477994422174e-12,5.791858944636608e-12,1.114884888401317e-11,7.934472903848408e-12,solve
historical,substrate_side,355714,504,4.638868666061235e-11,9.873069171587678e-06,1.1243902913963937e-05,1.7823251824999906e-06,1.1023963255774817e-16,1.6521222973650374,3,1.5185283158239644e-11,4.8039361711845895e-12,5.836438346013795e-12,1.123119311759397e-11,8.049765690256542e-12,solve
historical,substrate_side,314908,504,4.398685274664379e-11,9.920813451475853e-06,1.0285425928411114e-05,1.7823251825000179e-06,1.0453183379901677e-16,1.9054144073213912,3,2.2663759172472904e-11,8.004535800715877e-12,5.5342492442011026e-12,1.1086291198460218e-11,7.846329164672917e-12,solve
historical,substrate_side,394084,504,4.332212091738138e-11,9.391049247957741e-06,1.196573085172073e-05,4.445798606749987e-06,2.5680189975459884e-16,2.323185854078066,3,3.175596953286589e-11,2.258255923079134e-12,2.1851572381997657e-12,2.942216960077341e-11,2.2000098637109743e-11,solve
historical,substrate_side,248108,504,3.7549544411149236e-11,8.934515782743873e-06,9.933191946040975e-06,1.7823251824999908e-06,8.923399812719104e-17,1.7219343544416454,3,2.00986728923505e-11,6.49395274534354e-12,4.724332949539188e-12,1.1172243974408058e-11,7.967312234815412e-12,solve
historical,substrate_side,324778,504,3.683887390922698e-11,8.688277190846228e-06,1.0294921213056014e-05,4.445798606749987e-06,2.183709523998398e-16,2.3703982891025963,3,2.972124079269122e-11,1.6201140444575352e-12,1.8581438365723793e-12,2.8308664723289443e-11,2.0487087993209355e-11,solve
historical,substrate_side,321438,504,4.085582196936709e-11,8.946584730908015e-06,1.0510660579948919e-05,1.7823251824999908e-06,9.709114713031973e-17,1.3878740657332393,3,1.466012935389526e-11,4.175781492389004e-12,5.14031552012859e-12,1.1267895744129937e-11,8.100895217438709e-12,solve
historical,substrate_side,186740,504,9.852129609160952e-10,3.7680440137307465e-05,5.6881425272178834e-05,5.77753531874999e-06,7.589470237577354e-15,1.9729048556243196,3,5.5955935039376536e-11,2.4621416697054134e-11,3.823933013505658e-11,4.010277657585474e-11,3.104311074259469e-11,solve
historical,substrate_side,103399,504,3.899248346683383e-11,8.260424023862624e-06,1.079838384541678e-05,1.7823251824999906e-06,9.26630469482036e-17,1.5710059382472066,3,1.4678285094905246e-11,3.8820298861244565e-12,4.905877749398937e-12,1.1606427864339354e-11,8.565523719741525e-12,solve
historical,substrate_side,312050,504,3.468236729179208e-11,7.85961570705972e-06,1.0527215434285118e-05,1.7823251824999906e-06,8.242034215050016e-17,1.3855664495815998,3,1.3904574409228647e-11,3.0636444855381346e-12,4.363596233566604e-12,1.1753615193165568e-11,8.763931705139729e-12,solve
historical,substrate_side,113221,504,3.747898621682824e-11,8.100610173711528e-06,1.0265936708997956e-05,4.445798606749987e-06,2.2216536627357004e-16,2.4181803812944715,3,3.014800789749297e-11,1.638770974436607e-12,1.890430945619589e-12,2.8727395146268825e-11,2.1061897063554105e-11,solve
historical,substrate_side,113752,504,4.806514460207107e-11,9.949022940597141e-06,1.2265426359196617e-05,4.445798606750014e-06,2.8491727054016723e-16,2.003396352602045,3,3.025922526957516e-11,1.8052868935868704e-12,2.424394198812064e-12,2.891494686396214e-11,2.1316998573242726e-11,solve
historical,substrate_side,220155,504,5.97285209439138e-11,1.1261135670936289e-05,1.2282733166778794e-05,1.7823251824999908e-06,1.4194086265575456e-16,1.7009667500671135,3,2.2220151875588397e-11,9.128175415631523e-12,7.514802747880709e-12,1.113222459206279e-11,7.911096838711395e-12,solve
historical,substrate_side,276644,504,4.1949530862794345e-11,9.557337779679148e-06,1.009271535424446e-05,1.7823251824999908e-06,9.969027366775929e-17,1.634164828824206,3,1.5205315779161545e-11,4.655714939423119e-12,5.277921582823939e-12,1.1098456429885253e-11,7.86350837409127e-12,solve
historical,substrate_side,287707,504,4.710509183168201e-11,9.470402537116274e-06,1.1828493155806367e-05,1.782325182499991e-06,1.1194212186077545e-16,1.3843227212432379,3,1.5835013694073384e-11,5.085522122983828e-12,5.926573568903453e-12,1.1471187789834575e-11,8.381358966956985e-12,solve
historical,substrate_side,205621,504,5.193819419720213e-11,9.685785404030242e-06,1.3139332097434485e-05,1.7823251825000179e-06,1.2342766860166444e-16,1.3938106295071224,3,1.4571456392042634e-11,4.195942826777556e-12,6.534655107893913e-12,1.187721531659277e-11,8.929012963371083e-12,solve
historical,substrate_side,201336,504,4.440096370307421e-11,9.685785404030242e-06,1.0627455055210309e-05,1.7823251824999908e-06,1.0551594098034337e-16,1.3174306793104034,3,1.355516361069054e-11,3.67285842906838e-12,5.586351022449235e-12,1.1140369233149932e-11,7.922553595543297e-12,solve
historical,substrate_side,311152,504,3.785286062175068e-11,8.853964490668292e-06,1.0402231169888809e-05,1.7823251824999908e-06,8.995480895441168e-17,1.5455037068335782,3,1.6121637614393256e-11,4.7763721235632444e-12,4.762494977610235e-12,1.1331347909101068e-11,8.188923876824799e-12,solve
historical,substrate_side,274504,504,4.5274384563654776e-11,1.0115122985685022e-05,1.0334964407130725e-05,1.7823251825000179e-06,1.0759156763998836e-16,1.556467786799124,3,1.4951082134985273e-11,4.696050001010158e-12,5.696241329113806e-12,1.1079601918851524e-11,7.83687485567814e-12,solve
historical,substrate_side,304470,504,9.973565706673621e-11,1.2818175865233973e-05,1.779346035651435e-05,4.445798606750014e-06,5.912061936407896e-16,2.005351901508296,3,3.381180233925482e-11,4.595836602163434e-12,5.030642275377358e-12,2.96131905283602e-11,2.22549169689497e-11,solve
historical,substrate_side,89433,504,4.621790586669194e-11,9.43727104885809e-06,1.0875988872470728e-05,4.445798606749987e-06,2.7396733534539015e-16,2.1962734617729636,3,3.036844274519547e-11,2.308641491232538e-12,2.3312199264583523e-12,2.8082161011520692e-11,2.0172953256844826e-11,solve
historical,substrate_side,279077,504,4.25258051339074e-11,8.953394473470831e-06,1.1562781686875162e-05,1.7823251824999908e-06,1.010597511950013e-16,1.6012588155793963,3,1.6075618112049732e-11,4.870592208662083e-12,5.350426098382902e-12,1.1641827601374393e-11,8.61343013691204e-12,solve
historical,substrate_side,27440,504,3.316566527000052e-10,2.3316405258104843e-05,3.202849936364932e-05,5.77753531874999e-06,2.5548773662302498e-15,1.3736465380964389,3,4.28473541238658e-11,7.62887096554407e-12,1.2872677012176854e-11,3.832617549459797e-11,2.8711282861042553e-11,solve
historical,substrate_side,131915,504,4.25282580111623e-11,9.715569150255479e-06,1.0099277526038689e-05,1.7823251824999906e-06,1.0106558029486939e-16,1.673938159639836,3,1.6832889389954708e-11,5.544658842631388e-12,5.350734709552995e-12,1.1087278114126988e-11,7.847723542744107e-12,solve
historical,substrate_side,105822,504,4.289900916295685e-11,9.641323996167423e-06,1.0509972708859322e-05,1.7823251825000179e-06,1.0194664578058123e-16,1.615323373185123,3,1.757142845728223e-11,5.890390246342047e-12,5.397381131233187e-12,1.1142996517684505e-11,7.92624754953257e-12,solve
historical,substrate_side,155836,504,3.3153148047002824e-11,8.31319487286161e-06,9.362308779768013e-06,1.7823251825000179e-06,7.878625419109854e-17,1.167183846159828,3,1.2909485028265214e-11,2.679650377771515e-12,4.171196006652496e-12,1.1188030046135615e-11,7.98943334264538e-12,solve
historical,substrate_side,226837,504,4.1580283515461026e-11,8.84469722610857e-06,1.0785218102263627e-05,4.445798606749987e-06,2.4647675536174233e-16,2.214495466657797,3,2.947070334432067e-11,1.5310661573804874e-12,2.097299383460104e-12,2.8352997595316693e-11,2.054830281716484e-11,solve
historical,substrate_side,247325,504,3.232567621410127e-11,7.563474854434103e-06,1.0065227304708135e-05,1.7823251824999908e-06,7.681982234364512e-17,1.4490672340976516,3,1.3576495245992421e-11,2.760165685569229e-12,4.067086822205716e-12,1.1703283548076888e-11,8.69631385300859e-12,solve
historical,substrate_side,74657,504,4.239542781377659e-11,9.487330693017358e-06,1.0538164305221628e-05,1.782325182499991e-06,1.0074991815380611e-16,1.671932580831594,3,1.6643763487506372e-11,5.404123148462942e-12,5.334022547313874e-12,1.1168618464270587e-11,7.962227529013994e-12,solve
historical,substrate_side,191242,504,4.968071978155311e-11,1.0486928919623535e-05,1.0925947431166775e-05,1.7823251824999908e-06,1.1806293060185007e-16,1.5109459691494356,3,1.5142353782147052e-11,5.033717194924987e-12,6.250628738683802e-12,1.1088632171444098e-11,7.849636441067003e-12,solve
historical,substrate_side,230181,504,4.012647274517993e-11,8.999435163696198e-06,1.065032019048751e-05,4.445798606750014e-06,2.3785895549908353e-16,2.2377912943246745,3,2.9645062166121495e-11,1.693977192967477e-12,2.023969521939449e-12,2.822727464551483e-11,2.0374476924309264e-11,solve
historical,substrate_side,78241,504,6.141745372636851e-11,1.0903547644794212e-05,1.3596801845046178e-05,4.445798606750014e-06,3.6406617360909575e-16,2.3050303048739926,3,3.399451397277044e-11,4.062762516397756e-12,3.0978814222395987e-12,2.8666343841354096e-11,2.097854964616519e-11,solve
historical,substrate_side,80386,504,4.953939925894834e-11,1.0404415187448685e-05,1.0903547644794212e-05,4.445798606749987e-06,2.936562562728864e-16,2.1309110740331625,3,3.06327313582913e-11,2.7197766258788435e-12,2.4987552449983404e-12,2.7672383437267998e-11,1.9598496909841388e-11,solve
historical,substrate_side,169953,504,4.660266396908541e-11,9.78570815646591e-06,1.1480593550464938e-05,4.445798606749987e-06,2.762480780594643e-16,2.1753183127631046,3,3.111744744531682e-11,2.6139342651339042e-12,2.350627031526083e-12,2.821071139114782e-11,2.035152360931535e-11,solve
historical,substrate_side,328201,504,4.1307048857346487e-11,8.523289426080444e-06,1.1102199249424128e-05,1.782325182500018e-06,9.816345785760858e-17,1.5962895107512223,3,1.837281876780177e-11,5.9361612156905975e-12,5.197087075896535e-12,1.1592480192737499e-11,8.546614876215678e-12,solve
