time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
8.349999999999999645e+00,1.057167025962257216e-04,-1.055280193226691532e+00,-1.055385909929287713e+00
8.400000000000000355e+00,1.122800989451731293e-04,-1.055698086286754211e+00,-1.055810366385699473e+00
8.450000000000001066e+00,1.188434952941205369e-04,-1.056115979346816891e+00,-1.056234822842111010e+00
8.500000000000000000e+00,1.254068916430677006e-04,-1.056533872406879571e+00,-1.056659279298522547e+00
8.550000000000000711e+00,1.319702879920151353e-04,-1.056951765466942250e+00,-1.057083735754934306e+00
8.599999999999999645e+00,1.385336843409622990e-04,-1.057369658527004930e+00,-1.057508192211345843e+00
8.650000000000000355e+00,1.450970806899097066e-04,-1.057787551587067609e+00,-1.057932648667757602e+00
8.700000000000001066e+00,1.516604770388571143e-04,-1.058205444647130289e+00,-1.058357105124169140e+00
8.750000000000000000e+00,1.582238733878042780e-04,-1.058623337707192746e+00,-1.058781561580580455e+00
8.800000000000000711e+00,1.647872697367516856e-04,-1.059041230767255426e+00,-1.059206018036992214e+00
8.849999999999999645e+00,1.713506660856988764e-04,-1.059459123827318106e+00,-1.059630474493403751e+00
8.900000000000000355e+00,1.779140624346462569e-04,-1.059877016887380785e+00,-1.060054930949815510e+00
8.950000000000001066e+00,1.844774587835936645e-04,-1.060294909947443465e+00,-1.060479387406227048e+00
9.000000000000000000e+00,1.957115186182506635e-04,-1.060712803007506144e+00,-1.060908514526124335e+00
9.050000000000000711e+00,2.098726914082415314e-04,-1.061079905937469370e+00,-1.061289778628877523e+00
9.099999999999999645e+00,2.240338641982318572e-04,-1.061445972334141841e+00,-1.061670006198340177e+00
9.150000000000000355e+00,2.381950369882227252e-04,-1.061812038730814090e+00,-1.062050233767802387e+00
9.200000000000001066e+00,2.523562097782135931e-04,-1.062178105127486560e+00,-1.062430461337264820e+00
9.250000000000000000e+00,2.665173825682039732e-04,-1.062544171524158809e+00,-1.062810688906727030e+00
9.300000000000000711e+00,2.806785553581947869e-04,-1.062910237920831058e+00,-1.063190916476189241e+00
9.349999999999999645e+00,2.948397281481851670e-04,-1.063276304317503529e+00,-1.063571144045651673e+00
9.400000000000000355e+00,3.090009009381759807e-04,-1.063642370714175778e+00,-1.063951371615113883e+00
9.450000000000001066e+00,3.231620737281669029e-04,-1.064008437110848027e+00,-1.064331599184576094e+00
