time_from_pulse_us,comsol_current_drop_uA,mpi_current_drop_uA,mpi_minus_comsol_uA
102840.0,0.00030437975393658175,-0.0075127895378956835,-0.007817169291832265
102860.0,0.0003021974948154411,-0.007528799695592418,-0.007830997190407859
102880.0,0.00030001932861234784,-0.007544743336091467,-0.007844762664703814
102900.0,0.00029784525604373686,-0.007560619993578608,-0.007858465249622344
102920.0,0.0002956752778260424,-0.007576429202239623,-0.007872104480065666
102940.0,0.00029350939467569925,-0.007592170496260295,-0.007885679890935995
102960.0,0.00029134760730914195,-0.007607843409826401,-0.007899191017135543
102980.0,0.0002891899164428049,-0.007623447477123724,-0.00791263739356653
103000.0,0.00028703632279312286,-0.007638982232338043,-0.007926018555131165
103020.0,0.0002848868270765303,-0.00765444720965514,-0.007939334036731669
103040.0,0.0002827414300094618,-0.007669841943260792,-0.007952583373270254
103060.0,0.0002806001323083519,-0.007685165967340784,-0.007965766099649135
103080.0,0.00027846293468963514,-0.007700418816080893,-0.007978881750770528
103100.0,0.00027632983786974615,-0.007715600023666898,-0.007991929861536644
103120.0,0.00027420084256511945,-0.007730709124284586,-0.008004909966849705
103140.0,0.00027207594949218967,-0.007745745652119731,-0.00801782160161192
