time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0020091000000028E-02,33,2,  1.6842885749534656E-01,  1.4848163574079660E-04,  1.4848129900440764E-04,  1.4882932291530176E-02,  3.2811948611246107E-10,  2.2292365955322492E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2809763959382487E-10
  2.0020101000000030E-02,34,1,  1.6842885749545414E-01,  1.4848129900440764E-04,  1.4848098748639955E-04,  1.4882762792477508E-02,  3.2811437242735757E-10,  1.6732833532704551E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2809797425049553E-10
  2.0020101000000030E-02,34,2,  1.6842887915078453E-01,  1.4848129900440764E-04,  1.4848093035826242E-04,  1.4883243262480902E-02,  3.2812471266663238E-10,  2.6738416136849245E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2809850901881828E-10
  2.0020201000000029E-02,35,1,  1.6842887915181043E-01,  1.4848093035826242E-04,  1.4847889309984843E-04,  1.4882134784029916E-02,  3.2809127104845326E-10, -7.2379703650173529E-15,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.2809778522178180E-10
  2.0020201000000029E-02,35,2,  1.6842919785006255E-01,  1.4848093035826242E-04,  1.4847387092328178E-04,  1.4886930610463589E-02,  3.2817479813797988E-10,  7.7012916198089004E-14,  2.0000000000000000E-02,  1.2500000000000000E-01,  3.2809932548010574E-10
  2.0020301000000029E-02,36,1,  1.6842919785782878E-01,  1.4847387092328178E-04,  1.4846996953817593E-04,  1.4884807992103039E-02,  3.2811076216292520E-10,  1.1436682819459397E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2809955421376211E-10
  2.0020301000000029E-02,36,2,  1.6842957960657573E-01,  1.4847387092328178E-04,  1.4846395411450528E-04,  1.4890552791877620E-02,  3.2821079943328170E-10,  1.1124521951959646E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2810177911815247E-10
  2.0020401000000028E-02,37,1,  1.6842957962040603E-01,  1.4846395411450528E-04,  1.4845847349564064E-04,  1.4887571032125999E-02,  3.2812085001742111E-10,  1.9070899268636986E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2810216053613783E-10
  2.0020401000000028E-02,37,2,  1.6842999745373621E-01,  1.4846395411450528E-04,  1.4845188989004443E-04,  1.4893859085762878E-02,  3.2823032457319389E-10,  1.2816403705606658E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2810472381687896E-10
  2.0020501000000027E-02,38,1,  1.6842999746970289E-01,  1.4845188989004443E-04,  1.4844522237804166E-04,  1.4890231570220860E-02,  3.2812090533553093E-10,  1.6181518651966078E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2810504744725202E-10
  2.0020501000000027E-02,38,2,  1.6843043320400686E-01,  1.4845188989004443E-04,  1.4843835719592337E-04,  1.4896789280645015E-02,  3.2823504890013942E-10,  1.3000145288740608E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2810764747630979E-10
  2.0020601000000027E-02,39,1,  1.6843043321531259E-01,  1.4843835719592337E-04,  1.4843087804784533E-04,  1.4892720031706969E-02,  3.2811232055150614E-10,  4.6730751963556100E-15,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2810774093781372E-10
  2.0020601000000027E-02,39,2,  1.6843087487438335E-01,  1.4843835719592337E-04,  1.4842392002746313E-04,  1.4899367185587875E-02,  3.2822799385478449E-10,  1.2025291697076953E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2811014599615313E-10
  2.0020701000000026E-02,40,1,  1.6843087488636130E-01,  1.4842392002746313E-04,  1.4841594080364494E-04,  1.4895025853861182E-02,  3.2809707615411561E-10, -1.3069842037515781E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2810988459931239E-10
  2.0020701000000026E-02,40,2,  1.6843131484957208E-01,  1.4842392002746313E-04,  1.4840901001576148E-04,  1.4901647764801892E-02,  3.2821228278824694E-10,  1.0239818893454627E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2811193256309107E-10
  2.0020801000000026E-02,41,1,  1.6843131484669033E-01,  1.4840901001576148E-04,  1.4840076947705876E-04,  1.4897163896725407E-02,  3.2807708798036464E-10, -3.4844582726436917E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2811123567143655E-10
  2.0020801000000026E-02,41,2,  1.6843174845592102E-01,  1.4840901001576148E-04,  1.4839393929170166E-04,  1.4903690449744628E-02,  3.2819060866840300E-10,  7.9372996966452034E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2811282313137587E-10
  2.0020901000000025E-02,42,1,  1.6843174844725511E-01,  1.4839393929170166E-04,  1.4838560978803637E-04,  1.4899158037868815E-02,  3.2805397039760093E-10, -5.8852733774945452E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2811164607670037E-10
  2.0020901000000025E-02,42,2,  1.6843217307220640E-01,  1.4839393929170166E-04,  1.4837892161373846E-04,  1.4905549629571607E-02,  3.2816511758475415E-10,  5.3471508053772778E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2811271550686145E-10
  2.0021001000000024E-02,43,1,  1.6843217305101083E-01,  1.4837892161373846E-04,  1.4837062139131819E-04,  1.4901032854074986E-02,  3.2802897233716833E-10, -8.3743169693114152E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2811104064346757E-10
  2.0021001000000024E-02,43,2,  1.6843258740279218E-01,  1.4837892161373846E-04,  1.4836409549798959E-04,  1.4907270066732009E-02,  3.2813741002778909E-10,  2.6369384321518579E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2811156803115399E-10
