time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.3011000999999972E-02,  1.6859182085937871E-01,  1.4277705906863770E-04,  1.5630445921598381E-02,  3.1862526475684753E-10
  2.3111000999999971E-02,  1.6859175744614460E-01,  1.4277950403582292E-04,  1.5630111958992450E-02,  3.1863026020446559E-10
  2.3211000999999971E-02,  1.6859169052225631E-01,  1.4278170435605140E-04,  1.5629811203310723E-02,  3.1863460263678418E-10
  2.3311000999999970E-02,  1.6859162858737856E-01,  1.4278402602397770E-04,  1.5629493544092758E-02,  3.1863871694440064E-10
  2.3411000999999970E-02,  1.6859157845937794E-01,  1.4278617499138469E-04,  1.5629199769132122E-02,  3.1864257513419686E-10
  2.3511000999999969E-02,  1.6859153176266395E-01,  1.4278791464361929E-04,  1.5628962188309281E-02,  3.1864596457415036E-10
  2.3611000999999968E-02,  1.6859148321667686E-01,  1.4278953489210965E-04,  1.5628740693891884E-02,  3.1864901709642090E-10
  2.3711000999999968E-02,  1.6859144168802867E-01,  1.4279121907522576E-04,  1.5628510302698857E-02,  3.1865195307619167E-10
  2.3811000999999967E-02,  1.6859141133816105E-01,  1.4279266019213689E-04,  1.5628313423046471E-02,  3.1865462993619949E-10
  2.3911000999999966E-02,  1.6859138608321170E-01,  1.4279371365514751E-04,  1.5628169686505870E-02,  3.1865685389458857E-10
  2.4011000999999966E-02,  1.6859135702503175E-01,  1.4279459008857825E-04,  1.5628049980527463E-02,  3.1865870131237045E-10
  2.4111000999999965E-02,  1.6859132767282109E-01,  1.4279559808570540E-04,  1.5627912018287192E-02,  3.1866046791134459E-10
  2.4211000999999965E-02,  1.6859130147907922E-01,  1.4279661644036931E-04,  1.5627772745979818E-02,  3.1866220383417988E-10
  2.4311000999999964E-02,  1.6859126916897851E-01,  1.4279752536673518E-04,  1.5627648543212365E-02,  3.1866383383824203E-10
  2.4411000999999963E-02,  1.6859125233993674E-01,  1.4279864609606261E-04,  1.5627495101560224E-02,  3.1866558540878705E-10
  2.4511000999999963E-02,  1.6859123992852268E-01,  1.4279923065849647E-04,  1.5627415625701115E-02,  3.1866695537680174E-10
  2.4611000999999962E-02,  1.6859122231362358E-01,  1.4279966146802357E-04,  1.5627356846254450E-02,  3.1866800244175112E-10
  2.4711000999999962E-02,  1.6859120057477878E-01,  1.4280027239141178E-04,  1.5627273149824393E-02,  3.1866903593697022E-10
  2.4811000999999961E-02,  1.6859118602016057E-01,  1.4280102644387865E-04,  1.5627169913918222E-02,  3.1867018281639641E-10
  2.4911000999999960E-02,  1.6859116248274211E-01,  1.4280153173484289E-04,  1.5627101032970443E-02,  3.1867118153354522E-10
  2.5011000999999960E-02,  1.6859115047191806E-01,  1.4280234797983416E-04,  1.5626989150035853E-02,  3.1867236162143216E-10
  2.5111000999999959E-02,  1.6859114464858832E-01,  1.4280276520478217E-04,  1.5626932441977326E-02,  3.1867330452050205E-10
  2.5211000999999959E-02,  1.6859113859196612E-01,  1.4280296751949842E-04,  1.5626904962493492E-02,  3.1867394725937539E-10
  2.5311000999999958E-02,  1.6859112168158166E-01,  1.4280317764675621E-04,  1.5626876222965401E-02,  3.1867444450353545E-10
  2.5411000999999957E-02,  1.6859110548156267E-01,  1.4280376388475273E-04,  1.5626795737282782E-02,  3.1867518068916740E-10
  2.5511000999999957E-02,  1.6859109066680486E-01,  1.4280432598353312E-04,  1.5626718897741199E-02,  3.1867601964726954E-10
  2.5611000999999956E-02,  1.6859107645134991E-01,  1.4280484005094537E-04,  1.5626648647027064E-02,  3.1867686998301617E-10
  2.5711000999999956E-02,  1.6859107113958299E-01,  1.4280533329147921E-04,  1.5626581221163643E-02,  3.1867770832909766E-10
  2.5811000999999955E-02,  1.6859105795673490E-01,  1.4280551797710050E-04,  1.5626556233848177E-02,  3.1867828485093201E-10
