time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.0751001000000248E-02,  1.6856406966866894E-01,  1.4374410322428848E-04,  1.5499065253676517E-02,  3.2025399243921448E-10
  2.0756001000000249E-02,  1.6856408359838040E-01,  1.4374359467892993E-04,  1.5499133973587237E-02,  3.2025324635977061E-10
  2.0761001000000251E-02,  1.6856409768114508E-01,  1.4374310952309149E-04,  1.5499199048462267E-02,  3.2025249317101527E-10
  2.0766001000000252E-02,  1.6856411255316697E-01,  1.4374261974955453E-04,  1.5499265226286821E-02,  3.2025173380414316E-10
  2.0771001000000254E-02,  1.6856412724494721E-01,  1.4374210308264274E-04,  1.5499335415298549E-02,  3.2025096518049155E-10
  2.0776001000000256E-02,  1.6856414178219675E-01,  1.4374159187117140E-04,  1.5499404314927995E-02,  3.2025018799125002E-10
  2.0781001000000257E-02,  1.6856415736644512E-01,  1.4374108603792127E-04,  1.5499472490517724E-02,  3.2024940399222765E-10
  2.0786001000000259E-02,  1.6856417228349108E-01,  1.4374054481171790E-04,  1.5499546141063025E-02,  3.2024860940472502E-10
  2.0791001000000260E-02,  1.6856418745488719E-01,  1.4374002535515551E-04,  1.5499615875767828E-02,  3.2024780689579643E-10
  2.0796001000000262E-02,  1.6856420201491792E-01,  1.4373949780411112E-04,  1.5499687214545255E-02,  3.2024699696375258E-10
  2.0801001000000263E-02,  1.6856421678176911E-01,  1.4373899079905833E-04,  1.5499755290689698E-02,  3.2024618276367443E-10
  2.0806001000000265E-02,  1.6856423187306011E-01,  1.4373847728216317E-04,  1.5499824709271456E-02,  3.2024536459317979E-10
  2.0811001000000266E-02,  1.6856424763261407E-01,  1.4373795259737390E-04,  1.5499895715333348E-02,  3.2024454115166530E-10
  2.0816001000000268E-02,  1.6856426273885866E-01,  1.4373740496407728E-04,  1.5499970020850240E-02,  3.2024370955625261E-10
  2.0821001000000269E-02,  1.6856427850897088E-01,  1.4373687893474264E-04,  1.5500040648567040E-02,  3.2024287264889349E-10
  2.0826001000000271E-02,  1.6856429363441791E-01,  1.4373633091173448E-04,  1.5500114991448904E-02,  3.2024202883501477E-10
  2.0831001000000272E-02,  1.6856430879745321E-01,  1.4373580422278784E-04,  1.5500185713871836E-02,  3.2024118083016333E-10
  2.0836001000000274E-02,  1.6856432499863955E-01,  1.4373527678364999E-04,  1.5500256916035487E-02,  3.2024032970901574E-10
  2.0841001000000275E-02,  1.6856434086778027E-01,  1.4373471410177231E-04,  1.5500333465880783E-02,  3.2023947112632732E-10
  2.0846001000000277E-02,  1.6856435713471538E-01,  1.4373416182085158E-04,  1.5500407831275473E-02,  3.2023860594832764E-10
  2.0851001000000279E-02,  1.6856437382959033E-01,  1.4373359629909791E-04,  1.5500484389055907E-02,  3.2023773346250116E-10
  2.0856001000000280E-02,  1.6856438994220529E-01,  1.4373301593253752E-04,  1.5500562978589066E-02,  3.2023685198089222E-10
  2.0861001000000282E-02,  1.6856440627814806E-01,  1.4373245495823223E-04,  1.5500638365267688E-02,  3.2023596442569381E-10
  2.0866001000000283E-02,  1.6856442270102628E-01,  1.4373188688392445E-04,  1.5500715164302736E-02,  3.2023507115689008E-10
  2.0871001000000285E-02,  1.6856443877317773E-01,  1.4373131568620561E-04,  1.5500792317481110E-02,  3.2023417208418723E-10
  2.0876001000000286E-02,  1.6856445499495742E-01,  1.4373075631280395E-04,  1.5500867619383421E-02,  3.2023326923078999E-10
  2.0881001000000288E-02,  1.6856447146135900E-01,  1.4373019215402387E-04,  1.5500943852091914E-02,  3.2023236276388971E-10
  2.0886001000000289E-02,  1.6856448780476552E-01,  1.4372961957842502E-04,  1.5501021283678043E-02,  3.2023145176955655E-10
  2.0891001000000291E-02,  1.6856450466196310E-01,  1.4372905097001897E-04,  1.5501097968415187E-02,  3.2023053692390562E-10
  2.0896001000000292E-02,  1.6856452150647222E-01,  1.4372846502710648E-04,  1.5501177358247506E-02,  3.2022961647459707E-10
  2.0901001000000294E-02,  1.6856453815622968E-01,  1.4372787908949308E-04,  1.5501256451229281E-02,  3.2022869036952293E-10
  2.0906001000000295E-02,  1.6856455520790106E-01,  1.4372729976082853E-04,  1.5501334539706521E-02,  3.2022776004250223E-10
  2.0911001000000297E-02,  1.6856457228823324E-01,  1.4372670695869089E-04,  1.5501414791300516E-02,  3.2022682437890788E-10
  2.0916001000000298E-02,  1.6856458967617671E-01,  1.4372611285381912E-04,  1.5501495011098737E-02,  3.2022588326458020E-10
  2.0921001000000300E-02,  1.6856460664886783E-01,  1.4372550828072524E-04,  1.5501576801546596E-02,  3.2022493582286032E-10
