time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0028001000000031E-02,50,2,  1.6846126160293703E-01,  1.4743979095716247E-04,  1.4734865303346717E-04,  1.5032110603195328E-02,  3.2637155665444299E-10, -8.3387771412236207E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2640074237443727E-10
  2.0029001000000032E-02,51,1,  1.6846125104317713E-01,  1.4734865303346717E-04,  1.4733892027567487E-04,  1.5026565416003224E-02,  3.2620806359201309E-10, -1.9267878242417949E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2630440298322518E-10
  2.0029001000000032E-02,51,2,  1.6846382851069444E-01,  1.4734865303346717E-04,  1.4725840061448244E-04,  1.5043639840667686E-02,  3.2622187981301296E-10, -8.2523170212215355E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2625076292258726E-10
  2.0030001000000033E-02,52,1,  1.6846381800508553E-01,  1.4725840061448244E-04,  1.4724876048643093E-04,  1.5038146333883798E-02,  3.2606005831568090E-10, -1.9070460690636460E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2615541061913410E-10
  2.0030001000000033E-02,52,2,  1.6846637195397857E-01,  1.4725840061448244E-04,  1.4716899743208334E-04,  1.5055076869575565E-02,  3.2607360123288980E-10, -8.1809386244301946E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2610223451807529E-10
  2.0040001000000033E-02,53,1,  1.6846636159200143E-01,  1.4716899743208334E-04,  1.4715838822518487E-04,  1.5049059465488596E-02,  3.2589628010585312E-10, -2.0595441222217118E-13,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.2608163907685309E-10
  2.0040001000000033E-02,53,2,  1.6849161175802155E-01,  1.4716899743208334E-04,  1.4628386989522888E-04,  1.5169694484212667E-02,  3.2461584615007451E-10, -1.4657929267785833E-12,  2.0000000000000000E-02,  1.2500000000000000E-01,  3.2605232321831752E-10
  2.0050001000000033E-02,54,1,  1.6849148533313105E-01,  1.4628386989522888E-04,  1.4627734428075760E-04,  1.5163157320888146E-02,  3.2444700896850285E-10, -1.6053142498146754E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2602021693332122E-10
  2.0050001000000033E-02,54,2,  1.6851607682818551E-01,  1.4628386989522888E-04,  1.4542762771662429E-04,  1.5281727857895888E-02,  3.2319624092560118E-10, -2.8239760077200419E-12,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2596373741316680E-10
  2.0060001000000032E-02,55,1,  1.6851591033970986E-01,  1.4542762771662429E-04,  1.4542279293132436E-04,  1.5275164295618940E-02,  3.2303594694182239E-10, -2.9277904713444060E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2590518160373989E-10
