time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.4676001000001450E-02,  1.6857783419087194E-01,  1.4326504895966350E-04,  1.5563923008160729E-02,  3.1944731490747147E-10
  2.4681001000001451E-02,  1.6857783313604305E-01,  1.4326507837477841E-04,  1.5563919325435063E-02,  3.1944731490747147E-10
  2.4686001000001453E-02,  1.6857783211174637E-01,  1.4326511484183985E-04,  1.5563914249951523E-02,  3.1944749579112901E-10
  2.4691001000001454E-02,  1.6857783099372997E-01,  1.4326515044802224E-04,  1.5563909427299856E-02,  3.1944749579112901E-10
  2.4696001000001456E-02,  1.6857783082325531E-01,  1.4326518920866949E-04,  1.5563904107139981E-02,  3.1944749579112901E-10
  2.4701001000001457E-02,  1.6857782967604909E-01,  1.4326519593984275E-04,  1.5563903742624341E-02,  3.1944765923156967E-10
  2.4706001000001459E-02,  1.6857782946408856E-01,  1.4326523497838059E-04,  1.5563897884130762E-02,  3.1944765923156967E-10
  2.4711001000001460E-02,  1.6857782898974075E-01,  1.4326524312213566E-04,  1.5563897308219596E-02,  3.1944765923156967E-10
  2.4716001000001462E-02,  1.6857782842619831E-01,  1.4326525939585758E-04,  1.5563894957686238E-02,  3.1944765923156967E-10
  2.4721001000001463E-02,  1.6857782804131016E-01,  1.4326527889215869E-04,  1.5563892253601178E-02,  3.1944765923156967E-10
  2.4726001000001465E-02,  1.6857782720846290E-01,  1.4326529241418467E-04,  1.5563890519094958E-02,  3.1944782036094272E-10
  2.4731001000001467E-02,  1.6857782632666088E-01,  1.4326532096803007E-04,  1.5563886381686189E-02,  3.1944782036094272E-10
  2.4736001000001468E-02,  1.6857782627561271E-01,  1.4326535155093534E-04,  1.5563882191882622E-02,  3.1944782036094272E-10
  2.4741001000001470E-02,  1.6857782527755563E-01,  1.4326535403395643E-04,  1.5563882337043235E-02,  3.1944782036094272E-10
  2.4746001000001471E-02,  1.6857782438545998E-01,  1.4326538791400097E-04,  1.5563877195020510E-02,  3.1944782036094272E-10
  2.4751001000001473E-02,  1.6857782342453653E-01,  1.4326541897689482E-04,  1.5563873023224109E-02,  3.1944800357969452E-10
  2.4756001000001474E-02,  1.6857782245983083E-01,  1.4326545230261542E-04,  1.5563868456776729E-02,  3.1944800357969452E-10
  2.4761001000001476E-02,  1.6857782158462539E-01,  1.4326548581223387E-04,  1.5563863901044472E-02,  3.1944800357969452E-10
  2.4766001000001477E-02,  1.6857782114617950E-01,  1.4326551629369189E-04,  1.5563859811870133E-02,  3.1944817660113759E-10
  2.4771001000001479E-02,  1.6857782061621882E-01,  1.4326553190108468E-04,  1.5563857946872296E-02,  3.1944817660113759E-10
  2.4776001000001480E-02,  1.6857781937828512E-01,  1.4326555024307965E-04,  1.5563855407998817E-02,  3.1944817660113759E-10
  2.4781001000001482E-02,  1.6857781869711000E-01,  1.4326559264191317E-04,  1.5563849234677150E-02,  3.1944817660113759E-10
  2.4786001000001483E-02,  1.6857781735175745E-01,  1.4326561676765621E-04,  1.5563846270755785E-02,  3.1944834817927146E-10
  2.4791001000001485E-02,  1.6857781606426006E-01,  1.4326566294881439E-04,  1.5563839617945441E-02,  3.1944834817927146E-10
  2.4796001000001486E-02,  1.6857781470066063E-01,  1.4326570771280286E-04,  1.5563833560718859E-02,  3.1944834817927146E-10
  2.4801001000001488E-02,  1.6857781415560413E-01,  1.4326575502059078E-04,  1.5563827089886670E-02,  3.1944854539550483E-10
  2.4806001000001490E-02,  1.6857781282876771E-01,  1.4326577465490623E-04,  1.5563824897582325E-02,  3.1944854539550483E-10
  2.4811001000001491E-02,  1.6857781245876666E-01,  1.4326582009804465E-04,  1.5563818280602833E-02,  3.1944854539550483E-10
  2.4816001000001493E-02,  1.6857781099427979E-01,  1.4326583375472336E-04,  1.5563816971034351E-02,  3.1944871571693660E-10
  2.4821001000001494E-02,  1.6857780987476040E-01,  1.4326588371489228E-04,  1.5563809560182995E-02,  3.1944871571693660E-10
  2.4826001000001496E-02,  1.6857780907810455E-01,  1.4326592288008906E-04,  1.5563804424640046E-02,  3.1944871571693660E-10
  2.4831001000001497E-02,  1.6857780836501957E-01,  1.4326595083924645E-04,  1.5563800818586333E-02,  3.1944889618295255E-10
  2.4836001000001499E-02,  1.6857780746039630E-01,  1.4326597569061690E-04,  1.5563797495697085E-02,  3.1944889618295255E-10
  2.4841001000001500E-02,  1.6857780699851843E-01,  1.4326600695567675E-04,  1.5563793137967831E-02,  3.1944889618295255E-10
  2.4846001000001502E-02,  1.6857780645950399E-01,  1.4326602337637705E-04,  1.5563791161979486E-02,  3.1944889618295255E-10
  2.4851001000001503E-02,  1.6857780598156946E-01,  1.4326604204521347E-04,  1.5563788587072420E-02,  3.1944906425680783E-10
  2.4856001000001505E-02,  1.6857780574155573E-01,  1.4326605869974287E-04,  1.5563786359014710E-02,  3.1944906425680783E-10
  2.4861001000001506E-02,  1.6857780483021959E-01,  1.4326606724276376E-04,  1.5563785337661763E-02,  3.1944906425680783E-10
  2.4866001000001508E-02,  1.6857780385941767E-01,  1.4326609833361650E-04,  1.5563780726568430E-02,  3.1944906425680783E-10
  2.4871001000001509E-02,  1.6857780287574045E-01,  1.4326613199481717E-04,  1.5563776109306308E-02,  3.1944906425680783E-10
  2.4876001000001511E-02,  1.6857780233663974E-01,  1.4326616615560671E-04,  1.5563771459730168E-02,  3.1944924925952812E-10
  2.4881001000001512E-02,  1.6857780204604128E-01,  1.4326618526431698E-04,  1.5563769122127237E-02,  3.1944924925952812E-10
  2.4886001000001514E-02,  1.6857780116433849E-01,  1.4326619558184143E-04,  1.5563767871367443E-02,  3.1944924925952812E-10
  2.4891001000001516E-02,  1.6857780082834153E-01,  1.4326622571229171E-04,  1.5563763437720347E-02,  3.1944924925952812E-10
  2.4896001000001517E-02,  1.6857779999260239E-01,  1.4326623783960486E-04,  1.5563762099265160E-02,  3.1944924925952812E-10
  2.4901001000001519E-02,  1.6857779887052463E-01,  1.4326626645716481E-04,  1.5563757928210797E-02,  3.1944942654082907E-10
  2.4906001000001520E-02,  1.6857779789690197E-01,  1.4326630518341713E-04,  1.5563752493396373E-02,  3.1944942654082907E-10
  2.4911001000001522E-02,  1.6857779670067727E-01,  1.4326633912827922E-04,  1.5563747963845478E-02,  3.1944942654082907E-10
  2.4916001000001523E-02,  1.6857779588233446E-01,  1.4326638049820791E-04,  1.5563742215954531E-02,  3.1944960821686758E-10
  2.4921001000001525E-02,  1.6857779489205679E-01,  1.4326640924656114E-04,  1.5563738527012635E-02,  3.1944960821686758E-10
  2.4926001000001526E-02,  1.6857779425164232E-01,  1.4326644351002658E-04,  1.5563733777384646E-02,  3.1944960821686758E-10
  2.4931001000001528E-02,  1.6857779352884947E-01,  1.4326646605427907E-04,  1.5563730915821326E-02,  3.1944977385533511E-10
  2.4936001000001529E-02,  1.6857779293718658E-01,  1.4326649110126325E-04,  1.5563727470043642E-02,  3.1944977385533511E-10
  2.4941001000001531E-02,  1.6857779234702863E-01,  1.4326651176657483E-04,  1.5563724737757675E-02,  3.1944977385533511E-10
  2.4946001000001532E-02,  1.6857779210736826E-01,  1.4326653227297138E-04,  1.5563721954554084E-02,  3.1944977385533511E-10
  2.4951001000001534E-02,  1.6857779120424940E-01,  1.4326654089890164E-04,  1.5563720986660534E-02,  3.1944977385533511E-10
  2.4956001000001535E-02,  1.6857779093530231E-01,  1.4326657171339686E-04,  1.5563716419310314E-02,  3.1944994349651169E-10
  2.4961001000001537E-02,  1.6857779024913391E-01,  1.4326658158559459E-04,  1.5563715437702449E-02,  3.1944994349651169E-10
  2.4966001000001539E-02,  1.6857778926917541E-01,  1.4326660507945694E-04,  1.5563712012011247E-02,  3.1944994349651169E-10
  2.4971001000001540E-02,  1.6857778843292606E-01,  1.4326663886385821E-04,  1.5563707245482304E-02,  3.1944994349651169E-10
  2.4976001000001542E-02,  1.6857778750946201E-01,  1.4326666803215799E-04,  1.5563703362041395E-02,  3.1945010908249131E-10
  2.4981001000001543E-02,  1.6857778646223515E-01,  1.4326670004202190E-04,  1.5563698964503506E-02,  3.1945010908249131E-10
  2.4986001000001545E-02,  1.6857778561141937E-01,  1.4326673631556179E-04,  1.5563693963301400E-02,  3.1945010908249131E-10
  2.4991001000001546E-02,  1.6857778444643098E-01,  1.4326676603875876E-04,  1.5563690037691980E-02,  3.1945027366317051E-10
  2.4996001000001548E-02,  1.6857778401775064E-01,  1.4326680624631710E-04,  1.5563684395219698E-02,  3.1945027366317051E-10
  2.5001001000001549E-02,  1.6857778349693511E-01,  1.4326682176241307E-04,  1.5563682711233165E-02,  3.1945027366317051E-10
  2.5006001000001551E-02,  1.6857778267286813E-01,  1.4326683979234194E-04,  1.5563680218591849E-02,  3.1945027366317051E-10
  2.5011001000001552E-02,  1.6857778113061780E-01,  1.4326686815982351E-04,  1.5563676187192441E-02,  3.1945044151551903E-10
  2.5016001000001554E-02,  1.6857778085502706E-01,  1.4326692111747490E-04,  1.5563668570344198E-02,  3.1945044151551903E-10
  2.5021001000001555E-02,  1.6857778013640015E-01,  1.4326693176019089E-04,  1.5563667851046632E-02,  3.1945044151551903E-10
  2.5026001000001557E-02,  1.6857777923676251E-01,  1.4326695637290705E-04,  1.5563664267387520E-02,  3.1945044151551903E-10
