time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0020501000000027E-02,38,1,  1.6843910498229570E-01,  1.4813014382141496E-04,  1.4812396861282640E-04,  1.4930575340221186E-02,  3.2758742483175980E-10,  4.1566087479590648E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2754669006602981E-10
  2.0020501000000027E-02,38,2,  1.6843951810242180E-01,  1.4813014382141496E-04,  1.4811746987716142E-04,  1.4936798234921722E-02,  3.2769520331391098E-10,  1.4851324788117080E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2754966033098744E-10
  2.0020601000000027E-02,39,1,  1.6843951812895555E-01,  1.4811746987716142E-04,  1.4811046085565660E-04,  1.4932985148587943E-02,  3.2758054395482935E-10,  3.0883623841909215E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2755027800346427E-10
  2.0020601000000027E-02,39,2,  1.6843993723989156E-01,  1.4811746987716142E-04,  1.4810386833688681E-04,  1.4939298532750500E-02,  3.2768986538343663E-10,  1.3958737997235463E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2755306975106371E-10
  2.0020701000000026E-02,40,1,  1.6843993725830328E-01,  1.4810386833688681E-04,  1.4809634631377408E-04,  1.4935206122728140E-02,  3.2756682335835617E-10,  1.3753607292453841E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2755334482320956E-10
  2.0020701000000026E-02,40,2,  1.6844035471998944E-01,  1.4810386833688681E-04,  1.4808978020122823E-04,  1.4941494915412537E-02,  3.2767569438725113E-10,  1.2234956404156167E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2755579181449038E-10
  2.0020801000000026E-02,41,1,  1.6844035473437344E-01,  1.4808978020122823E-04,  1.4808198895460383E-04,  1.4937255921717352E-02,  3.2754826235966026E-10, -7.5294548301165676E-15,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2755564122539376E-10
  2.0020801000000026E-02,41,2,  1.6844076590509346E-01,  1.4808978020122823E-04,  1.4807552224720648E-04,  1.4943450193519864E-02,  3.2765547290059972E-10,  9.9831675205966910E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2755763785889787E-10
  2.0020901000000025E-02,42,1,  1.6844076589710041E-01,  1.4807552224720648E-04,  1.4806763723203801E-04,  1.4939159650358441E-02,  3.2752651257373289E-10, -3.1125285164979996E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2755701535319459E-10
  2.0020901000000025E-02,42,2,  1.6844116812711132E-01,  1.4807552224720648E-04,  1.4806131158141210E-04,  1.4945219470843887E-02,  3.2763137272201998E-10,  7.4357368825392579E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2755850250057112E-10
  2.0021001000000024E-02,43,1,  1.6844116811817514E-01,  1.4806131158141210E-04,  1.4805345252287682E-04,  1.4940943028794423E-02,  3.2750285359687830E-10, -5.5648903692821669E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2755738952249728E-10
  2.0021001000000024E-02,43,2,  1.6844156011396977E-01,  1.4806131158141210E-04,  1.4804728824197255E-04,  1.4946848894595383E-02,  3.2760502743237684E-10,  4.7637909879560071E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2755834228069489E-10
  2.0022001000000025E-02,44,1,  1.6844156009640959E-01,  1.4804728824197255E-04,  1.4803184585520182E-04,  1.4938446046839499E-02,  3.2735255272648966E-10, -2.0578955420523055E-13,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.2753776332527437E-10
  2.0022001000000025E-02,44,2,  1.6844484752682318E-01,  1.4804728824197255E-04,  1.4792893518581686E-04,  1.4960108328949895E-02,  3.2737159974268176E-10, -1.6616358259261068E-13,  3.2500000000000001E-01,  3.2500000000000001E-01,  3.2748376016093175E-10
  2.0023001000000026E-02,45,1,  1.6844483661537379E-01,  1.4792893518581686E-04,  1.4791623748512249E-04,  1.4952941564302741E-02,  3.2715859812358948E-10, -3.2516203734226676E-13,  3.2500000000000001E-01,  5.0000000000000000E-01,  3.2737808249879552E-10
  2.0023001000000026E-02,45,2,  1.6844780020153888E-01,  1.4792893518581686E-04,  1.4782349503386375E-04,  1.4972486496344375E-02,  3.2717556607510173E-10, -2.0251642369378910E-13,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2724644682339457E-10
  2.0024001000000027E-02,46,1,  1.6844777630792387E-01,  1.4782349503386375E-04,  1.4781262147412868E-04,  1.4966005602050900E-02,  3.2698583698633810E-10, -2.6060983705646756E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2711614190486633E-10
  2.0024001000000027E-02,46,2,  1.6845056822739607E-01,  1.4782349503386375E-04,  1.4772527760492906E-04,  1.4984432776877818E-02,  3.2700164491442335E-10, -1.1449699044297962E-13,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2704171886107838E-10
  2.0025001000000028E-02,47,1,  1.6845055408033024E-01,  1.4772527760492906E-04,  1.4771489102254214E-04,  1.4978447092634684E-02,  3.2682505771062319E-10, -2.1666115045518871E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2693338828585081E-10
  2.0025001000000028E-02,47,2,  1.6845326305484604E-01,  1.4772527760492906E-04,  1.4763016675352258E-04,  1.4996340259032709E-02,  3.2684022920256808E-10, -9.3159083282732594E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2687283488171704E-10
