time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0020801000000026E-02,41,2,  1.6766515088896730E-01,  1.7623467383155486E-04,  1.7621920556526479E-04,  1.1934838136982859E-02,  3.7061501600797798E-10,  1.3009347960722828E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.7048752439796287E-10
  2.0020901000000025E-02,42,1,  1.6766515090070022E-01,  1.7621920556526479E-04,  1.7621109933300291E-04,  1.1930427692279699E-02,  3.7044397372640536E-10, -4.3550671557515959E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.7048665338453174E-10
  2.0020901000000025E-02,42,2,  1.6766556037597635E-01,  1.7621920556526479E-04,  1.7620383749482530E-04,  1.1936149270846658E-02,  3.7059108399481848E-10,  1.0443061028673745E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.7048874199673749E-10
  2.0021001000000024E-02,43,1,  1.6766556038138042E-01,  1.7620383749482530E-04,  1.7619578364070284E-04,  1.1931767176366556E-02,  3.7042116519035801E-10, -6.7576806379478378E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.7048739046060987E-10
  2.0021001000000024E-02,43,2,  1.6766595963646896E-01,  1.7620383749482530E-04,  1.7618870345256026E-04,  1.1937346166463636E-02,  3.7056458161873233E-10,  7.7191158122451815E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.7048893428377232E-10
  2.0022001000000025E-02,44,1,  1.6766595962841416E-01,  1.7618870345256026E-04,  1.7617369125464739E-04,  1.1929177615421976E-02,  3.7024790752959939E-10, -2.4102675417292947E-13,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.7046483160835503E-10
  2.0022001000000025E-02,44,2,  1.6766931958790957E-01,  1.7618870345256026E-04,  1.7606093008821482E-04,  1.1947193417548629E-02,  3.7033254378484647E-10, -1.3228782350856305E-13,  2.2165635867514891E-01,  3.2500000000000001E-01,  3.7043550917109908E-10
  2.0023001000000026E-02,45,1,  1.6766931294054871E-01,  1.7606093008821482E-04,  1.7604847248454736E-04,  1.1940258021948383E-02,  3.7006518898079155E-10, -3.7032019030752904E-13,  2.2165635867514891E-01,  5.0000000000000000E-01,  3.7035342534617165E-10
  2.0023001000000026E-02,45,2,  1.6767235774589684E-01,  1.7606093008821482E-04,  1.7594631222424712E-04,  1.1956597188413964E-02,  3.7014163203750100E-10, -2.1179330867065232E-13,  5.1779120411563440E-01,  6.5000000000000002E-01,  3.7024376063385145E-10
  2.0024001000000027E-02,46,1,  1.6767233756644492E-01,  1.7594631222424712E-04,  1.7593560935849121E-04,  1.1950296909289143E-02,  3.6990158708587857E-10, -3.4217354797288241E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.7007267385986498E-10
