case,interface,constraint_row_id,master_side,slave_side,master_boundary,slave_boundary,associated_primal_dofs,associated_primal_nodes,multiplier_value,multiplier_units,slave_reaction_W,master_reaction_W,reaction_balance_W,sign_convention
historical,TES_to_membrane,5483,Membrane_SiNx,TES,23,24,56145;56161;56301;56303;56319;56453;56455;76446;76508;76509;77889;77943;77969;77970;79423;79424;79490,134717;134747;133444;133349;133424;131780;131339;130679;133148;132455;130209;131662;134291;133804;134868;133016;135729,0.036369807177914285,W/m^2 (Galerkin area-weighted thermal constraint),3.953208822769173e-12,-3.953208822374525e-12,3.9464835492518967e-22,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5484,Membrane_SiNx,TES,23,24,55181;55199;55201;55203;55205;55227;55231;70710;71934;71940;71952;71958;71959;73212;73236;73248;73250,134115;135444;133446;132387;131414;134072;132658;131711;130883;130447;133315;134458;133525;132991;135003;135861;135206,-0.24504344342741574,W/m^2 (Galerkin area-weighted thermal constraint),-2.779847172772128e-11,2.7798471727721275e-11,-6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5485,Membrane_SiNx,TES,23,24,55593;55595;55661;55663;55667;55743;55747;55749;70239;70242;71427;71440;71441;72627;72693;72701;72703;72705;73941;74013;74022;74024,135241;135232;133881;133874;133473;132490;131232;131136;129965;130350;131899;132352;132145;133756;133936;134275;133686;133156;134930;135681;135435;135277,0.010637748604017172,W/m^2 (Galerkin area-weighted thermal constraint),1.562234934443617e-12,-1.562234934443617e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5486,Membrane_SiNx,TES,23,24,55155;55157;55159;55167;55169;55171;55183;55185;55187;73212;73218;73224;73236;73237;74538;74539;74550;74556;74568;74575;74576;75868;75869;75885;77256,135483;134216;133149;135462;133477;131337;133961;132259;130627;132991;131576;130069;135003;134650;134716;133308;131434;129820;135691;136089;136058;134452;133794;130767;132983,0.02675407853838284,W/m^2 (Galerkin area-weighted thermal constraint),4.558268671980277e-12,-4.558268671980276e-12,8.077935669463161e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5487,Membrane_SiNx,TES,23,24,56157;56159;56315;56317;56319;56469;56471;75093;75148;75149;76446;76507;76508;76509;77967;77968;77969;79489,134785;134758;133687;133479;133424;131578;131034;129909;131705;131796;130679;133538;133148;132455;135330;134757;134291;135984,0.4477015563164725,W/m^2 (Galerkin area-weighted thermal constraint),5.1856367689056274e-11,-5.1856367367443805e-11,3.2161246858921424e-19,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5488,Membrane_SiNx,TES,23,24,55351;55353;55355;55407;55409;55411;55413;55467;55469;69547;70227;70240;70724;71415;71416;71433;71962;71963;72681;72682;73249;73252;73254;74001,135349;135331;134121;134118;133539;132524;132910;130903;130768;130256;131997;131509;131375;133496;133420;133762;134394;133141;134618;134572;135675;135667;134361;136130,0.00793201963811056,W/m^2 (Galerkin area-weighted thermal constraint),1.3172441687763453e-12,-1.3172441687763447e-12,6.058451752097371e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5489,Membrane_SiNx,TES,23,24,55919;55921;55923;56035;56037;56041;56173;72510;72512;73824;73825;73827;75166;75167;75169;76530;76532;76533,135056;134994;133797;133620;133557;132208;130959;130635;130506;132951;132603;131143;134066;134252;133454;135572;135533;134565,-0.0511007664936023,W/m^2 (Galerkin area-weighted thermal constraint),-5.695736722281197e-12,5.695736722281198e-12,8.077935669463161e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5490,Membrane_SiNx,TES,23,24,56155;56305;56311;56313;56459;56465;56467;73812;73813;75135;75136;75147;75148;75202;76494;76495;76506;76507;77950;77951;77967,134861;133938;134850;133581;132606;132353;131966;130440;130217;132934;131613;132682;131705;134378;135373;133983;134403;133538;135651;135878;135330,-1.5271851264173881,W/m^2 (Galerkin area-weighted thermal constraint),-1.5255114897782878e-10,1.525511489778288e-10,2.5849394142282115e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5491,Membrane_SiNx,TES,23,24,55735;55819;55823;55825;55925;55927;55929;71375;71391;72645;72646;72647;72648;73971;73972;73973;75287;75315,135165;135140;133584;133129;133291;131877;131227;130229;130869;133998;132326;133009;132185;134445;134308;134128;136121;135768,-0.05640044167517613,W/m^2 (Galerkin area-weighted thermal constraint),-7.542808995503155e-12,7.542808995503149e-12,-6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5492,Membrane_SiNx,TES,23,24,55921;56027;56035;56037;56039;56173;72512;73825;73827;75167;75169;75170;76532;76533;76534;78026,134994;134946;133620;133557;132686;130959;130506;132603;131143;134252;133454;132975;135533;134565;134387;135953,0.009801982182704986,W/m^2 (Galerkin area-weighted thermal constraint),1.0254537999682222e-12,-1.025453799968222e-12,2.0194839173657902e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5493,Membrane_SiNx,TES,23,24,56147;56149;56151;56305;56307;56309;56461;56463;72480;72511;73794;73795;73826;73854;75135;75136;75168;75201;75202;76494;76495;76561,134920;134885;134004;133938;133657;132751;132495;131147;129761;130203;131744;130647;132065;133572;132934;131613;134090;135104;134378;135373;133983;135837,-0.40849055352070296,W/m^2 (Galerkin area-weighted thermal constraint),-5.412048635667002e-11,5.412048635667001e-11,-6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5494,Membrane_SiNx,TES,23,24,55405;55407;55413;55461;55463;55465;55471;55531;70240;70241;70243;71415;71433;71439;71442;71444;72681;72699;72700;72702;72704;72706;74021;74023,135315;134118;132910;135299;133926;133664;130730;132030;131509;130431;130128;133496;133762;133950;132597;130641;134618;135915;135307;134625;134201;132785;135922;135693,-0.004555614299650682,W/m^2 (Galerkin area-weighted thermal constraint),-6.726819076954598e-13,6.726819076954598e-13,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5495,Membrane_SiNx,TES,23,24,55659;55733;55737;55741;55825;55827;55829;71362;71373;71374;72628;72629;72645;72646;73942;73943;73945;73971;75289,135195;135174;133876;133672;133129;132119;131927;130691;132360;130524;133960;133298;133998;132326;135391;135231;134724;134445;136009,0.004221367372104732,W/m^2 (Galerkin area-weighted thermal constraint),5.109340702096446e-13,-5.109340702096442e-13,4.0389678347315804e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5496,Membrane_SiNx,TES,23,24,56157;56311;56315;56317;56465;56469;75093;75147;75148;75149;76506;76507;76508;77951;77967;77968,134785;134850;133687;133479;132353;131578;129909;132682;131705;131796;134403;133538;133148;135878;135330;134757,0.2739038136888201,W/m^2 (Galerkin area-weighted thermal constraint),2.5861149033544147e-11,-2.586114903354415e-11,-3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5497,Membrane_SiNx,TES,23,24,56027;56029;56039;56151;56153;56163;56309;73826;73827;73828;73854;75168;75169;75170;75201;76531;76533;76534;78026,134946;134935;132686;134004;133689;131714;132751;132065;131143;130857;133572;134090;133454;132975;135104;135788;134565;134387;135953,0.03521700169829603,W/m^2 (Galerkin area-weighted thermal constraint),3.8279508321099955e-12,-3.827950832109994e-12,1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5498,Membrane_SiNx,TES,23,24,55821;55913;55917;55925;56031;56033;71409;72647;72648;72669;72670;73824;73973;73989;73990;75316;75327,135124;135111;133769;133291;133421;131319;130056;133009;132185;133488;132191;132951;134128;134585;134260;135813;135897,-0.011298139962846655,W/m^2 (Galerkin area-weighted thermal constraint),-1.3130252433930186e-12,1.313025243393018e-12,-6.058451752097371e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5499,Membrane_SiNx,TES,23,24,55145;55149;55151;55153;55161;75867;75868;75869;75885;77253;77254;77255;77256;77277;78734,135510;134016;133786;131490;132492;135630;134452;133794;130767;135962;134693;134099;132983;130863;133242,0.16770955536308124,W/m^2 (Galerkin area-weighted thermal constraint),1.0296356727532052e-11,-1.0296356727532057e-11,-4.8467614016778965e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5500,Membrane_SiNx,TES,23,24,55915;55919;55923;56031;56037;56041;56043;72504;72510;72670;73824;73825;73990;75165;75166;75167;75169;75328;76530,135079;135056;133797;133421;133557;132208;132136;130362;130635;132191;132951;132603;134260;134592;134066;134252;133454;135946;135572,-0.0222656759037437,W/m^2 (Galerkin area-weighted thermal constraint),-2.459138203385676e-12,2.4591382033856762e-12,4.0389678347315804e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5501,Membrane_SiNx,TES,23,24,55525;55527;55529;55589;55591;55597;55665;71443;72704;72705;72706;72707;74023;74024;74025;75357,135279;135270;133132;134193;133856;131957;132835;130653;134201;133156;132785;131503;135693;135277;134207;135991,-0.050011894740012545,W/m^2 (Galerkin area-weighted thermal constraint),-5.555466134378541e-12,5.555466134378541e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5502,Membrane_SiNx,TES,23,24,55587;55589;55593;55663;55665;55667;55747;70242;71440;71441;71443;72693;72701;72703;72705;72707;74013;74022;74024;74025,135252;134193;135241;133874;132835;133473;131232;130350;132352;132145;130653;133936;134275;133686;133156;131503;135681;135435;135277;134207,-0.0025864906078897024,W/m^2 (Galerkin area-weighted thermal constraint),-3.267822928263484e-13,3.2678229282634865e-13,2.524354896707238e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5503,Membrane_SiNx,TES,23,24,55657;55659;55737;55739;55741;55827;71361;71362;71373;72627;72628;72629;72645;73943;73944;73945;75289,135208;135195;133876;133354;133672;132119;132071;130691;132360;133756;133960;133298;133998;135231;135181;134724;136009,0.008545267308628535,W/m^2 (Galerkin area-weighted thermal constraint),7.988892188502064e-13,-7.988892177902771e-13,1.059929264229507e-21,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5504,Membrane_SiNx,TES,23,24,55595;55657;55661;55667;55739;55743;71361;71427;71440;72627;72629;72693;72701;73941;73944;74013;75286,135232;135208;133881;133473;133354;132490;132071;131899;132352;133756;133298;133936;134275;134930;135181;135681;136101,-0.05577547150795713,W/m^2 (Galerkin area-weighted thermal constraint),-4.717179316436135e-12,4.717179301782446e-12,-1.465368872831015e-20,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5505,Membrane_SiNx,TES,23,24,55461;55463;55465;55525;55529;55531;71433;71439;71442;71444;72700;72702;72704;72706;74021;74023;74025,135299;133926;133664;135279;133132;132030;133762;133950;132597;130641;135307;134625;134201;132785;135922;135693;134207,-0.01305881390660943,W/m^2 (Galerkin area-weighted thermal constraint),-1.309326597317229e-12,1.3093265973172296e-12,6.058451752097371e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5506,Membrane_SiNx,TES,23,24,56149;56155;56305;56307;56313;56459;56461;73794;73795;73854;75135;75136;75147;75202;76494;76495;76506;77950,134885;134861;133938;133657;133581;132606;132495;131744;130647;133572;132934;131613;132682;134378;135373;133983;134403;135651,1.4434488866005455,W/m^2 (Galerkin area-weighted thermal constraint),1.362974599105762e-10,-1.362974599105761e-10,1.0339757656912846e-25,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5507,Membrane_SiNx,TES,23,24,55261;55263;55265;55267;55305;55307;55309;55357;55359;71959;71960;71961;71964;73250;73251;73253;73255;73256;74594;74595;74597;74598;75911,135410;135392;134243;132675;134351;133952;132257;133205;131783;133525;132003;131893;131758;135206;133696;133547;133768;132997;135969;135120;135157;134799;136225,0.1966398217420079,W/m^2 (Galerkin area-weighted thermal constraint),2.9503885993644354e-11,-2.950388599364434e-11,1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5508,Membrane_SiNx,TES,23,24,55167;55169;55179;55181;55183;55185;55203;71934;71940;71952;73212;73218;73236;73237;74538;74539;74574;74575;74576,135462;133477;135459;134115;133961;132259;132387;130883;130447;133315;132991;131576;135003;134650;134716;133308;136204;136089;136058,-0.18468596018525849,W/m^2 (Galerkin area-weighted thermal constraint),-2.0086052607561485e-11,2.0086052566629723e-11,-4.0931762760699335e-20,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5509,Membrane_SiNx,TES,23,24,55269;55303;55305;55313;55355;55357;55363;55365;71962;71963;71964;71965;71966;73252;73254;73255;73256;74596;74597;74598;75912,135382;135359;134351;133999;134121;133205;132966;132423;134394;133141;131758;130672;130620;135667;134361;133768;132997;135997;135157;134799;136158,-0.07562698712037433,W/m^2 (Galerkin area-weighted thermal constraint),-9.377815974783128e-12,9.377815974783126e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5510,Membrane_SiNx,TES,23,24,56029;56147;56151;56153;56307;56309;73794;73826;73854;75135;75168;75170;75201;75202;76531;76534;76561,134935;134920;134004;133689;133657;132751;131744;132065;133572;132934;134090;132975;135104;134378;135788;134387;135837,-0.6212927293328412,W/m^2 (Galerkin area-weighted thermal constraint),-4.5664849155473587e-11,4.5664849155473574e-11,-1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5511,Membrane_SiNx,TES,23,24,55145;55147;55149;55151;55157;55159;55161;74538;74550;74568;75867;75868;75869;75885;75918;77253;77254;77255;77256;77277;78734,135510;135496;134016;133786;134216;133149;132492;134716;131434;135691;135630;134452;133794;130767;136169;135962;134693;134099;132983;130863;133242,-0.20051934322769716,W/m^2 (Galerkin area-weighted thermal constraint),-2.1207276966352195e-11,2.1207276966352198e-11,3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5512,Membrane_SiNx,TES,23,24,55199;55201;55225;55227;55229;55231;55265;70710;71952;71958;71959;71960;73236;73248;73250;73251;74592;74594;74595,135444;133446;135423;134072;133134;132658;134243;131711;133315;134458;133525;132003;135003;135861;135206;133696;136241;135969;135120,0.3099531988619654,W/m^2 (Galerkin area-weighted thermal constraint),3.07840626527597e-11,-3.0784062652759714e-11,-1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5513,Membrane_SiNx,TES,23,24,55179;55181;55183;55199;55201;55203;71934;71940;71952;71958;71959;73212;73236;73237;73248;74574;74575,135459;134115;133961;135444;133446;132387;130883;130447;133315;134458;133525;132991;135003;134650;135861;136204;136089,-0.17678822218010454,W/m^2 (Galerkin area-weighted thermal constraint),-1.6059941962323412e-11,1.6059941765296664e-11,-1.970267478712452e-19,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5514,Membrane_SiNx,TES,23,24,55353;55405;55407;55409;55413;55465;70227;70240;71415;71416;71433;71439;71442;72681;72682;72699;72700;74001,135331;135315;134118;133539;132910;133664;131997;131509;133496;133420;133762;133950;132597;134618;134572;135915;135307;136130,0.004411702048816045,W/m^2 (Galerkin area-weighted thermal constraint),3.9774135981928394e-13,-3.97741359819284e-13,-5.048709793414476e-29,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5515,Membrane_SiNx,TES,23,24,55303;55313;55351;55355;55363;55409;55411;70227;70724;71415;71416;71962;71963;71965;72682;73249;73252;73254;73256;74596;74598,135359;133999;135349;134121;132966;133539;132524;131997;131375;133496;133420;134394;133141;130672;134572;135675;135667;134361;132997;135997;134799,-0.006221468014834206,W/m^2 (Galerkin area-weighted thermal constraint),-6.649356967143004e-13,6.649356967143009e-13,5.048709793414476e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5516,Membrane_SiNx,TES,23,24,55527;55587;55589;55591;55663;55665;71441;71443;72703;72705;72707;74022;74024;74025;75357,135270;135252;134193;133856;133874;132835;132145;130653;133686;133156;131503;135435;135277;134207;135991,-0.20055289060356743,W/m^2 (Galerkin area-weighted thermal constraint),-1.4548308355077109e-11,1.4548308355077114e-11,4.8467614016778965e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5517,Membrane_SiNx,TES,23,24,55147;55149;55155;55157;55159;55169;74538;74539;74550;74568;74576;75868;75869;75885;75918;77256,135496;134016;135483;134216;133149;133477;134716;133308;131434;135691;136058;134452;133794;130767;136169;132983,-0.5927329175703646,W/m^2 (Galerkin area-weighted thermal constraint),-4.956415674903379e-11,4.956415674903378e-11,-6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5518,Membrane_SiNx,TES,23,24,55225;55227;55229;55261;55265;55267;55307;71958;71959;71960;71961;73248;73250;73251;73253;74592;74594;74595,135423;134072;133134;135410;134243;132675;133952;134458;133525;132003;131893;135861;135206;133696;133547;136241;135969;135120,-0.827130849813397,W/m^2 (Galerkin area-weighted thermal constraint),-8.215888214744192e-11,8.215888214744191e-11,-1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5519,Membrane_SiNx,TES,23,24,55263;55269;55305;55307;55313;55357;71964;73251;73253;73254;73255;73256;74595;74596;74597;74598;75911;75912,135392;135382;134351;133952;133999;133205;131758;133696;133547;134361;133768;132997;135120;135997;135157;134799;136225;136158,-0.31822165172800865,W/m^2 (Galerkin area-weighted thermal constraint),-2.653289856396901e-11,2.6532898563969005e-11,-6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5520,Membrane_SiNx,TES,23,24,56145;56299;56303;56451;77970;79422;79423;79424;79425;79490;80942,134717;134703;133349;133017;133804;135110;134868;133016;130752;135729;133127,0.2256416494054501,W/m^2 (Galerkin area-weighted thermal constraint),9.920855180625193e-12,-9.9208551806252e-12,-6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5521,Membrane_SiNx,TES,23,24,56145;56161;56299;56301;56303;76509;77943;77969;77970;79422;79423;79424;79490;80942,134717;134747;134703;133444;133349;132455;131662;134291;133804;135110;134868;133016;135729;133127,-0.14103499419387255,W/m^2 (Galerkin area-weighted thermal constraint),-8.658691050075136e-12,8.658691050075134e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5522,Membrane_SiNx,TES,23,24,56145;56159;56161;56301;56319;76508;76509;77943;77968;77969;77970;79423;79424;79489;79490,134717;134758;134747;133444;133424;133148;132455;131662;134757;134291;133804;134868;133016;135984;135729,0.24137950465038524,W/m^2 (Galerkin area-weighted thermal constraint),1.5313867582770955e-11,-1.531386758277096e-11,-3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5523,Membrane_SiNx,TES,23,24,56157;56159;56161;56317;56319;76507;76508;76509;77967;77968;77969;77970;79487;79489;79490,134785;134758;134747;133479;133424;133538;133148;132455;135330;134757;134291;133804;136081;135984;135729,0.5784780765938262,W/m^2 (Galerkin area-weighted thermal constraint),3.593148878201817e-11,-3.5931488782018165e-11,6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5524,Membrane_SiNx,TES,23,24,56157;56159;56311;56315;56317;76506;76507;76508;77951;77967;77968;77969;79487;79489,134785;134758;134850;133687;133479;134403;133538;133148;135878;135330;134757;134291;136081;135984,-1.1060417859114904,W/m^2 (Galerkin area-weighted thermal constraint),-6.00605798852728e-11,6.006057988527279e-11,-1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5525,Membrane_SiNx,TES,23,24,56155;56157;56311;56313;56315;56465;75147;75148;76495;76506;76507;77950;77951;77967;77968,134861;134785;134850;133581;133687;132353;132682;131705;133983;134403;133538;135651;135878;135330;134757,1.173545755315222,W/m^2 (Galerkin area-weighted thermal constraint),1.0007806038217908e-10,-1.0007806038217906e-10,1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5526,Membrane_SiNx,TES,23,24,56149;56155;56305;56311;56313;75135;75136;75147;75202;76494;76495;76506;76507;77950;77951;77967,134885;134861;133938;134850;133581;132934;131613;132682;134378;135373;133983;134403;133538;135651;135878;135330,-0.12340184991873751,W/m^2 (Galerkin area-weighted thermal constraint),-6.1194273752456795e-12,6.1194273752456795e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5527,Membrane_SiNx,TES,23,24,56147;56149;56155;56305;56307;73854;75135;75201;75202;76494;76495;76506;76561;77950,134920;134885;134861;133938;133657;133572;132934;135104;134378;135373;133983;134403;135837;135651,-0.41505898285284204,W/m^2 (Galerkin area-weighted thermal constraint),-2.2052233674505293e-11,2.2052233674505286e-11,-6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5528,Membrane_SiNx,TES,23,24,56029;56147;56149;56151;56307;73854;75135;75168;75201;75202;76494;76495;76531;76561,134935;134920;134885;134004;133657;133572;132934;134090;135104;134378;135373;133983;135788;135837,0.47588005582947757,W/m^2 (Galerkin area-weighted thermal constraint),2.3107477144719748e-11,-2.3107477144719764e-11,-1.6155871338926322e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5529,Membrane_SiNx,TES,23,24,56027;56029;56147;56151;56153;73826;73854;75168;75170;75201;75202;76531;76534;76561;78026,134946;134935;134920;134004;133689;132065;133572;134090;132975;135104;134378;135788;134387;135837;135953,0.17757877703814032,W/m^2 (Galerkin area-weighted thermal constraint),8.38730623816925e-12,-8.387306238169243e-12,6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5530,Membrane_SiNx,TES,23,24,55921;56027;56029;56035;56039;56153;73827;75167;75168;75169;75170;76531;76532;76533;76534;78026,134994;134946;134935;133620;132686;133689;131143;134252;134090;133454;132975;135788;135533;134565;134387;135953,-0.03799183154844414,W/m^2 (Galerkin area-weighted thermal constraint),-3.360724748996945e-12,3.3607247482476095e-12,-7.493355659903286e-22,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5531,Membrane_SiNx,TES,23,24,55919;55921;56027;56035;56037;73825;75166;75167;75169;76530;76532;76533;76534;78026,135056;134994;134946;133620;133557;132603;134066;134252;133454;135572;135533;134565;134387;135953,0.045649776250297106,W/m^2 (Galerkin area-weighted thermal constraint),2.645791067260506e-12,-2.645791067260506e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5532,Membrane_SiNx,TES,23,24,55915;55919;55921;55923;56037;73824;73825;75165;75166;75167;75169;75328;76530;76532;76533,135079;135056;134994;133797;133557;132951;132603;134592;134066;134252;133454;135946;135572;135533;134565,0.07384134825518475,W/m^2 (Galerkin area-weighted thermal constraint),4.327551514491459e-12,-4.327551514491461e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5533,Membrane_SiNx,TES,23,24,55913;55915;55919;55923;56031;72669;72670;73824;73825;73989;73990;75165;75166;75167;75327;75328;76530,135111;135079;135056;133797;133421;133488;132191;132951;132603;134585;134260;134592;134066;134252;135897;135946;135572,0.046568405354617724,W/m^2 (Galerkin area-weighted thermal constraint),3.0656006530065133e-12,-3.065600653006514e-12,-8.077935669463161e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5534,Membrane_SiNx,TES,23,24,55821;55913;55915;55917;56031;72669;72670;73824;73973;73989;73990;75165;75316;75327;75328;76530,135124;135111;135079;133769;133421;133488;132191;132951;134128;134585;134260;134592;135813;135897;135946;135572,0.12243879613989746,W/m^2 (Galerkin area-weighted thermal constraint),8.070769890774331e-12,-8.070769890774331e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5535,Membrane_SiNx,TES,23,24,55819;55821;55913;55917;55925;72647;72648;72669;73972;73973;73989;73990;75315;75316;75327,135140;135124;135111;133769;133291;133009;132185;133488;134308;134128;134585;134260;135768;135813;135897,-0.03525611043753172,W/m^2 (Galerkin area-weighted thermal constraint),-2.4263383496675103e-12,2.426338349667509e-12,-1.2116903504194741e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5536,Membrane_SiNx,TES,23,24,55735;55819;55821;55823;55925;72647;72648;72669;73971;73972;73973;73989;75287;75315;75316,135165;135140;135124;133584;133291;133009;132185;133488;134445;134308;134128;134585;136121;135768;135813,0.05333825287011636,W/m^2 (Galerkin area-weighted thermal constraint),4.019942602341689e-12,-4.019942602341689e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5537,Membrane_SiNx,TES,23,24,55733;55735;55819;55823;55825;72645;72646;72647;73942;73943;73971;73972;73973;75287;75315,135174;135165;135140;133584;133129;133998;132326;133009;135391;135231;134445;134308;134128;136121;135768,0.05578608062596136,W/m^2 (Galerkin area-weighted thermal constraint),4.267044063402213e-12,-4.267044063402215e-12,-2.4233807008389483e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5538,Membrane_SiNx,TES,23,24,55659;55733;55735;55741;55825;71373;72628;72645;72646;72647;73942;73943;73945;73971;73972;75287;75289;75315,135195;135174;135165;133672;133129;132360;133960;133998;132326;133009;135391;135231;134724;134445;134308;136121;136009;135768,0.03607434997619023,W/m^2 (Galerkin area-weighted thermal constraint),2.751534472158444e-12,-2.751534472158444e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5539,Membrane_SiNx,TES,23,24,55657;55659;55733;55737;55741;71373;72628;72629;72645;73942;73943;73944;73945;75289,135208;135195;135174;133876;133672;132360;133960;133298;133998;135391;135231;135181;134724;136009,0.006293182547931036,W/m^2 (Galerkin area-weighted thermal constraint),3.7353455565342403e-13,-3.7353455502007687e-13,6.333471635286975e-22,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5540,Membrane_SiNx,TES,23,24,55595;55657;55659;55661;55737;55739;71361;71427;72627;72628;72629;72693;73941;73943;73944;73945;74013;75286;75289,135232;135208;135195;133881;133876;133354;132071;131899;133756;133960;133298;133936;134930;135231;135181;134724;135681;136101;136009,0.010497373956068042,W/m^2 (Galerkin area-weighted thermal constraint),8.021973636416152e-13,-8.021973636416158e-13,-6.058451752097371e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5541,Membrane_SiNx,TES,23,24,55593;55595;55657;55661;55667;71427;71440;72627;72693;72701;73941;73944;74013;74022;75286,135241;135232;135208;133881;133473;131899;132352;133756;133936;134275;134930;135181;135681;135435;136101,0.06955598144655945,W/m^2 (Galerkin area-weighted thermal constraint),4.359720936693315e-12,-4.35972092758126e-12,9.112054414615795e-21,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
