case,parent_element,element_type,face_area_m2,edge_min_m,edge_max_m,element_depth_m,element_volume_m3,element_aspect_ratio,face_node_count,K_ff_trace_W_K,K_fi_fro_W_K,K_ii_trace_W_K,K_condensed_trace_W_K,K_condensed_fro_W_K,condensation
phase24_h5um,263706,504,1.0825317555807908e-11,5.000000000819704e-06,5.000000003946112e-06,1.5625000000002074e-07,2.2552744907933153e-18,2.8342651991222305,3,4.287601418305815e-11,2.551553279253717e-11,1.553614934593431e-11,9.71009333358222e-13,6.866072842130264e-13,solve
phase24_h5um,242362,504,1.082531754716118e-11,4.999999999885825e-06,5.000000000033246e-06,1.5625000000002074e-07,2.255274488991916e-18,2.6690955542632238,3,1.473407636058249e-10,4.7686710520730306e-11,1.5536149333521784e-11,9.710093333582024e-13,6.866072842130162e-13,solve
phase24_h5um,236279,504,1.0825317546549522e-11,4.999999999663129e-06,4.9999999999273114e-06,1.5625000000002074e-07,2.2552744888644876e-18,2.415763761467986,3,1.1658373089508622e-10,4.238132261901033e-11,1.5536149332646068e-11,9.710093333582085e-13,6.866072842130152e-13,solve
phase24_h5um,236809,504,1.082531754716117e-11,4.999999999885822e-06,5.000000000033242e-06,1.5625000000002074e-07,2.255274488991916e-18,3.4996786085326437,3,2.9900716850350805e-10,6.804655961661223e-11,1.5536149333523287e-11,9.710093333582331e-13,6.866072842130352e-13,solve
phase24_h5um,275383,504,1.0825317536211968e-11,4.9999999940350665e-06,5.000000001188129e-06,1.5625000000002074e-07,2.2552744867108334e-18,2.260145471316325,3,6.136868474055648e-11,3.0632455069337016e-11,1.553614931781161e-11,9.710093333581705e-13,6.866072842129934e-13,solve
phase24_h5um,231129,504,1.082531754716118e-11,4.999999999885825e-06,5.000000000033246e-06,1.5625000000002074e-07,2.255274488991916e-18,2.5324315060170868,3,1.3672299685027386e-10,4.592453756311028e-11,1.553614933352429e-11,9.710093333581877e-13,6.866072842130037e-13,solve
phase24_h5um,227429,504,1.0825317547160919e-11,4.9999999998857585e-06,5.000000000033239e-06,1.5624999999999363e-07,2.255274488991868e-18,4.493481984177091,3,1.1516563656619031e-11,1.2799894795308593e-11,1.553614933352383e-11,9.71009333358206e-13,6.866072842130166e-13,solve
phase24_h5um,278229,504,1.082531755574315e-11,5.000000000791868e-06,5.00000000394477e-06,1.5625000000002074e-07,2.2552744907798226e-18,2.0688416900843443,3,7.30063899542233e-11,3.3453735688412356e-11,1.553614934583952e-11,9.71009333358164e-13,6.866072842129901e-13,solve
phase24_h5um,278441,504,1.0825317555743056e-11,5.000000000791937e-06,5.000000003944768e-06,1.5625000000002074e-07,2.2552744907798226e-18,2.4044975827250363,3,1.329444276581665e-10,4.528088710234491e-11,1.5536149345840513e-11,9.710093333582606e-13,6.866072842130557e-13,solve
phase24_h5um,259411,504,1.0825317555895968e-11,5.000000000884466e-06,5.0000000039581794e-06,1.5624999999999363e-07,2.2552744908116636e-18,3.5540701316272414,3,3.263567879249336e-11,2.217987902831716e-11,1.5536149346061112e-11,9.71009333358236e-13,6.866072842130373e-13,solve
phase24_h5um,262227,504,1.0825317555743077e-11,5.00000000079195e-06,5.00000000394477e-06,1.5625000000002074e-07,2.2552744907798226e-18,3.432691068159562,3,2.807180714221582e-11,2.0519309007611324e-11,1.5536149345840504e-11,9.71009333358189e-13,6.866072842130058e-13,solve
phase24_h5um,264291,504,1.0825317555785551e-11,5.0000000008103695e-06,5.000000003945494e-06,1.5625000000002074e-07,2.255274490788668e-18,1.9309267023941723,3,1.2203943661440818e-11,1.321047104814195e-11,1.5536149345901637e-11,9.710093333582093e-13,6.866072842130193e-13,solve
phase24_h5um,243288,504,1.082531754716118e-11,4.999999999885825e-06,5.000000000033246e-06,1.5625000000002074e-07,2.255274488991916e-18,3.5698782041014616,3,3.2188251138265234e-10,7.06096949340742e-11,1.5536149333523054e-11,9.71009333358225e-13,6.866072842130359e-13,solve
phase24_h5um,277302,504,1.0825317555131453e-11,5.000000000421845e-06,5.000000003891129e-06,1.5625000000002074e-07,2.2552744906523942e-18,2.810392719217122,3,1.6383738234004705e-10,5.0302249396072704e-11,1.5536149344965017e-11,9.710093333582363e-13,6.866072842130412e-13,solve
phase24_h5um,230886,504,1.082531754716117e-11,4.999999999885822e-06,5.000000000033242e-06,1.5625000000002074e-07,2.255274488991916e-18,2.956749988228017,3,1.919075207867453e-10,5.446483411488821e-11,1.553614933352585e-11,9.710093333582343e-13,6.866072842130353e-13,solve
phase24_h5um,225513,504,1.0825317547224847e-11,4.999999999900855e-06,5.000000000060958e-06,1.5625000000002074e-07,2.2552744890051845e-18,2.1918519440442568,3,8.681092961958436e-11,3.65187872245573e-11,1.553614933361584e-11,9.710093333582089e-13,6.866072842130185e-13,solve
phase24_h5um,265394,504,1.0825317555821653e-11,5.000000000856715e-06,5.00000000395818e-06,1.5625000000002074e-07,2.2552744907961838e-18,3.3503262558284574,3,2.459875808341909e-10,6.169776371207248e-11,1.5536149345954713e-11,9.710093333581798e-13,6.866072842129856e-13,solve
phase24_h5um,261122,504,1.082531753261163e-11,4.9999999940350665e-06,5.000000000791943e-06,1.5625000000002074e-07,2.25527448596075e-18,3.446804586651724,3,2.6523352671163563e-10,6.407512721582323e-11,1.5536149312643364e-11,9.71009333358141e-13,6.866072842129703e-13,solve
phase24_h5um,235768,504,1.0825317548078619e-11,4.999999999885836e-06,5.000000000588395e-06,1.5624999999999363e-07,2.2552744891830584e-18,3.701037643627451,3,1.5431676505422712e-11,1.498876528159093e-11,1.5536149334840905e-11,9.710093333582073e-13,6.866072842130176e-13,solve
phase24_h5um,225042,504,1.0825317547223248e-11,4.999999999900617e-06,5.000000000060074e-06,1.5624999999999363e-07,2.255274489004848e-18,2.943431527101099,3,2.950057164161389e-11,2.1053254865784578e-11,1.5536149333613168e-11,9.710093333581982e-13,6.866072842130107e-13,solve
phase24_h5um,240862,504,1.0825317546549374e-11,4.9999999996631125e-06,4.999999999927205e-06,1.5625000000002074e-07,2.2552744888644556e-18,2.763531595796581,3,2.812469201010795e-11,2.0539320071444445e-11,1.5536149332645037e-11,9.710093333582117e-13,6.866072842130193e-13,solve
phase24_h5um,246782,504,1.0825317548413588e-11,5.0000000000613095e-06,5.0000000004973434e-06,1.5625000000002074e-07,2.2552744892528298e-18,2.427964960957701,3,1.2929223114357963e-10,4.464994585589391e-11,1.55361493353195e-11,9.710093333582165e-13,6.866072842130195e-13,solve
phase24_h5um,220294,504,1.082531754716117e-11,4.999999999885822e-06,5.000000000033242e-06,1.5625000000002074e-07,2.255274488991916e-18,1.91402063051471,3,6.184491181410626e-11,3.07529842365792e-11,1.5536149333524162e-11,9.710093333582137e-13,6.866072842130229e-13,solve
phase24_h5um,230754,504,1.0825317547160957e-11,4.999999999885824e-06,5.000000000033201e-06,1.5625000000002074e-07,2.255274488991868e-18,2.2730009344705997,3,5.998997348753326e-11,3.0280809774659186e-11,1.553614933352285e-11,9.710093333582121e-13,6.866072842130194e-13,solve
phase24_h5um,233509,504,1.0825317547408708e-11,4.999999999964943e-06,5.000000000125727e-06,1.5625000000002074e-07,2.2552744890434835e-18,1.788390381091755,3,5.1437950645033436e-11,2.8001105989626866e-11,1.5536149333879475e-11,9.710093333582137e-13,6.866072842130214e-13,solve
phase24_h5um,223767,504,1.0825317548078608e-11,4.999999999885825e-06,5.000000000588395e-06,1.5625000000002074e-07,2.2552744891830584e-18,3.5384617342513076,3,3.3279836514525466e-11,2.2404346987140812e-11,1.5536149334841648e-11,9.71009333358198e-13,6.866072842130103e-13,solve
phase24_h5um,235620,504,1.0825317546884551e-11,4.999999999283756e-06,5.00000000049741e-06,1.5624999999999363e-07,2.255274488934291e-18,2.292867813242807,3,5.92408518934422e-11,3.008802046714398e-11,1.5536149333127196e-11,9.710093333582351e-13,6.86607284213035e-13,solve
phase24_h5um,216356,504,1.0825317547160965e-11,4.999999999885825e-06,5.000000000033204e-06,1.5625000000002074e-07,2.255274488991884e-18,2.7354558450350623,3,1.5457778523313347e-10,4.8851384924280374e-11,1.5536149333524938e-11,9.710093333582153e-13,6.866072842130245e-13,solve
phase24_h5um,228394,504,1.0825317548078378e-11,4.9999999998858144e-06,5.0000000005883546e-06,1.5625000000002074e-07,2.2552744891830102e-18,2.4605961753410464,3,1.2037513276860357e-10,4.307064305168509e-11,1.553614933484024e-11,9.710093333582178e-13,6.866072842130249e-13,solve
phase24_h5um,242251,504,1.0825317546549374e-11,4.9999999996631125e-06,4.999999999927205e-06,1.5625000000002074e-07,2.2552744888644556e-18,3.4765890103025963,3,2.815644194052159e-10,6.602530666821962e-11,1.5536149332644892e-11,9.71009333358185e-13,6.866072842130009e-13,solve
phase24_h5um,218000,504,1.0825317547313878e-11,4.999999999885825e-06,5.000000000125733e-06,1.5625000000002074e-07,2.255274489023725e-18,3.3407468659607775,3,2.4689615718436746e-10,6.181205240028433e-11,1.553614933374052e-11,9.710093333581766e-13,6.866072842129917e-13,solve
phase24_h5um,260998,504,1.0825317555743134e-11,5.000000000791861e-06,5.00000000394477e-06,1.5625000000002074e-07,2.2552744907798226e-18,3.8020435847598164,3,3.3345805949169477e-10,7.187188926706911e-11,1.5536149345840397e-11,9.710093333582056e-13,6.866072842130146e-13,solve
phase24_h5um,265985,504,1.0825317555131453e-11,5.000000000421845e-06,5.000000003891129e-06,1.5625000000002074e-07,2.2552744906523942e-18,3.808503031041964,3,3.373177614299905e-10,7.228785079297781e-11,1.5536149344966852e-11,9.71009333358183e-13,6.866072842130084e-13,solve
phase24_h5um,257736,504,1.0825317535352681e-11,4.999999993981425e-06,5.000000001109149e-06,1.5625000000002074e-07,2.255274486531806e-18,3.1498604808826918,3,3.1287900125147327e-11,2.1702712783327376e-11,1.553614931657724e-11,9.710093333582054e-13,6.866072842130151e-13,solve
phase24_h5um,255794,504,1.0825317555743068e-11,5.000000000791943e-06,5.000000003944769e-06,1.5625000000002074e-07,2.2552744907798064e-18,2.394262194091696,3,1.0837631389597599e-10,4.084929439072822e-11,1.553614934584111e-11,9.71009333358183e-13,6.866072842129993e-13,solve
phase24_h5um,279787,504,1.0825317532611645e-11,4.9999999940350665e-06,5.00000000079195e-06,1.5625000000002074e-07,2.255274485960766e-18,2.8745598245316843,3,1.9149565462386434e-10,5.440605974495408e-11,1.5536149312642288e-11,9.71009333358231e-13,6.866072842130296e-13,solve
phase24_h5um,275803,504,1.0825317555131453e-11,5.000000000421845e-06,5.000000003891129e-06,1.5625000000002074e-07,2.2552744906523942e-18,2.6024022370707267,3,2.559060668449949e-11,1.955744720714267e-11,1.5536149344962455e-11,9.710093333582274e-13,6.866072842130298e-13,solve
phase24_h5um,218379,504,1.0825317546549307e-11,4.999999999663087e-06,4.999999999927205e-06,1.5625000000002074e-07,2.2552744888644556e-18,2.5022122213485787,3,4.8371039070479396e-11,2.7136947882320535e-11,1.553614933264611e-11,9.71009333358211e-13,6.866072842130226e-13,solve
phase24_h5um,238601,504,1.082531754716118e-11,4.999999999885825e-06,5.000000000033246e-06,1.5625000000002074e-07,2.255274488991916e-18,2.916109380029355,3,1.8360174675768393e-10,5.3267048064594886e-11,1.55361493335236e-11,9.71009333358181e-13,6.86607284213003e-13,solve
phase24_h5um,233103,504,1.0825317547160907e-11,4.9999999998857585e-06,5.000000000033233e-06,1.5625000000002074e-07,2.2552744889918516e-18,1.948831691278041,3,1.0585027728409536e-11,1.2221490313409469e-11,1.553614933352372e-11,9.71009333358206e-13,6.866072842130155e-13,solve
phase24_h5um,215355,504,1.0825317547161167e-11,4.999999999885822e-06,5.0000000000332405e-06,1.5625000000002074e-07,2.255274488991916e-18,3.4994363960881083,3,2.8701809473323074e-10,6.666386003818446e-11,1.553614933352028e-11,9.710093333582287e-13,6.86607284213024e-13,solve
phase24_h5um,258646,504,1.0825317532859363e-11,4.9999999940350665e-06,5.000000000884466e-06,1.5625000000002074e-07,2.2552744860123814e-18,2.0529105470892746,3,4.855946586281066e-11,2.7190832392862163e-11,1.5536149312998722e-11,9.710093333582178e-13,6.866072842130228e-13,solve
phase24_h5um,263655,504,1.082531755574315e-11,5.000000000791868e-06,5.00000000394477e-06,1.5625000000002074e-07,2.2552744907798226e-18,2.4063470639536537,3,1.099875890596642e-10,4.1154560668298226e-11,1.5536149345840697e-11,9.710093333581863e-13,6.866072842129993e-13,solve
phase24_h5um,258738,504,1.0825317535964216e-11,4.9999999940350665e-06,5.000000001109011e-06,1.5625000000002074e-07,2.255274486659218e-18,3.5914618324503684,3,2.8817374187741587e-10,6.679838723491981e-11,1.5536149317457526e-11,9.710093333581733e-13,6.866072842129993e-13,solve
phase24_h5um,231461,504,1.0825317547160925e-11,4.9999999998857585e-06,5.000000000033242e-06,1.5625000000002074e-07,2.255274488991868e-18,2.6851086148546717,3,1.4428728978963324e-10,4.718668387473021e-11,1.55361493335228e-11,9.710093333582056e-13,6.866072842130161e-13,solve
phase24_h5um,268613,504,1.082531755666047e-11,5.000000001109006e-06,5.000000004025232e-06,1.5625000000002074e-07,2.255274490970949e-18,2.7101525653730207,3,1.533579934097016e-10,4.865703385095366e-11,1.5536149347156632e-11,9.710093333582e-13,6.866072842130096e-13,solve
phase24_h5um,272240,504,1.0825317532764556e-11,4.9999999940484776e-06,5.000000000884479e-06,1.5625000000002074e-07,2.255274485992607e-18,2.019605115182171,3,7.164764100254833e-11,3.313672739639079e-11,1.5536149312862376e-11,9.710093333581753e-13,6.866072842129973e-13,solve
phase24_h5um,230223,504,1.082531754716118e-11,4.999999999885825e-06,5.000000000033246e-06,1.5625000000002074e-07,2.255274488991916e-18,2.600092830740275,3,1.329099586496404e-10,4.5274973434403266e-11,1.5536149333523296e-11,9.710093333581927e-13,6.866072842130055e-13,solve
phase24_h5um,230040,504,1.0825317547160953e-11,4.999999999885822e-06,5.000000000033198e-06,1.5625000000002074e-07,2.255274488991868e-18,3.4002928706852447,3,2.90595989633951e-10,6.707948229279729e-11,1.5536149333526586e-11,9.710093333582444e-13,6.866072842130412e-13,solve
phase24_h5um,230795,504,1.0825317546884799e-11,4.999999999283809e-06,5.000000000497421e-06,1.5624999999999363e-07,2.255274488934339e-18,5.93049575831531,3,2.1974564687304685e-11,1.8064173728835564e-11,1.5536149333128973e-11,9.710093333582109e-13,6.866072842130183e-13,solve
phase24_h5um,230002,504,1.0825317548413637e-11,5.000000000061308e-06,5.000000000497421e-06,1.5624999999999363e-07,2.255274489252846e-18,1.8544636751574803,3,4.776341183188492e-11,2.696245079690684e-11,1.5536149335322372e-11,9.710093333582202e-13,6.866072842130268e-13,solve
phase24_h5um,230954,504,1.0825317546549522e-11,4.999999999663129e-06,4.9999999999273114e-06,1.5625000000002074e-07,2.2552744888644876e-18,3.386748214617293,3,2.516846873296941e-10,6.241093767191531e-11,1.5536149332644795e-11,9.710093333581927e-13,6.866072842129993e-13,solve
phase24_h5um,275460,504,1.082531755581739e-11,5.000000000819703e-06,5.00000000394477e-06,1.5625000000002074e-07,2.2552744907953025e-18,1.9260466443458777,3,5.059588906368945e-11,2.7766518376727782e-11,1.5536149345948564e-11,9.710093333582153e-13,6.866072842130226e-13,solve
phase24_h5um,230562,504,1.0825317548078595e-11,4.9999999998858144e-06,5.000000000588395e-06,1.5625000000002074e-07,2.2552744891830426e-18,2.873494719895001,3,1.6992575469783197e-10,5.1233837986357646e-11,1.5536149334840077e-11,9.710093333582186e-13,6.866072842130282e-13,solve
phase24_h5um,224283,504,1.0825317548413839e-11,5.000000000061416e-06,5.00000000049741e-06,1.5625000000002074e-07,2.255274489252894e-18,2.8329651322574323,3,1.6415608830092293e-10,5.0351442443452474e-11,1.553614933532144e-11,9.710093333582509e-13,6.866072842130451e-13,solve
phase24_h5um,239912,504,1.0825317546549307e-11,4.999999999663087e-06,4.999999999927205e-06,1.5625000000002074e-07,2.2552744888644394e-18,3.5318791194035883,3,2.918848339572932e-10,6.722856998545323e-11,1.553614933264717e-11,9.710093333582468e-13,6.866072842130352e-13,solve
phase24_h5um,236571,504,1.0825317546549307e-11,4.999999999663087e-06,4.999999999927205e-06,1.5625000000002074e-07,2.2552744888644394e-18,3.3442898318709977,3,2.486269178787269e-10,6.202918005482087e-11,1.5536149332647697e-11,9.710093333582218e-13,6.866072842130191e-13,solve
phase24_h5um,215694,504,1.082531754716118e-11,4.999999999885825e-06,5.000000000033246e-06,1.5625000000002074e-07,2.255274488991916e-18,2.592624347505541,3,1.447119595736936e-10,4.7256543126602844e-11,1.553614933352387e-11,9.71009333358227e-13,6.866072842130288e-13,solve
phase24_h5um,223377,504,1.0825317547140074e-11,4.999999999893734e-06,5.000000000014736e-06,1.5625000000002074e-07,2.2552744889875252e-18,3.1558448055399846,3,2.1753668570585123e-10,5.8005143639436375e-11,1.5536149333491508e-11,9.71009333358149e-13,6.866072842129789e-13,solve
phase24_h5um,228991,504,1.0825317546549556e-11,4.9999999996631405e-06,4.9999999999273114e-06,1.5625000000002074e-07,2.2552744888644876e-18,3.462457391746118,3,2.645020006902795e-10,6.398638007811913e-11,1.553614933264656e-11,9.710093333582056e-13,6.866072842130206e-13,solve
phase24_h5um,238384,504,1.0825317547160965e-11,4.999999999885825e-06,5.000000000033204e-06,1.5625000000002074e-07,2.255274488991868e-18,3.906169560859125,3,3.5430287366996874e-10,7.409059730240528e-11,1.553614933352728e-11,9.71009333358141e-13,6.866072842129719e-13,solve
phase24_h5um,249275,504,1.0825317532669044e-11,4.999999994036407e-06,5.000000000816927e-06,1.5625000000002074e-07,2.2552744859727203e-18,3.2901686409364075,3,2.593533481813882e-10,6.335824015953992e-11,1.553614931272438e-11,9.710093333582161e-13,6.86607284213021e-13,solve
phase24_h5um,239628,504,1.0825317548078369e-11,4.9999999998857695e-06,5.000000000588395e-06,1.5625000000002074e-07,2.2552744891829944e-18,2.7729271716485924,3,2.950110633054648e-11,2.1053452151269646e-11,1.5536149334840465e-11,9.710093333582085e-13,6.866072842130186e-13,solve
phase24_h5um,239336,504,1.0825317548078593e-11,4.9999999998858144e-06,5.000000000588395e-06,1.5625000000002074e-07,2.2552744891830584e-18,1.9451592858520537,3,6.600849910489187e-11,3.1787295472464567e-11,1.553614933484139e-11,9.710093333582137e-13,6.866072842130218e-13,solve
phase24_h5um,242117,504,1.0825317546549338e-11,4.999999999663153e-06,4.999999999927205e-06,1.5625000000002074e-07,2.2552744888644556e-18,2.87914708367246,3,1.8897990704413937e-10,5.404566875061107e-11,1.5536149332645548e-11,9.710093333581867e-13,6.86607284213014e-13,solve
phase24_h5um,225327,504,1.0825317548078391e-11,4.999999999885825e-06,5.0000000005883546e-06,1.5625000000002074e-07,2.2552744891830102e-18,2.3130747682321227,3,1.2485546127886973e-10,4.387125876573689e-11,1.5536149334839748e-11,9.710093333581943e-13,6.866072842130036e-13,solve
phase24_h5um,224407,504,1.0825317546549375e-11,4.9999999996631125e-06,4.999999999927205e-06,1.5625000000002074e-07,2.2552744888644556e-18,3.5811024158179485,3,2.879386611906159e-10,6.677104382060077e-11,1.5536149332644136e-11,9.71009333358225e-13,6.866072842130268e-13,solve
