time_from_pulse_us,comsol_current_drop_uA,direct_current_drop_uA,mpi_current_drop_uA,direct_minus_comsol_uA,mpi_minus_comsol_uA
7.7,3.9875718833636583e-05,0.6868013794707776,0.6935067211943639,0.6867615037519439,0.6934668454755302
7.75,4.2939779100878217e-05,0.69142511444941,0.6981562908384501,0.6913821746703092,0.6981133510593492
7.800000000000001,4.611167792925396e-05,0.6960464264622916,0.7028034261575866,0.6960003147843624,0.7027573144796574
7.8500000000000005,4.938617878374869e-05,0.7006654040898717,0.7074482183518002,0.700616017911088,0.7073988321730165
7.9,5.2758045129347496e-05,0.7052821359125988,0.7120907586211175,0.7052293778674694,0.7120380005759881
7.95,5.6222040431035376e-05,0.7098967105109222,0.7167311381655656,0.7098404884704912,0.7166749161251346
8.0,5.977292815379733e-05,0.7145092164652908,0.7213694481851712,0.7144494435371369,0.7213096752570174
8.05,6.354639118649099e-05,0.7191193413114785,0.7260053780840451,0.719055794920292,0.7259418316928586
8.1,6.767559346649772e-05,0.7237267069473515,0.7306385481475908,0.723659031353885,0.7305708725541242
8.15,7.21515200316039e-05,0.7283313516939619,0.7352689940835982,0.7282592001739303,0.7351968425635667
8.200000000000001,7.696515591959538e-05,0.7329333140360533,0.7398967517635147,0.7328563488801337,0.7398197866075951
8.25,8.210748616825803e-05,0.7375326324583703,0.7445218570587864,0.7374505249722021,0.7444397495726182
8.3,8.756949581537827e-05,0.742129345445657,0.7491443458408606,0.7420417759498417,0.7490567763450453
8.35,9.334216989874175e-05,0.7467234914826575,0.7537642539811839,0.7466301493127587,0.7536709118112851
8.4,9.941649345613493e-05,0.7513151090541164,0.7583816173512031,0.7512156925606602,0.758282200857747
8.450000000000001,0.00010578345152534362,0.7559042366447775,0.7629964718223653,0.7557984531932521,0.76289068837084
8.5,0.00011243402914415366,0.7604909127393851,0.7676088532661168,0.7603784787102409,0.7674964192369726
8.55,0.00011935921135035152,0.7650751758226837,0.772218797553905,0.7649558166113334,0.7720994383425547
8.6,0.00012654998318172283,0.7696570643794173,0.7768263405571763,0.7695305143962355,0.7766997905739945
8.65,0.00013399732967605405,0.7742366168943303,0.7814315181473777,0.7741026195646543,0.7812975208177017
8.700000000000001,0.00014169223587113102,0.7788138718521668,0.7860343661959559,0.7786721796162956,0.7858926739600848
8.75,0.00014962568680473948,0.7833888677376708,0.7906349205743576,0.783239242050866,0.7904852948875528
8.8,0.00015778866751466603,0.787961643035587,0.79523321715403,0.7878038543680723,0.7950754284865152
8.85,0.00016617216303869617,0.7925322362306593,0.7998292918064194,0.7923660640676206,0.7996631196433807
8.9,0.00017476715841461654,0.797100685807632,0.8044231804029731,0.7969259186492175,0.8042484132445585
8.950000000000001,0.0001835646386802128,0.8016670302512495,0.8090149188151379,0.8014834656125693,0.8088313541764577
9.0,0.000192666156764947,0.8062313080462558,0.81360454291436,0.8060386418894908,0.8134118767575951
9.05,0.00020248127320672118,0.8109471696803128,0.8183465494397256,0.810744688407106,0.8181440681665189
9.1,0.00021301614238437933,0.8159478508046962,0.8233749114055253,0.8157348346623119,0.823161895263141
9.15,0.00022423277584613518,0.8211829237795224,0.8286389256872483,0.8209586910036762,0.8284146929114021
9.200000000000001,0.00023609318514020142,0.8266018936176611,0.8340878214413739,0.826365800432521,0.8338517282562338
9.25,0.0002485593818147906,0.8321542653319816,0.8396708278243816,0.8319057059501668,0.8394222684425668
