% Model:              0902gakkai715uA.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 13 2026, 23:25
% Table:              プローブテーブル 1 - 
% 時間 (ms)                                         温度 (K), 吸収体                                       温度 (K), StyCast                                   温度 (K), TES                                       アンペアメーターを通る電流 # (µA)                              TES R(T) (mΩ), TES R
24.200000000000003                                0.16923449557234047                               0.16899352064084927                               0.16875009751679187                               137.33176173394185                                16.404813477326275
24.21                                             0.16923394327816832                               0.16899317327639976                               0.16874995688281388                               137.33656282172038                                16.404103686640898
24.220000000000002                                0.169233391453686                                 0.1689928262070632                                0.16874981636784858                               137.34135991816024                                16.403394535596735
24.23                                             0.16923284009848275                               0.16899247943258933                               0.16874967597179674                               137.3461530265076                                 16.402686023585055
24.240000000000002                                0.16923228921216427                               0.16899213295272839                               0.16874953569455567                               137.35094215000706                                16.40197814999784
24.25                                             0.169231738794328                                 0.16899178676722745                               0.1687493955360253                                137.35572729190022                                16.401270914227865
24.26                                             0.16923118884458146                               0.16899144087583629                               0.1687492554961078                                137.3605084554256                                 16.400564315668035
24.270000000000003                                0.16923063936251717                               0.1689910952783074                                0.16874911557470118                               137.36528564381862                                16.399858353712105
24.28                                             0.1692300903477422                                0.16899074997439023                               0.16874897577170378                               137.37005886031432                                16.39915302775486
24.290000000000003                                0.16922954179985655                               0.1689904049638343                                0.16874883608701882                               137.37482810814285                                16.398448337191283
24.3                                              0.16922899371845992                               0.1689900602463894                                0.16874869652054447                               137.3795933905325                                 16.39774428141667
24.310000000000002                                0.169228446103166                                 0.16898971582180555                               0.16874855707218084                               137.3843547107115                                 16.39704085982807
24.32                                             0.1692278989535666                                0.16898937168983627                               0.1687484177418285                                137.38911207190287                                16.39633807182203
24.330000000000002                                0.169227352269264                                 0.16898902785023204                               0.16874827852938745                               137.3938654773289                                 16.395635916796444
24.340000000000003                                0.16922680604987705                               0.1689886843027437                                0.16874813943475953                               137.39861493020706                                16.39493439414939
24.35                                             0.16922626029498303                               0.16898834104712235                               0.16874800045784263                               137.4033604337531                                 16.394233503279537
24.360000000000003                                0.1692257150042054                                0.1689879980831202                                0.16874786159853844                               137.40810199118116                                16.393533243586404
24.37                                             0.169225170177156                                 0.1689876554104904                                0.16874772285674863                               137.41283960570348                                16.392833614470646
24.380000000000003                                0.16922462581342354                               0.1689873130289811                                0.1687475842323733                                137.41757328052827                                16.392134615332132
24.39                                             0.16922408191261204                               0.16898697093835244                               0.16874744572531217                               137.4223030188631                                 16.39143624557333
24.400000000000002                                0.16922353847434382                               0.16898662913834936                               0.16874730733546822                               137.42702882390986                                16.390738504595223
24.41                                             0.16922299549820463                               0.16898628762872914                               0.16874716906273987                               137.43175069887099                                16.390041391800906
24.42                                             0.1692224529838225                                0.16898594640924203                               0.16874703090703014                               137.43646864694495                                16.389344906593415
24.43                                             0.16922191093079075                               0.16898560547964459                               0.1687468928682405                                137.44118267132873                                16.388649048377097
24.44                                             0.1692213693387155                                0.16898526483968584                               0.1687467549462699                                137.44589277521416                                16.387953816555406
24.450000000000003                                0.16922082820720266                               0.1689849244891253                                0.16874661714102163                               137.45059896179532                                16.38725921053473
24.46                                             0.16922028753587137                               0.16898458442770956                               0.16874647945239638                               137.45530123425925                                16.38656522971945
24.470000000000002                                0.1692197473243168                                0.1689842446551992                                0.16874634188029589                               137.45999959579459                                16.385871873517146
24.48                                             0.16921920757215952                               0.1689839051713436                                0.16874620442462065                               137.46469404958455                                16.385179141334103
24.490000000000002                                0.16921866827900575                               0.16898356597590303                               0.1687460670852734                                137.46938459880957                                16.384487032577823
24.5                                              0.16921812944445055                               0.168983227068627                                 0.16874592986215625                               137.47407124664863                                16.38379554665679
24.51                                             0.1692175910681138                                0.16898288844927345                               0.1687457927551697                                137.47875399627796                                16.383104682979535
24.520000000000003                                0.16921705314960614                               0.16898255011759553                               0.1687456557642172                                137.48343285087205                                16.38241444095528
24.53                                             0.1692165156885456                                0.16898221207335024                               0.16874551888920028                               137.48810781360476                                16.381724819995053
24.540000000000003                                0.1692159786845204                                0.16898187431629255                               0.16874538213001836                               137.492778887643                                  16.38103581950833
24.55                                             0.16921544213716216                               0.16898153684617806                               0.16874524548657713                               137.49744607615438                                16.38034743890715
24.560000000000002                                0.16921490604607295                               0.1689811996627632                                0.16874510895877645                               137.5021093823025                                 16.379659677602817
24.57                                             0.169214370410864                                 0.16898086276580274                               0.1687449725465201                                137.50676880924917                                16.378972535007946
24.580000000000002                                0.16921383523114295                               0.16898052615505368                               0.16874483624971104                               137.51142436015442                                16.37828601053613
24.590000000000003                                0.1692133005065278                                0.16898018983027538                               0.16874470006824951                               137.51607603817357                                16.377600103600216
24.6                                              0.169212766236633                                 0.16897985379122055                               0.16874456400204016                               137.52072384646223                                16.376914813615155
24.61                                             0.16921223242106992                               0.16897951803764777                               0.16874442805098386                               137.5253677881727                                 16.376230139995602
24.62                                             0.16921169905945177                               0.1689791825693157                                0.1687442922149841                                137.53000786645435                                16.3755460821574
24.630000000000003                                0.16921116615138002                               0.16897884738598232                               0.1687441564939438                                137.53464408445313                                16.374862639515758
24.64                                             0.16921063369648842                               0.16897851248740026                               0.16874402088776572                               137.53927644531527                                16.374179811488613
24.650000000000002                                0.16921010169437548                               0.1689781778733315                                0.16874388539635307                               137.5439049521816                                 16.373497597492367
24.660000000000004                                0.16920957014466645                               0.1689778435435355                                0.16874375001960829                               137.54852960819193                                16.372815996945256
24.67                                             0.16920903904696064                               0.16897750949776547                               0.16874361475743585                               137.5531504164842                                 16.372135009266188
24.68                                             0.16920850840088664                               0.16897717573578544                               0.16874347960973735                               137.5577673801932                                 16.371454633874222
24.69                                             0.16920797820605238                               0.1689768422573487                                0.1687433445764166                                137.56238050244968                                16.370774870188324
24.700000000000003                                0.16920744846208663                               0.16897650906221653                               0.16874320965737735                               137.56698978638528                                16.370095717629432
24.71                                             0.16920691916859487                               0.16897617615015179                               0.16874307485252196                               137.57159523512814                                16.36941717561889
24.720000000000002                                0.1692063903251847                                0.1689758435209069                                0.16874294016175578                               137.57619685180217                                16.3687392435775
24.73                                             0.1692058619314864                                0.1689755111742482                                0.16874280558498153                               137.5807946395308                                 16.368061920928064
24.740000000000002                                0.16920533398711907                               0.16897517910993043                               0.16874267112210165                               137.58538860143307                                16.3673852070926
24.75                                             0.16920480649169106                               0.16897484732771195                               0.16874253677302287                               137.58997874062737                                16.366709101494855
24.76                                             0.16920427944481628                               0.1689745158273602                                0.16874240253764583                               137.59456506022914                                16.366033603558964
24.770000000000003                                0.16920375284612368                               0.16897418460862854                               0.16874226841587633                               137.59914756335124                                16.365358712709565
24.78                                             0.16920322669522708                               0.16897385367128226                               0.16874213440761668                               137.6037262531027                                 16.36468442837074
24.790000000000003                                0.16920270099174645                               0.16897352301507623                               0.16874200051277313                               137.60830113259442                                16.364010749969538
24.8                                              0.1692021757352978                                0.16897319263977806                               0.16874186673124916                               137.6128722049311                                 16.3633376769315
24.810000000000002                                0.16920165092550374                               0.16897286254514599                               0.16874173306294926                               137.61743947321645                                16.362665208684067
24.82                                             0.16920112656197375                               0.16897253273094148                               0.1687415995077765                                137.62200294055017                                16.36199334465438
24.830000000000002                                0.16920060264434703                               0.16897220319692646                               0.16874146606563684                               137.62656261003033                                16.3613220842703
24.840000000000003                                0.16920007917222518                               0.1689718739428589                                0.1687413327364341                                137.63111848475333                                16.360651426960924
24.85                                             0.1691995561452378                                0.16897154496850794                               0.16874119952007194                               137.63567056781258                                16.35998137215559
24.86                                             0.16919903356300559                               0.16897121627362768                               0.16874106641645695                               137.64021886229946                                16.359311919283936
24.87                                             0.1691985114251495                                0.1689708878579871                                0.16874093342549218                               137.64476337130333                                16.35864306777639
24.880000000000003                                0.16919798973128447                               0.16897055972134556                               0.16874080054708293                               137.64930409791185                                16.357974817064864
24.89                                             0.16919746848104963                               0.1689702318634666                                0.16874066778113514                               137.6538410452065                                 16.3573071665798
24.900000000000002                                0.16919694767404314                               0.16896990428411215                               0.16874053512755255                               137.658374216269                                  16.356640115753606
24.910000000000004                                0.16919642730989753                               0.16896957698304818                               0.16874040258624073                               137.6629036141796                                 16.35597366401988
24.92                                             0.16919590738824528                               0.16896924996003518                               0.1687402701571042                                137.66742924201415                                16.355307810811247
24.93                                             0.1691953879086957                                0.1689689232148362                                0.1687401378400488                                137.67195110284726                                16.354642555561906
24.94                                             0.16919486887088253                               0.168968596747221                                 0.16874000563498046                               137.67646919975206                                16.353977897706823
24.950000000000003                                0.16919435027442578                               0.16896827055694535                               0.16873987354180386                               137.68098353579717                                16.35331383668081
24.96                                             0.1691938321189462                                0.16896794464377696                               0.16873974156042348                               137.6854941140493                                 16.35265037191971
24.970000000000002                                0.16919331440407107                               0.1689676190074809                                0.16873960969074683                               137.6900009375731                                 16.351987502859526
24.98                                             0.1691927971294353                                0.16896729364782015                               0.16873947793267796                               137.69450400943145                                16.351325228937483
24.990000000000002                                0.16919228029464578                               0.16896696856456264                               0.16873934628612333                               137.6990033326847                                 16.35066354959147
25                                                0.16919176389933213                               0.16896664375746942                               0.16873921475098957                               137.70349891038893                                16.3500024642586
25.01                                             0.16919124794313192                               0.16896631922630748                               0.16873908332717988                               137.70799074560102                                16.34934197237796
25.020000000000003                                0.1691907324256592                                0.16896599497084192                               0.16873895201460298                               137.71247884137418                                16.34868207338906
25.03                                             0.16919021734654796                               0.16896567099083992                               0.168738820813163                                 137.7169632007589                                 16.348022766731862
25.040000000000003                                0.16918970270541273                               0.16896534728606658                               0.16873868972276734                               137.72144382680102                                16.34736405184582
25.05                                             0.16918918850189443                               0.16896502385628534                               0.16873855874332172                               137.72592072254702                                16.346705928172447
25.060000000000002                                0.16918867473561128                               0.16896470070126463                               0.16873842787473212                               137.73039389104065                                16.34604839515334
25.07                                             0.16918816140620102                               0.16896437782076962                               0.16873829711690508                               137.73486333532324                                16.345391452230643
25.080000000000002                                0.16918764851327725                               0.16896405521456784                               0.1687381664697469                                137.73932905843327                                16.344735098847
25.090000000000003                                0.16918713605648183                               0.1689637328824259                                0.16873803593316491                               137.7437910634065                                 16.344079334445407
25.1                                              0.16918662403543674                               0.1689634108241119                                0.16873790550706375                               137.74824935327763                                16.343424158470278
25.11                                             0.16918611244977325                               0.16896308903938956                               0.16873777519135175                               137.75270393107684                                16.342769570365366
25.12                                             0.1691856012991117                                0.16896276752803055                               0.16873764498593574                               137.75715479983336                                16.342115569576073
25.130000000000003                                0.16918509058309442                               0.1689624462897993                                0.16873751489072178                               137.76160196257342                                16.34146215554761
25.14                                             0.169184580301345                                 0.16896212532446425                               0.16873738490561707                               137.76604542232283                                16.34080932772627
25.150000000000002                                0.16918407045349498                               0.16896180463179533                               0.16873725503052805                               137.7704851821038                                 16.34015708555909
25.160000000000004                                0.1691835610391678                                0.1689614842115592                                0.16873712526536191                               137.7749212449353                                 16.33950542849283
25.17                                             0.1691830520580049                                0.1689611640635208                                0.16873699561002767                               137.77935361383504                                16.338854355975947
25.18                                             0.16918254350963832                               0.16896084418745394                               0.1687368660644293                                137.78378229181612                                16.33820386745565
25.19                                             0.16918203539368426                               0.16896052458312627                               0.1687367366284762                                137.78820728189302                                16.33755396238225
25.200000000000003                                0.1691815277097891                                0.16896020525030578                               0.16873660730207665                               137.79262858707443                                16.336904640204438
25.21                                             0.1691810204575806                                0.16895988618876104                               0.1687364780851348                                137.79704621036913                                16.33625590037252
25.220000000000002                                0.16918051363669426                               0.16895956739826046                               0.16873634897756143                               137.8014601547833                                 16.335607742337853
25.23                                             0.16918000724674975                               0.16895924887857602                               0.1687362199792612                                137.805870423318                                  16.33496016555033
25.240000000000002                                0.1691795012873922                                0.16895893062947695                               0.16873609109014442                               137.8102770189757                                 16.334313169462533
25.25                                             0.16917899575824963                               0.16895861265073503                               0.1687359623101184                                137.81467994475574                                16.33366675352733
25.26                                             0.16917849065896817                               0.16895829494211603                               0.16873583363908873                               137.81907920365262                                16.333020917196816
25.270000000000003                                0.1691779859891631                                0.16895797750339164                               0.16873570507696556                               137.82347479866                                   16.33237565992455
25.28                                             0.16917748174847777                               0.16895766033433304                               0.16873557662365635                               137.82786673276902                                16.33173098116491
25.290000000000003                                0.16917697793655073                               0.16895734343471155                               0.16873544827906847                               137.83225500896947                                16.331086880372208
25.3                                              0.16917647455300372                               0.1689570268042987                                0.16873532004311206                               137.8366396302485                                 16.330443357001677
25.310000000000002                                0.16917597159749242                               0.1689567104428646                                0.1687351919156936                                137.84102059959162                                16.329800410509616
25.32                                             0.1691754690696315                                0.168956394350179                                 0.1687350638967211                                137.84539791997952                                16.32915804035185
25.330000000000002                                0.1691749669690682                                0.16895607852601713                               0.16873493598610417                               137.84977159439086                                16.328516245984908
25.340000000000003                                0.16917446529543484                               0.1689557629701446                                0.16873480818374995                               137.85414162580335                                16.327875026866135
25.35                                             0.16917396404837062                               0.1689554476823384                                0.16873468048956736                               137.8585080171939                                 16.327234382454417
25.36                                             0.16917346322751178                               0.16895513266237                                  0.16873455290346548                               137.8628707715341                                 16.326594312207924
25.37                                             0.16917296283249253                               0.1689548179100108                                0.16873442542535327                               137.86722989179333                                16.325954815585025
25.380000000000003                                0.16917246286295437                               0.16895450342503146                               0.1687342980551393                                137.8715853809413                                 16.32531589204591
25.39                                             0.1691719633185326                                0.1689541892072064                                0.16873417079273084                               137.87593724194417                                16.32467754105108
25.400000000000002                                0.16917146419885767                               0.16895387525631034                               0.16873404363803976                               137.88028547776472                                16.324039762060703
25.410000000000004                                0.16917096550358154                               0.16895356157211402                               0.168733916590972                                 137.8846300913641                                 16.323402554536298
25.42                                             0.1691704672323356                                0.16895324815439172                               0.168733789651439                                 137.8889710857009                                 16.322765917939808
25.43                                             0.16916996938475143                               0.1689529350029143                                0.16873366281934843                               137.89330846373065                                16.322129851733305
25.44                                             0.16916947196048363                               0.16895262211746037                               0.1687335360946102                                137.8976422284088                                 16.3214943553799
25.450000000000003                                0.16916897495916733                               0.16895230949780007                               0.1687334094771325                                137.9019723826869                                 16.32085942834331
25.46                                             0.16916847838044075                               0.1689519971437051                                0.168733282966827                                 137.90629892951458                                16.320225070087133
25.470000000000002                                0.16916798222393264                               0.1689516850549556                                0.16873315656360102                               137.91062187184068                                16.319591280076896
25.48                                             0.1691674864893011                                0.1689513732313219                                0.16873303026736458                               137.9149412126079                                 16.31895805777671
25.490000000000002                                0.16916699117617867                               0.1689510616725805                                0.16873290407802716                               137.9192569547596                                 16.3183254026526
25.5                                              0.16916649628420447                               0.16895075037850515                               0.16873277799550038                               137.92356910123615                                16.317693314170977
25.51                                             0.1691660018130215                                0.1689504393488688                                0.1687326520196916                                137.92787765497573                                16.317061791798416
25.520000000000003                                0.16916550776227474                               0.16895012858345235                               0.16873252615051104                               137.9321826189142                                 16.316430835002414
25.53                                             0.1691650141316008                                0.1689498180820259                                0.16873240038786902                               137.93648399598501                                16.315800443251106
25.540000000000003                                0.16916452092065348                               0.16894950784436824                               0.16873227473167576                               137.94078178911798                                16.315170616012125
25.55                                             0.16916402812905948                               0.16894919787025114                               0.16873214918184185                               137.94507600124356                                16.314541352755093
25.560000000000002                                0.16916353575646448                               0.16894888815945433                               0.16873202373827584                               137.94936663528838                                16.313912652949718
25.57                                             0.16916304380252262                               0.16894857871175364                               0.16873189840088887                               137.95365369417542                                16.313284516065494
25.580000000000002                                0.16916255226687504                               0.16894826952692213                               0.16873177316959073                               137.95793718082714                                16.31265694157302
25.590000000000003                                0.16916206114915494                               0.16894796060473974                               0.16873164804429278                               137.96221709816416                                16.312029928944053
25.6                                              0.16916157044900937                               0.1689476519449806                                0.16873152302490368                               137.9664934491027                                 16.311403477649648
25.61                                             0.1691610801660916                                0.1689473435474255                                0.16873139811133694                               137.9707662365583                                 16.31077758716248
25.62                                             0.16916059030004146                               0.168947035411846                                 0.1687312733034996                                137.97503546344333                                16.310152256954648
25.630000000000003                                0.1691601008505039                                0.16894672753802537                               0.16873114860130456                               137.97930113267012                                16.309527486500468
25.64                                             0.16915961181712147                               0.16894641992573378                               0.1687310240046625                                137.98356324714499                                16.30890327527301
25.650000000000002                                0.16915912319953952                               0.16894611257475659                               0.1687308995134835                                137.98782180977403                                16.308279622746845
25.660000000000004                                0.16915863499741327                               0.16894580548486687                               0.16873077512767873                               137.992076823461                                  16.307656528396805
25.67                                             0.16915814721036831                               0.16894549865584352                               0.16873065084715977                               137.99632829110786                                16.307033991698695
25.68                                             0.16915765983808026                               0.1689451920874638                                0.16873052667183602                               138.00057621561328                                16.306412012128234
25.69                                             0.16915717288017784                               0.1689448857795099                                0.16873040260161934                               138.0048205998743                                 16.305790589161653
25.700000000000003                                0.16915668633630962                               0.1689445797317566                                0.16873027863642215                               138.0090614467869                                 16.305169722276773
25.71                                             0.16915620020611793                               0.1689442739439822                                0.16873015477615383                               138.01329875924213                                16.3045494109507
25.720000000000002                                0.1691557144892689                                0.16894396841597217                               0.16873003102072792                               138.01753254013                                   16.303929654661786
25.73                                             0.16915522918538642                               0.1689436631474963                                0.16872990737005336                               138.02176279233714                                16.30331045288808
25.740000000000002                                0.16915474429414062                               0.16894335813833927                               0.1687297838240439                                138.02598951874972                                16.302691805109355
25.75                                             0.16915425981516383                               0.16894305338828214                               0.16872966038260942                               138.0302127222524                                 16.302073710805296
25.76                                             0.16915377574811608                               0.1689427488970997                                0.16872953704566204                               138.03443240572562                                16.301456169456454
25.770000000000003                                0.16915329209263424                               0.1689424446645754                                0.1687294138131138                                138.03864857204695                                16.30083918054277
25.78                                             0.16915280884838582                               0.16894214069048885                               0.1687292906848761                                138.04286122409422                                16.300222743546193
25.790000000000003                                0.1691523260150061                                0.16894183697462029                               0.16872916766086096                               138.04707036474167                                16.299606857948568
25.8                                              0.1691518435921539                                0.1689415335167484                                0.1687290447409808                                138.0512759968603                                 16.298991523231845
25.810000000000002                                0.16915136157946362                               0.16894123031665667                               0.16872892192514713                               138.05547812332082                                16.298376738879607
25.82                                             0.16915087997661607                               0.16894092737412192                               0.1687287992132714                                138.05967674698908                                16.297762504374564
25.830000000000002                                0.16915039878323176                               0.16894062468892865                               0.1687286766052667                                138.06387187073094                                16.29714881920113
25.840000000000003                                0.16914991799897414                               0.1689403222608586                                0.16872855410104598                               138.06806349740893                                16.296535682843697
25.85                                             0.16914943762349513                               0.16894002008968995                               0.16872843170051935                               138.07225162988468                                16.295923094787167
25.86                                             0.16914895765644233                               0.1689397181752056                                0.16872830940360162                               138.0764362710171                                 16.29531105451702
25.87                                             0.16914847809748657                               0.16893941651718897                               0.1687281872102022                                138.08061742366323                                16.294699561520236
