time_ms,left_signal,right_signal
39.39,0.663280673222,0.943486905595
39.4,0.66327941547,0.943503799992
39.41,0.663274881731,0.943492245922
39.42,0.663267115587,0.943454019609
39.43,0.663256366604,0.943391112269
39.44,0.663242940859,0.94330542663
39.45,0.663227046737,0.943198657949
39.46,0.663208744969,0.943072480953
39.47,0.663188027054,0.942928925607
39.48,0.663164897271,0.94277070863
39.49,0.663139407863,0.942601380896
39.5,0.663111727246,0.942425284611
39.51,0.663082243165,0.942247359771
39.52,0.663051592618,0.942072823109
39.53,0.663020599463,0.941906737626
39.54,0.662990169392,0.941753481866
39.55,0.66296111862,0.941616134267
39.56,0.662933971107,0.94149588912
39.57,0.662908858564,0.941391710728
39.58,0.662885518328,0.941300372917
39.59,0.662863285952,0.941216895504
39.6,0.662841108611,0.941135251538
39.61,0.662817638047,0.941049113766
39.62,0.662791353694,0.940952431091
39.63,0.662760678471,0.940839798098
39.64,0.662724139112,0.940706748171
39.65,0.662680581508,0.940550086252
39.66,0.662629359452,0.940368276535
39.67,0.662570481182,0.94016186049
39.68,0.662504749301,0.939933796166
39.69,0.662433798705,0.939689509777
39.7,0.662359946093,0.939436516868
39.71,0.662285956881,0.939183619369
39.72,0.662214831534,0.938939799674
39.73,0.66214960029,0.938713055069
39.74,0.662093163797,0.938509489814
39.75,0.662048225477,0.938332919294
39.76,0.66201722175,0.938185054006
39.77,0.662002149048,0.938066100523
39.78,0.662004341171,0.937975485027
39.79,0.66202430508,0.937912432298
39.8,0.662061643545,0.937876261902
39.81,0.662115080735,0.937866440928
39.82,0.662182633647,0.937882570401
39.83,0.662261854575,0.937924466554
39.84,0.662350009553,0.937992368663
39.85,0.662444215673,0.938087192288
39.86,0.662541614444,0.938210661685
39.87,0.66263954345,0.938365149513
39.88,0.662735684728,0.938553210742
39.89,0.662828245164,0.938776970619
39.9,0.662916137784,0.939037554533
39.91,0.662999049332,0.939334696606
39.92,0.663077362979,0.939666619945
39.93,0.663151984947,0.940030228951
39.94,0.663224095167,0.940421582678
39.95,0.663294872701,0.940836565838
39.96,0.663365347507,0.941271611366
39.97,0.663436440102,0.94172424242
39.98,0.663509057949,0.942193258216
39.99,0.663584151687,0.942678586302
40,0.663662729274,0.943180903956
40.01,0.663745763541,0.943701094155
40.02,0.66383397462,0.944239614833
40.03,0.663927647335,0.944795902756
40.04,0.664026597809,0.945367958377
40.05,0.664130223655,0.945952250467
40.06,0.664237599367,0.946543993041
40.07,0.66434765954,0.947137689789
40.08,0.664459396631,0.947727710645
40.09,0.66457191669,0.948308686062
40.1,0.664684340221,0.948875671305
40.11,0.664795632518,0.949424157273
40.12,0.664904388599,0.949949976889
40.13,0.665008652076,0.95044908766
40.14,0.665105917332,0.950917216126
40.15,0.665193296363,0.951349464941
40.16,0.665267724618,0.951740132695
40.17,0.665326219975,0.952082976342
40.18,0.665366232803,0.952371932509
40.19,0.665385975216,0.952602107742
40.2,0.665384613947,0.952770751962
40.21,0.665362331515,0.952877924724
40.22,0.665320258302,0.952926652434
40.23,0.665260229415,0.952922554622
40.24,0.665184436555,0.95287309801
40.25,0.665095134166,0.952786690701
40.26,0.664994431556,0.952671794304
40.27,0.664884161342,0.952536255049
40.28,0.664765911623,0.952387050645
40.29,0.664641194933,0.952230466561
40.3,0.664511571545,0.952072499852
40.31,0.664378682814,0.951919210317
40.32,0.664244286454,0.951776782629
40.33,0.664110282272,0.951651232862
40.34,0.663978642963,0.951547915649
40.35,0.663851264636,0.951471097581
40.36,0.663729827162,0.951423811903
40.37,0.663615697079,0.951408030993
40.38,0.663509894911,0.951424992588
40.39,0.66341317106,0.951475428547
40.4,0.663326101471,0.951559516195
40.41,0.663249080116,0.951676565571
40.42,0.663182277137,0.951824612535
40.43,0.663125638844,0.952000083446
40.44,0.663078846768,0.952197643236
40.45,0.663041208129,0.952410341408
40.46,0.663011582343,0.952630122078
40.47,0.662988387035,0.952848613255
40.48,0.662969649357,0.953058015258
40.49,0.662953138681,0.95325193958
40.5,0.662936624493,0.953426072967
40.51,0.662918146495,0.95357851577
40.52,0.662896144363,0.953709693883
40.53,0.662869468285,0.953821874892
40.54,0.662837344875,0.953918441949
40.55,0.662799285737,0.954003161459
40.56,0.662754985635,0.954079632689
40.57,0.662704283701,0.954150922778
40.58,0.662647122679,0.954219272774
40.59,0.66258347164,0.954285813365
40.6,0.662513332037,0.954350361427
40.61,0.662436888777,0.95441143252
40.62,0.662354714309,0.954466514792
40.63,0.662267938603,0.954512512015
40.64,0.662178364013,0.954546203303
40.65,0.662088466763,0.954564552613
40.66,0.662001214613,0.954564748189
40.67,0.661919774472,0.95454402032
40.68,0.661847239322,0.954499461952
40.69,0.661786368199,0.954428107066
40.7,0.661739328245,0.954327379444
40.71,0.661707539773,0.954195791139
40.72,0.661691656787,0.954033585174
40.73,0.661691615493,0.95384301644
