time_from_pulse_us,comsol_current_drop_uA,direct_current_drop_uA,mpi_current_drop_uA,direct_minus_comsol_uA,mpi_minus_comsol_uA
25.75,0.1282830171435992,1.929711043175575,2.2016613181412508,1.801428026031976,2.0733783009976516
26.0,0.1339921331699589,1.9868130160314474,2.216745606853731,1.8528208828614885,2.082753473683772
26.25,0.1398538947679959,2.0434828166276238,2.245073306387831,1.9036289218596278,2.1052194116198355
26.5,0.14587994095851062,2.099503093961654,2.2869205058066364,1.9536231530031434,2.141040564848126
26.75,0.15205934998369228,2.154656497031086,2.3289447880305842,2.002597147047394,2.176885438046892
27.0,0.15838120008573014,2.208725674833471,2.3578037359801134,2.050344474747741,2.1994225358943833
27.25,0.1648564583175397,2.261493276366356,2.3735640716147866,2.0966368180488164,2.2087076132972467
27.5,0.1714961259102432,2.3127419506272915,2.3858830179340242,2.141245824717048,2.2143868920237813
27.75,0.17828933237333963,2.3622543466138257,2.395803909416845,2.1839650142404863,2.2175145770435054
28.0,0.18522520721632785,2.4098131133235086,2.404370080542263,2.224587906107181,2.219144873325935
28.25,0.19230615683341726,2.4552008997538888,2.412624865789298,2.2628947429204715,2.220318708955881
28.5,0.19954510204767678,2.498200354902516,2.4216115996369667,2.2986552528548394,2.22206649758929
28.75,0.20694694401189462,2.5385941277669386,2.4323736165642855,2.331647183755044,2.225426672552391
29.0,0.21451658387885914,2.5761648673447066,2.4459542510502725,2.3616482834658474,2.2314376671714133
29.25,0.2222418604359304,2.610695222633368,2.4642777830496416,2.3884533621974375,2.242035922613711
29.5,0.23010709641692312,2.641967842630473,2.487316373296581,2.41186074621355,2.257209276879658
29.75,0.23811191889430597,2.669765376333572,2.5131851774393175,2.431653457439266,2.2750732585450115
30.0,0.2462559549405475,2.693870472740211,2.5399993511260783,2.4476145177996633,2.2937433961855307
30.25,0.25453883162811647,2.716050720153239,2.565874050005093,2.4615118885251226,2.3113352183769766
30.5,0.26296017602948135,2.7382306819261975,2.5889244297245875,2.475270505896716,2.325964253695106
30.75,0.2715358564065197,2.7603813758545246,2.609322332571048,2.488845519448005,2.3377864761645286
31.0,0.2802753865009372,2.7824737882212593,2.6286894969060906,2.5021984017203223,2.3484141104051535
31.25,0.289168861604945,2.8044789053094377,2.6473159224903475,2.515310043704493,2.3581470608854027
31.5,0.2982063770107541,2.826367713402097,2.665491609084452,2.5281613363913427,2.367285232073698
31.75,0.3073780280105756,2.848111198782273,2.6835065564490375,2.5407331707716976,2.376128528438462
32.0,0.31667390989662075,2.8696803477330044,2.701650764344737,2.5530064378363835,2.3849768544481162
32.25,0.3261121490030139,2.891046146537327,2.7196357936022464,2.564933997534313,2.3935236445992327
32.5,0.3357093449187376,2.912179581478278,2.737175174494695,2.5764702365595404,2.4014658295759572
32.75,0.3454533028182896,2.9330516388388936,2.754561860946471,2.587598336020604,2.4091085581281813
33.0,0.35533182787616807,2.9536333049022123,2.7720888068819596,2.598301477026044,2.4167569790057915
33.25,0.36533272526687105,2.97389556595127,2.7900489662255503,2.608562840684399,2.4247162409586793
33.5,0.3754438001648963,2.9938094082691036,2.8087352929016296,2.6183656081042073,2.4332914927367333
33.75,0.38569049216652984,3.0133458181387502,2.8286534049710066,2.6276553259722206,2.442962912804477
34.0,0.3960960934001852,3.0324757818432477,2.849624330990834,2.6363796884430624,2.4535282375906484
34.25,0.4066451878385488,3.051170285665631,2.870914140629882,2.6445250978270822,2.464268952791333
34.5,0.4173223594543069,3.069400315888939,2.8917889035569204,2.652077956434632,2.4744665441026137
34.75,0.42811219222014596,3.087136858796207,2.91151468944072,2.659024666576061,2.483402497220574
35.0,0.4390170150494785,3.1043509006704735,2.9305245532118582,2.665333885620995,2.49150753816238
35.25,0.45005080013647225,3.121013427794774,2.949356778498469,2.6709626276583016,2.499305978361997
35.5,0.46121559637494575,3.1370954264521465,2.9674352780153983,2.675879830077201,2.5062196816404527
35.75,0.47251345265871747,3.152567882925627,2.9841839644774892,2.68005443026691,2.511670511818772
36.0,0.48394641788160564,3.1674017834982533,2.999026750599588,2.6834553656166475,2.5150803327179823
36.25,0.4955003639114008,3.181568114453062,3.01184045193184,2.6860677505416612,2.516340088020439
36.5,0.5071593937738632,3.1950378620730904,3.0231932112599016,2.6878784682992274,2.516033817486038
36.75,0.5189229030997664,3.2077820126413745,3.0335459321518266,2.688859109541608,2.51462302905206
37.0,0.5307902875198843,3.219771552440952,3.0433595181756696,2.6889812649210674,2.512569230655785
37.25,0.5427609426649904,3.2309774677548595,3.0530948728994827,2.688216525089869,2.5103339302344923
37.5,0.5548342641658583,3.241370744866135,3.0632128998913215,2.6865364807002763,2.508378635725463
37.75,0.5670096476532617,3.250922370057813,3.0741745027192393,2.683912722404551,2.5071648550659775
38.0,0.5792864887579742,3.2596033296129328,3.0864405849512897,2.6803168408549585,2.5071540961933154
38.25,0.591669546683553,3.2673846098145303,3.1007910024780783,2.675715063130977,2.509121455794525
38.5,0.6041635220601212,3.2742371969456423,3.117195888627915,2.670073674885521,2.513032366567794
38.75,0.6167677226583016,3.2801320772893066,3.13490156312532,2.663364354631005,2.5181338404670184
39.0,0.6294814562487165,3.2850402371285585,3.153154345694811,2.6555587808798418,2.523672889446094
39.25,0.6423040306019889,3.2889326627464373,3.1712005560609073,2.6466286321444485,2.5288965254589186
